,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：368yd,Hdcp：14,PAR：4,Reg.：408yd,Hdcp：6,PAR：3,Reg.：185yd,Hdcp：8
1,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度13位/18ホール中 平均スコア5.08 平均パット数1.91 パーオン率27.0% フェアウェイ率49.8% OB率15.8% バンカー率39.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数1.91 パーオン率27.0% フェアウェイ率49.8% OB率15.8% バンカー率39.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数1.91 パーオン率27.0% フェアウェイ率49.8% OB率15.8% バンカー率39.0%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.01 パーオン率10.0% フェアウェイ率44.5% OB率17.0% バンカー率47.0%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.01 パーオン率10.0% フェアウェイ率44.5% OB率17.0% バンカー率47.0%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.01 パーオン率10.0% フェアウェイ率44.5% OB率17.0% バンカー率47.0%,難易度6位/18ホール中 平均スコア4.16 平均パット数1.96 パーオン率15.3% フェアウェイ率- OB率26.7% バンカー率29.0%,難易度6位/18ホール中 平均スコア4.16 平均パット数1.96 パーオン率15.3% フェアウェイ率- OB率26.7% バンカー率29.0%,難易度6位/18ホール中 平均スコア4.16 平均パット数1.96 パーオン率15.3% フェアウェイ率- OB率26.7% バンカー率29.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：377yd,Hdcp：12,PAR：5,Reg.：548yd,Hdcp：4,PAR：3,Reg.：151yd,Hdcp：18
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,ショートホール,ショートホール,ショートホール
6,難易度9位/18ホール中 平均スコア5.26 平均パット数1.87 パーオン率25.3% フェアウェイ率51.8% OB率17.5% バンカー率36.0%,難易度9位/18ホール中 平均スコア5.26 平均パット数1.87 パーオン率25.3% フェアウェイ率51.8% OB率17.5% バンカー率36.0%,難易度9位/18ホール中 平均スコア5.26 平均パット数1.87 パーオン率25.3% フェアウェイ率51.8% OB率17.5% バンカー率36.0%,難易度10位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率28.3% フェアウェイ率52.7% OB率11.0% バンカー率38.5%,難易度10位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率28.3% フェアウェイ率52.7% OB率11.0% バンカー率38.5%,難易度10位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率28.3% フェアウェイ率52.7% OB率11.0% バンカー率38.5%,難易度16位/18ホール中 平均スコア4 平均パット数2.04 パーオン率35.0% フェアウェイ率- OB率8.0% バンカー率27.5%,難易度16位/18ホール中 平均スコア4 平均パット数2.04 パーオン率35.0% フェアウェイ率- OB率8.0% バンカー率27.5%,難易度16位/18ホール中 平均スコア4 平均パット数2.04 パーオン率35.0% フェアウェイ率- OB率8.0% バンカー率27.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：404yd,Hdcp：2,PAR：4,Reg.：340yd,Hdcp：10,PAR：5,Reg.：475yd,Hdcp：16
9,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度4位/18ホール中 平均スコア5.49 平均パット数2 パーオン率21.0% フェアウェイ率50.0% OB率16.7% バンカー率46.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数2 パーオン率21.0% フェアウェイ率50.0% OB率16.7% バンカー率46.3%,難易度4位/18ホール中 平均スコア5.49 平均パット数2 パーオン率21.0% フェアウェイ率50.0% OB率16.7% バンカー率46.3%,難易度11位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率31.5% フェアウェイ率51.5% OB率11.0% バンカー率34.0%,難易度11位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率31.5% フェアウェイ率51.5% OB率11.0% バンカー率34.0%,難易度11位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率31.5% フェアウェイ率51.5% OB率11.0% バンカー率34.0%,難易度18位/18ホール中 平均スコア5.67 平均パット数1.74 パーオン率39.5% フェアウェイ率49.5% OB率11.3% バンカー率40.7%,難易度18位/18ホール中 平均スコア5.67 平均パット数1.74 パーオン率39.5% フェアウェイ率49.5% OB率11.3% バンカー率40.7%,難易度18位/18ホール中 平均スコア5.67 平均パット数1.74 パーオン率39.5% フェアウェイ率49.5% OB率11.3% バンカー率40.7%
