,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：395yd,Hdcp：4,PAR：5,Reg.：527yd,Hdcp：8,PAR：3,Reg.：144yd,Hdcp：16
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,ショートホール,ショートホール,ショートホール
2,難易度3位/18ホール中 平均スコア5.57 平均パット数2.1 パーオン率17.3% フェアウェイ率32.8% OB率39.8% バンカー率10.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.1 パーオン率17.3% フェアウェイ率32.8% OB率39.8% バンカー率10.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.1 パーオン率17.3% フェアウェイ率32.8% OB率39.8% バンカー率10.8%,難易度1位/18ホール中 平均スコア6.61 平均パット数2.09 パーオン率28.3% フェアウェイ率43.0% OB率55.0% バンカー率12.8%,難易度1位/18ホール中 平均スコア6.61 平均パット数2.09 パーオン率28.3% フェアウェイ率43.0% OB率55.0% バンカー率12.8%,難易度1位/18ホール中 平均スコア6.61 平均パット数2.09 パーオン率28.3% フェアウェイ率43.0% OB率55.0% バンカー率12.8%,難易度18位/18ホール中 平均スコア3.72 平均パット数2.05 パーオン率54.3% フェアウェイ率- OB率32.5% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.72 平均パット数2.05 パーオン率54.3% フェアウェイ率- OB率32.5% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.72 平均パット数2.05 パーオン率54.3% フェアウェイ率- OB率32.5% バンカー率1.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：353yd,Hdcp：12,PAR：4,Reg.：330yd,Hdcp：2,PAR：4,Reg.：357yd,Hdcp：18
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/18ホール中 平均スコア5.29 平均パット数2.06 パーオン率29.5% フェアウェイ率51.5% OB率38.8% バンカー率17.3%,難易度7位/18ホール中 平均スコア5.29 平均パット数2.06 パーオン率29.5% フェアウェイ率51.5% OB率38.8% バンカー率17.3%,難易度7位/18ホール中 平均スコア5.29 平均パット数2.06 パーオン率29.5% フェアウェイ率51.5% OB率38.8% バンカー率17.3%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.11 パーオン率22.5% フェアウェイ率47.5% OB率48.0% バンカー率2.5%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.11 パーオン率22.5% フェアウェイ率47.5% OB率48.0% バンカー率2.5%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.11 パーオン率22.5% フェアウェイ率47.5% OB率48.0% バンカー率2.5%,難易度12位/18ホール中 平均スコア5.1 平均パット数2.02 パーオン率33.0% フェアウェイ率48.5% OB率37.0% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.1 平均パット数2.02 パーオン率33.0% フェアウェイ率48.5% OB率37.0% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.1 平均パット数2.02 パーオン率33.0% フェアウェイ率48.5% OB率37.0% バンカー率1.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：178yd,Hdcp：6,PAR：5,Reg.：504yd,Hdcp：14,PAR：4,Reg.：348yd,Hdcp：10
9,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度13位/18ホール中 平均スコア4.16 平均パット数2.1 パーオン率33.3% フェアウェイ率- OB率34.8% バンカー率1.0%,難易度13位/18ホール中 平均スコア4.16 平均パット数2.1 パーオン率33.3% フェアウェイ率- OB率34.8% バンカー率1.0%,難易度13位/18ホール中 平均スコア4.16 平均パット数2.1 パーオン率33.3% フェアウェイ率- OB率34.8% バンカー率1.0%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率36.0% フェアウェイ率58.0% OB率38.0% バンカー率1.0%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率36.0% フェアウェイ率58.0% OB率38.0% バンカー率1.0%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率36.0% フェアウェイ率58.0% OB率38.0% バンカー率1.0%,難易度11位/18ホール中 平均スコア5.23 平均パット数2.09 パーオン率31.3% フェアウェイ率49.0% OB率31.5% バンカー率8.8%,難易度11位/18ホール中 平均スコア5.23 平均パット数2.09 パーオン率31.3% フェアウェイ率49.0% OB率31.5% バンカー率8.8%,難易度11位/18ホール中 平均スコア5.23 平均パット数2.09 パーオン率31.3% フェアウェイ率49.0% OB率31.5% バンカー率8.8%
