,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：439yd,Hdcp：13,PAR：3,Reg.：192yd,Hdcp：11,PAR：4,Reg.：368yd,Hdcp：15
1,軽い左ドッグレッグのロングホール,軽い左ドッグレッグのロングホール,軽い左ドッグレッグのロングホール,風の判断の難しいショートホール,風の判断の難しいショートホール,風の判断の難しいショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度8位/18ホール中 平均スコア6.36 平均パット数2.02 パーオン率27.5% フェアウェイ率45.5% OB率31.0% バンカー率19.3%,難易度8位/18ホール中 平均スコア6.36 平均パット数2.02 パーオン率27.5% フェアウェイ率45.5% OB率31.0% バンカー率19.3%,難易度8位/18ホール中 平均スコア6.36 平均パット数2.02 パーオン率27.5% フェアウェイ率45.5% OB率31.0% バンカー率19.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率9.0% バンカー率31.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率9.0% バンカー率31.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率33.8% フェアウェイ率- OB率9.0% バンカー率31.3%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.86 パーオン率23.3% フェアウェイ率51.5% OB率34.0% バンカー率26.8%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.86 パーオン率23.3% フェアウェイ率51.5% OB率34.0% バンカー率26.8%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.86 パーオン率23.3% フェアウェイ率51.5% OB率34.0% バンカー率26.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：370yd,Hdcp：5,PAR：5,Reg.：518yd,Hdcp：9,PAR：4,Reg.：352yd,Hdcp：7
5,左の一本松方向へ行くと２打目が打ちにくい,左の一本松方向へ行くと２打目が打ちにくい,左の一本松方向へ行くと２打目が打ちにくい,ほぼストレートなロングホール,ほぼストレートなロングホール,ほぼストレートなロングホール,ティーショットは右サイドのＯＢに注意しやや左狙い,ティーショットは右サイドのＯＢに注意しやや左狙い,ティーショットは右サイドのＯＢに注意しやや左狙い
6,難易度10位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率13.8% フェアウェイ率44.0% OB率23.5% バンカー率30.3%,難易度10位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率13.8% フェアウェイ率44.0% OB率23.5% バンカー率30.3%,難易度10位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率13.8% フェアウェイ率44.0% OB率23.5% バンカー率30.3%,難易度6位/18ホール中 平均スコア6.49 平均パット数1.98 パーオン率27.3% フェアウェイ率49.0% OB率46.0% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.49 平均パット数1.98 パーオン率27.3% フェアウェイ率49.0% OB率46.0% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.49 平均パット数1.98 パーオン率27.3% フェアウェイ率49.0% OB率46.0% バンカー率19.5%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率21.3% フェアウェイ率41.8% OB率34.5% バンカー率20.5%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率21.3% フェアウェイ率41.8% OB率34.5% バンカー率20.5%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.94 パーオン率21.3% フェアウェイ率41.8% OB率34.5% バンカー率20.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：408yd,Hdcp：3,PAR：4,Reg.：390yd,Hdcp：1,PAR：3,Reg.：158yd,Hdcp：17
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,第１打は左サイド狙い　２打目はかなりの打ち上げ,第１打は左サイド狙い　２打目はかなりの打ち上げ,第１打は左サイド狙い　２打目はかなりの打ち上げ,強烈な打ち下しのショートホール,強烈な打ち下しのショートホール,強烈な打ち下しのショートホール
10,難易度2位/18ホール中 平均スコア5.68 平均パット数1.95 パーオン率9.0% フェアウェイ率41.8% OB率43.3% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.68 平均パット数1.95 パーオン率9.0% フェアウェイ率41.8% OB率43.3% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.68 平均パット数1.95 パーオン率9.0% フェアウェイ率41.8% OB率43.3% バンカー率12.5%,難易度1位/18ホール中 平均スコア5.66 平均パット数1.93 パーオン率6.8% フェアウェイ率52.0% OB率18.5% バンカー率18.3%,難易度1位/18ホール中 平均スコア5.66 平均パット数1.93 パーオン率6.8% フェアウェイ率52.0% OB率18.5% バンカー率18.3%,難易度1位/18ホール中 平均スコア5.66 平均パット数1.93 パーオン率6.8% フェアウェイ率52.0% OB率18.5% バンカー率18.3%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.97 パーオン率30.0% フェアウェイ率- OB率22.5% バンカー率27.3%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.97 パーオン率30.0% フェアウェイ率- OB率22.5% バンカー率27.3%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.97 パーオン率30.0% フェアウェイ率- OB率22.5% バンカー率27.3%
