,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：472yd,Hdcp：18,PAR：4,Reg.：327yd,Hdcp：12,PAR：3,Reg.：155yd,Hdcp：16
1,比較的攻めやすいロングホール,比較的攻めやすいロングホール,比較的攻めやすいロングホール,距離の比較的短い右ドッグレッグのミドルホール,距離の比較的短い右ドッグレッグのミドルホール,距離の比較的短い右ドッグレッグのミドルホール,距離の比較的長い打ち下ろしのショートホール,距離の比較的長い打ち下ろしのショートホール,距離の比較的長い打ち下ろしのショートホール
2,難易度13位/18ホール中 平均スコア6.09 平均パット数2.12 パーオン率43.3% フェアウェイ率56.8% OB率27.5% バンカー率31.0%,難易度13位/18ホール中 平均スコア6.09 平均パット数2.12 パーオン率43.3% フェアウェイ率56.8% OB率27.5% バンカー率31.0%,難易度13位/18ホール中 平均スコア6.09 平均パット数2.12 パーオン率43.3% フェアウェイ率56.8% OB率27.5% バンカー率31.0%,難易度11位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率28.3% フェアウェイ率59.5% OB率36.8% バンカー率24.0%,難易度11位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率28.3% フェアウェイ率59.5% OB率36.8% バンカー率24.0%,難易度11位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率28.3% フェアウェイ率59.5% OB率36.8% バンカー率24.0%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率30.8% フェアウェイ率- OB率33.0% バンカー率10.0%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率30.8% フェアウェイ率- OB率33.0% バンカー率10.0%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率30.8% フェアウェイ率- OB率33.0% バンカー率10.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：471yd,Hdcp：6,PAR：4,Reg.：425yd,Hdcp：2,PAR：4,Reg.：342yd,Hdcp：14
5,距離がある割にコースの幅が狭い,距離がある割にコースの幅が狭い,距離がある割にコースの幅が狭い,ティーショットはかなりの打ち下ろし,ティーショットはかなりの打ち下ろし,ティーショットはかなりの打ち下ろし,距離の短い緩やかな上りのミドルホール,距離の短い緩やかな上りのミドルホール,距離の短い緩やかな上りのミドルホール
6,難易度14位/18ホール中 平均スコア6.12 平均パット数2.02 パーオン率35.0% フェアウェイ率45.5% OB率29.0% バンカー率19.3%,難易度14位/18ホール中 平均スコア6.12 平均パット数2.02 パーオン率35.0% フェアウェイ率45.5% OB率29.0% バンカー率19.3%,難易度14位/18ホール中 平均スコア6.12 平均パット数2.02 パーオン率35.0% フェアウェイ率45.5% OB率29.0% バンカー率19.3%,難易度2位/18ホール中 平均スコア5.64 平均パット数2.02 パーオン率10.8% フェアウェイ率51.3% OB率29.8% バンカー率17.0%,難易度2位/18ホール中 平均スコア5.64 平均パット数2.02 パーオン率10.8% フェアウェイ率51.3% OB率29.8% バンカー率17.0%,難易度2位/18ホール中 平均スコア5.64 平均パット数2.02 パーオン率10.8% フェアウェイ率51.3% OB率29.8% バンカー率17.0%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.3% フェアウェイ率57.8% OB率24.7% バンカー率16.5%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.3% フェアウェイ率57.8% OB率24.7% バンカー率16.5%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.3% フェアウェイ率57.8% OB率24.7% バンカー率16.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：169yd,Hdcp：4,PAR：4,Reg.：389yd,Hdcp：8,PAR：4,Reg.：337yd,Hdcp：10
9,レイクサイドにある打ち下ろしで景観の良いホール,レイクサイドにある打ち下ろしで景観の良いホール,レイクサイドにある打ち下ろしで景観の良いホール,グリーンまでストレートの打ち下ろしのミドル,グリーンまでストレートの打ち下ろしのミドル,グリーンまでストレートの打ち下ろしのミドル,池越えで右ドッグレッグの最終のミドルホール,池越えで右ドッグレッグの最終のミドルホール,池越えで右ドッグレッグの最終のミドルホール
10,難易度12位/18ホール中 平均スコア4.21 平均パット数1.97 パーオン率21.0% フェアウェイ率- OB率15.5% バンカー率11.3%,難易度12位/18ホール中 平均スコア4.21 平均パット数1.97 パーオン率21.0% フェアウェイ率- OB率15.5% バンカー率11.3%,難易度12位/18ホール中 平均スコア4.21 平均パット数1.97 パーオン率21.0% フェアウェイ率- OB率15.5% バンカー率11.3%,難易度5位/18ホール中 平均スコア5.38 平均パット数2.02 パーオン率20.5% フェアウェイ率44.3% OB率40.5% バンカー率17.5%,難易度5位/18ホール中 平均スコア5.38 平均パット数2.02 パーオン率20.5% フェアウェイ率44.3% OB率40.5% バンカー率17.5%,難易度5位/18ホール中 平均スコア5.38 平均パット数2.02 パーオン率20.5% フェアウェイ率44.3% OB率40.5% バンカー率17.5%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.03 パーオン率23.0% フェアウェイ率51.3% OB率11.8% バンカー率33.8%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.03 パーオン率23.0% フェアウェイ率51.3% OB率11.8% バンカー率33.8%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.03 パーオン率23.0% フェアウェイ率51.3% OB率11.8% バンカー率33.8%
