,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：513yd,Hdcp：4,PAR：4,Reg.：398yd,Hdcp：10,PAR：3,Reg.：145yd,Hdcp：16
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いミドルホール,長いミドルホール,長いミドルホール,ショートホール,ショートホール,ショートホール
2,難易度2位/18ホール中 平均スコア6.74 平均パット数1.97 パーオン率14.0% フェアウェイ率37.3% OB率15.3% バンカー率15.3%,難易度2位/18ホール中 平均スコア6.74 平均パット数1.97 パーオン率14.0% フェアウェイ率37.3% OB率15.3% バンカー率15.3%,難易度2位/18ホール中 平均スコア6.74 平均パット数1.97 パーオン率14.0% フェアウェイ率37.3% OB率15.3% バンカー率15.3%,難易度6位/18ホール中 平均スコア5.48 平均パット数1.9 パーオン率14.0% フェアウェイ率38.5% OB率17.5% バンカー率13.0%,難易度6位/18ホール中 平均スコア5.48 平均パット数1.9 パーオン率14.0% フェアウェイ率38.5% OB率17.5% バンカー率13.0%,難易度6位/18ホール中 平均スコア5.48 平均パット数1.9 パーオン率14.0% フェアウェイ率38.5% OB率17.5% バンカー率13.0%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.88 パーオン率23.0% フェアウェイ率- OB率26.0% バンカー率19.8%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.88 パーオン率23.0% フェアウェイ率- OB率26.0% バンカー率19.8%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.88 パーオン率23.0% フェアウェイ率- OB率26.0% バンカー率19.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：405yd,Hdcp：2,PAR：4,Reg.：340yd,Hdcp：14,PAR：4,Reg.：335yd,Hdcp：8
5,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度3位/18ホール中 平均スコア5.7 平均パット数1.91 パーオン率7.8% フェアウェイ率38.5% OB率34.3% バンカー率3.3%,難易度3位/18ホール中 平均スコア5.7 平均パット数1.91 パーオン率7.8% フェアウェイ率38.5% OB率34.3% バンカー率3.3%,難易度3位/18ホール中 平均スコア5.7 平均パット数1.91 パーオン率7.8% フェアウェイ率38.5% OB率34.3% バンカー率3.3%,難易度7位/18ホール中 平均スコア5.39 平均パット数1.93 パーオン率19.0% フェアウェイ率40.8% OB率25.3% バンカー率17.8%,難易度7位/18ホール中 平均スコア5.39 平均パット数1.93 パーオン率19.0% フェアウェイ率40.8% OB率25.3% バンカー率17.8%,難易度7位/18ホール中 平均スコア5.39 平均パット数1.93 パーオン率19.0% フェアウェイ率40.8% OB率25.3% バンカー率17.8%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.84 パーオン率13.0% フェアウェイ率45.0% OB率16.8% バンカー率10.0%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.84 パーオン率13.0% フェアウェイ率45.0% OB率16.8% バンカー率10.0%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.84 パーオン率13.0% フェアウェイ率45.0% OB率16.8% バンカー率10.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：336yd,Hdcp：12,PAR：3,Reg.：116yd,Hdcp：18,PAR：5,Reg.：590yd,Hdcp：6
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ショートホール,ショートホール,ショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
10,難易度15位/18ホール中 平均スコア5.21 平均パット数1.87 パーオン率17.8% フェアウェイ率54.8% OB率11.7% バンカー率22.3%,難易度15位/18ホール中 平均スコア5.21 平均パット数1.87 パーオン率17.8% フェアウェイ率54.8% OB率11.7% バンカー率22.3%,難易度15位/18ホール中 平均スコア5.21 平均パット数1.87 パーオン率17.8% フェアウェイ率54.8% OB率11.7% バンカー率22.3%,難易度17位/18ホール中 平均スコア3.88 平均パット数2 パーオン率33.0% フェアウェイ率- OB率7.8% バンカー率19.8%,難易度17位/18ホール中 平均スコア3.88 平均パット数2 パーオン率33.0% フェアウェイ率- OB率7.8% バンカー率19.8%,難易度17位/18ホール中 平均スコア3.88 平均パット数2 パーオン率33.0% フェアウェイ率- OB率7.8% バンカー率19.8%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.93 パーオン率14.5% フェアウェイ率42.0% OB率47.0% バンカー率13.3%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.93 パーオン率14.5% フェアウェイ率42.0% OB率47.0% バンカー率13.3%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.93 パーオン率14.5% フェアウェイ率42.0% OB率47.0% バンカー率13.3%
