,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：546yd,Hdcp：,PAR：4,Reg.：336yd,Hdcp：,PAR：4,Reg.：354yd,Hdcp：
1,やや右ドックレッグのロングホール,やや右ドックレッグのロングホール,やや右ドックレッグのロングホール,狙い目は左斜面先少し広めになっているフェアウェイ,狙い目は左斜面先少し広めになっているフェアウェイ,狙い目は左斜面先少し広めになっているフェアウェイ,ティーショットは打ち下ろしセカンドが打ち上げ,ティーショットは打ち下ろしセカンドが打ち上げ,ティーショットは打ち下ろしセカンドが打ち上げ
2,難易度1位/9ホール中 平均スコア6.7 平均パット数2.07 パーオン率15.8% フェアウェイ率36.3% OB率12.8% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.7 平均パット数2.07 パーオン率15.8% フェアウェイ率36.3% OB率12.8% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.7 平均パット数2.07 パーオン率15.8% フェアウェイ率36.3% OB率12.8% バンカー率20.0%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.0% フェアウェイ率46.0% OB率13.0% バンカー率6.0%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.0% フェアウェイ率46.0% OB率13.0% バンカー率6.0%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.0% フェアウェイ率46.0% OB率13.0% バンカー率6.0%,難易度3位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率24.8% フェアウェイ率43.3% OB率17.0% バンカー率12.8%,難易度3位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率24.8% フェアウェイ率43.3% OB率17.0% バンカー率12.8%,難易度3位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率24.8% フェアウェイ率43.3% OB率17.0% バンカー率12.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：160yd,Hdcp：,PAR：5,Reg.：580yd,Hdcp：,PAR：4,Reg.：326yd,Hdcp：
5,フロントからのティーショットは打ち下ろし,フロントからのティーショットは打ち下ろし,フロントからのティーショットは打ち下ろし,南コース最難関のロングホール,南コース最難関のロングホール,南コース最難関のロングホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール
6,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率36.3% フェアウェイ率- OB率10.0% バンカー率23.0%,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率36.3% フェアウェイ率- OB率10.0% バンカー率23.0%,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率36.3% フェアウェイ率- OB率10.0% バンカー率23.0%,難易度2位/9ホール中 平均スコア6.57 平均パット数2.03 パーオン率16.0% フェアウェイ率48.5% OB率20.5% バンカー率7.8%,難易度2位/9ホール中 平均スコア6.57 平均パット数2.03 パーオン率16.0% フェアウェイ率48.5% OB率20.5% バンカー率7.8%,難易度2位/9ホール中 平均スコア6.57 平均パット数2.03 パーオン率16.0% フェアウェイ率48.5% OB率20.5% バンカー率7.8%,難易度7位/9ホール中 平均スコア5.01 平均パット数1.92 パーオン率31.8% フェアウェイ率39.5% OB率13.7% バンカー率15.5%,難易度7位/9ホール中 平均スコア5.01 平均パット数1.92 パーオン率31.8% フェアウェイ率39.5% OB率13.7% バンカー率15.5%,難易度7位/9ホール中 平均スコア5.01 平均パット数1.92 パーオン率31.8% フェアウェイ率39.5% OB率13.7% バンカー率15.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：173yd,Hdcp：,PAR：4,Reg.：369yd,Hdcp：,PAR：4,Reg.：375yd,Hdcp：
9,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,池越え打ち上げのミドルホール,池越え打ち上げのミドルホール,池越え打ち上げのミドルホール
10,難易度8位/9ホール中 平均スコア3.89 平均パット数1.95 パーオン率29.8% フェアウェイ率- OB率8.8% バンカー率18.5%,難易度8位/9ホール中 平均スコア3.89 平均パット数1.95 パーオン率29.8% フェアウェイ率- OB率8.8% バンカー率18.5%,難易度8位/9ホール中 平均スコア3.89 平均パット数1.95 パーオン率29.8% フェアウェイ率- OB率8.8% バンカー率18.5%,難易度4位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率24.5% フェアウェイ率44.5% OB率11.8% バンカー率16.3%,難易度4位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率24.5% フェアウェイ率44.5% OB率11.8% バンカー率16.3%,難易度4位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率24.5% フェアウェイ率44.5% OB率11.8% バンカー率16.3%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.13 パーオン率26.0% フェアウェイ率36.0% OB率16.0% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.13 パーオン率26.0% フェアウェイ率36.0% OB率16.0% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.13 パーオン率26.0% フェアウェイ率36.0% OB率16.0% バンカー率14.3%
