,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：400yd,Hdcp：2,PAR：3,Reg.：155yd,Hdcp：18,PAR：4,Reg.：382yd,Hdcp：6
1,長いミドルホール,長いミドルホール,長いミドルホール,,,,Ｓ字のミドルホール 手前がＬ（左）グリーン,Ｓ字のミドルホール 手前がＬ（左）グリーン,Ｓ字のミドルホール 手前がＬ（左）グリーン
2,難易度1位/18ホール中 平均スコア5.74 平均パット数1.96 パーオン率6.0% フェアウェイ率51.0% OB率34.0% バンカー率12.0%,難易度1位/18ホール中 平均スコア5.74 平均パット数1.96 パーオン率6.0% フェアウェイ率51.0% OB率34.0% バンカー率12.0%,難易度1位/18ホール中 平均スコア5.74 平均パット数1.96 パーオン率6.0% フェアウェイ率51.0% OB率34.0% バンカー率12.0%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.87 パーオン率21.0% フェアウェイ率- OB率18.5% バンカー率16.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.87 パーオン率21.0% フェアウェイ率- OB率18.5% バンカー率16.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.87 パーオン率21.0% フェアウェイ率- OB率18.5% バンカー率16.8%,難易度9位/18ホール中 平均スコア5.46 平均パット数1.91 パーオン率11.3% フェアウェイ率52.0% OB率28.5% バンカー率12.3%,難易度9位/18ホール中 平均スコア5.46 平均パット数1.91 パーオン率11.3% フェアウェイ率52.0% OB率28.5% バンカー率12.3%,難易度9位/18ホール中 平均スコア5.46 平均パット数1.91 パーオン率11.3% フェアウェイ率52.0% OB率28.5% バンカー率12.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：382yd,Hdcp：10,PAR：5,Reg.：547yd,Hdcp：8,PAR：4,Reg.：370yd,Hdcp：4
5,長いミドルホール,長いミドルホール,長いミドルホール,ストレートなロングホール,ストレートなロングホール,ストレートなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率9.0% フェアウェイ率52.3% OB率25.5% バンカー率22.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率9.0% フェアウェイ率52.3% OB率25.5% バンカー率22.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率9.0% フェアウェイ率52.3% OB率25.5% バンカー率22.8%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.93 パーオン率16.8% フェアウェイ率55.3% OB率34.5% バンカー率25.0%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.93 パーオン率16.8% フェアウェイ率55.3% OB率34.5% バンカー率25.0%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.93 パーオン率16.8% フェアウェイ率55.3% OB率34.5% バンカー率25.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.98 パーオン率12.3% フェアウェイ率54.8% OB率33.0% バンカー率4.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.98 パーオン率12.3% フェアウェイ率54.8% OB率33.0% バンカー率4.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.98 パーオン率12.3% フェアウェイ率54.8% OB率33.0% バンカー率4.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：511yd,Hdcp：14,PAR：3,Reg.：171yd,Hdcp：16,PAR：4,Reg.：410yd,Hdcp：12
9,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,,,,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度3位/18ホール中 平均スコア6.56 平均パット数1.94 パーオン率19.5% フェアウェイ率49.3% OB率47.3% バンカー率18.3%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.94 パーオン率19.5% フェアウェイ率49.3% OB率47.3% バンカー率18.3%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.94 パーオン率19.5% フェアウェイ率49.3% OB率47.3% バンカー率18.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率25.8% フェアウェイ率- OB率8.0% バンカー率27.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率25.8% フェアウェイ率- OB率8.0% バンカー率27.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率25.8% フェアウェイ率- OB率8.0% バンカー率27.3%,難易度6位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率9.8% フェアウェイ率65.0% OB率28.5% バンカー率15.0%,難易度6位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率9.8% フェアウェイ率65.0% OB率28.5% バンカー率15.0%,難易度6位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率9.8% フェアウェイ率65.0% OB率28.5% バンカー率15.0%
