,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：496yd,Hdcp：4,PAR：4,Reg.：388yd,Hdcp：12,PAR：4,Reg.：407yd,Hdcp：5
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,フラットで距離も比較的短いサービスホール,フラットで距離も比較的短いサービスホール,フラットで距離も比較的短いサービスホール,ブラインドホール　スライスするとＯＢの危険あり,ブラインドホール　スライスするとＯＢの危険あり,ブラインドホール　スライスするとＯＢの危険あり
2,難易度3位/18ホール中 平均スコア6.54 平均パット数1.96 パーオン率18.8% フェアウェイ率40.5% OB率41.5% バンカー率29.3%,難易度3位/18ホール中 平均スコア6.54 平均パット数1.96 パーオン率18.8% フェアウェイ率40.5% OB率41.5% バンカー率29.3%,難易度3位/18ホール中 平均スコア6.54 平均パット数1.96 パーオン率18.8% フェアウェイ率40.5% OB率41.5% バンカー率29.3%,難易度10位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率23.0% フェアウェイ率54.0% OB率33.8% バンカー率26.8%,難易度10位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率23.0% フェアウェイ率54.0% OB率33.8% バンカー率26.8%,難易度10位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率23.0% フェアウェイ率54.0% OB率33.8% バンカー率26.8%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率17.0% フェアウェイ率52.8% OB率32.3% バンカー率26.5%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率17.0% フェアウェイ率52.8% OB率32.3% バンカー率26.5%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率17.0% フェアウェイ率52.8% OB率32.3% バンカー率26.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：169yd,Hdcp：14,PAR：4,Reg.：411yd,Hdcp：9,PAR：4,Reg.：335yd,Hdcp：16
5,谷越えのショートホール　トップフックボールは禁物,谷越えのショートホール　トップフックボールは禁物,谷越えのショートホール　トップフックボールは禁物,ストレートな打ち下ろしホール,ストレートな打ち下ろしホール,ストレートな打ち下ろしホール,１打目は広々としたＦＷに向かって,１打目は広々としたＦＷに向かって,１打目は広々としたＦＷに向かって
6,難易度15位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率29.3% フェアウェイ率- OB率32.0% バンカー率23.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率29.3% フェアウェイ率- OB率32.0% バンカー率23.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率29.3% フェアウェイ率- OB率32.0% バンカー率23.8%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.98 パーオン率11.5% フェアウェイ率46.3% OB率45.0% バンカー率19.0%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.98 パーオン率11.5% フェアウェイ率46.3% OB率45.0% バンカー率19.0%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.98 パーオン率11.5% フェアウェイ率46.3% OB率45.0% バンカー率19.0%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.04 パーオン率27.3% フェアウェイ率45.5% OB率26.0% バンカー率8.3%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.04 パーオン率27.3% フェアウェイ率45.5% OB率26.0% バンカー率8.3%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.04 パーオン率27.3% フェアウェイ率45.5% OB率26.0% バンカー率8.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：355yd,Hdcp：1,PAR：3,Reg.：154yd,Hdcp：17,PAR：5,Reg.：485yd,Hdcp：7
9,ティグランド前の切れ込みはプレッシャー,ティグランド前の切れ込みはプレッシャー,ティグランド前の切れ込みはプレッシャー,日本庭園が広がる美しい打ち下ろしのショートホール,日本庭園が広がる美しい打ち下ろしのショートホール,日本庭園が広がる美しい打ち下ろしのショートホール,大きく左ドッグレッグしたロングホール,大きく左ドッグレッグしたロングホール,大きく左ドッグレッグしたロングホール
10,難易度5位/18ホール中 平均スコア5.48 平均パット数2.04 パーオン率21.8% フェアウェイ率43.8% OB率49.0% バンカー率9.5%,難易度5位/18ホール中 平均スコア5.48 平均パット数2.04 パーオン率21.8% フェアウェイ率43.8% OB率49.0% バンカー率9.5%,難易度5位/18ホール中 平均スコア5.48 平均パット数2.04 パーオン率21.8% フェアウェイ率43.8% OB率49.0% バンカー率9.5%,難易度18位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.8% フェアウェイ率- OB率13.0% バンカー率17.8%,難易度18位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.8% フェアウェイ率- OB率13.0% バンカー率17.8%,難易度18位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.8% フェアウェイ率- OB率13.0% バンカー率17.8%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.02 パーオン率23.0% フェアウェイ率54.0% OB率57.3% バンカー率18.0%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.02 パーオン率23.0% フェアウェイ率54.0% OB率57.3% バンカー率18.0%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.02 パーオン率23.0% フェアウェイ率54.0% OB率57.3% バンカー率18.0%
