,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：542yd,Hdcp：3,PAR：4,Reg.：378yd,Hdcp：7,PAR：3,Reg.：155yd,Hdcp：13
1,セカンド地点より左へドックレックしたホール,セカンド地点より左へドックレックしたホール,セカンド地点より左へドックレックしたホール,距離は短いがフェアウェイが狭く左右ＯＢ,距離は短いがフェアウェイが狭く左右ＯＢ,距離は短いがフェアウェイが狭く左右ＯＢ,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度1位/18ホール中 平均スコア6.88 平均パット数2.06 パーオン率13.3% フェアウェイ率47.5% OB率19.5% バンカー率26.8%,難易度1位/18ホール中 平均スコア6.88 平均パット数2.06 パーオン率13.3% フェアウェイ率47.5% OB率19.5% バンカー率26.8%,難易度1位/18ホール中 平均スコア6.88 平均パット数2.06 パーオン率13.3% フェアウェイ率47.5% OB率19.5% バンカー率26.8%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.01 パーオン率16.3% フェアウェイ率57.8% OB率30.0% バンカー率20.0%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.01 パーオン率16.3% フェアウェイ率57.8% OB率30.0% バンカー率20.0%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.01 パーオン率16.3% フェアウェイ率57.8% OB率30.0% バンカー率20.0%,難易度18位/18ホール中 平均スコア4.1 平均パット数2.05 パーオン率31.0% フェアウェイ率- OB率6.8% バンカー率33.0%,難易度18位/18ホール中 平均スコア4.1 平均パット数2.05 パーオン率31.0% フェアウェイ率- OB率6.8% バンカー率33.0%,難易度18位/18ホール中 平均スコア4.1 平均パット数2.05 パーオン率31.0% フェアウェイ率- OB率6.8% バンカー率33.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：389yd,Hdcp：1,PAR：4,Reg.：367yd,Hdcp：9,PAR：3,Reg.：167yd,Hdcp：17
5,右ドックレックでやや打ち下ろしのホール,右ドックレックでやや打ち下ろしのホール,右ドックレックでやや打ち下ろしのホール,右サイドに大きな池、ティーショットはやや左狙い,右サイドに大きな池、ティーショットはやや左狙い,右サイドに大きな池、ティーショットはやや左狙い,距離は短いがグリーンすぐ手前まで池になっている,距離は短いがグリーンすぐ手前まで池になっている,距離は短いがグリーンすぐ手前まで池になっている
6,難易度9位/18ホール中 平均スコア5.42 平均パット数2.16 パーオン率21.5% フェアウェイ率54.8% OB率3.0% バンカー率38.0%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.16 パーオン率21.5% フェアウェイ率54.8% OB率3.0% バンカー率38.0%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.16 パーオン率21.5% フェアウェイ率54.8% OB率3.0% バンカー率38.0%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率18.3% フェアウェイ率49.5% OB率3.5% バンカー率20.8%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率18.3% フェアウェイ率49.5% OB率3.5% バンカー率20.8%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率18.3% フェアウェイ率49.5% OB率3.5% バンカー率20.8%,難易度17位/18ホール中 平均スコア4.13 平均パット数2.02 パーオン率31.0% フェアウェイ率- OB率2.7% バンカー率17.3%,難易度17位/18ホール中 平均スコア4.13 平均パット数2.02 パーオン率31.0% フェアウェイ率- OB率2.7% バンカー率17.3%,難易度17位/18ホール中 平均スコア4.13 平均パット数2.02 パーオン率31.0% フェアウェイ率- OB率2.7% バンカー率17.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：533yd,Hdcp：5,PAR：4,Reg.：369yd,Hdcp：11,PAR：4,Reg.：423yd,Hdcp：15
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,打ち下ろしで距離のないミドルホール,打ち下ろしで距離のないミドルホール,打ち下ろしで距離のないミドルホール,ＯＢはないが左サイドが林、ティショットは右目狙い,ＯＢはないが左サイドが林、ティショットは右目狙い,ＯＢはないが左サイドが林、ティショットは右目狙い
10,難易度5位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率16.8% フェアウェイ率44.0% OB率6.0% バンカー率35.5%,難易度5位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率16.8% フェアウェイ率44.0% OB率6.0% バンカー率35.5%,難易度5位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率16.8% フェアウェイ率44.0% OB率6.0% バンカー率35.5%,難易度13位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.3% フェアウェイ率53.0% OB率6.0% バンカー率23.0%,難易度13位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.3% フェアウェイ率53.0% OB率6.0% バンカー率23.0%,難易度13位/18ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.3% フェアウェイ率53.0% OB率6.0% バンカー率23.0%,難易度6位/18ホール中 平均スコア5.58 平均パット数2.07 パーオン率12.5% フェアウェイ率47.0% OB率3.7% バンカー率24.5%,難易度6位/18ホール中 平均スコア5.58 平均パット数2.07 パーオン率12.5% フェアウェイ率47.0% OB率3.7% バンカー率24.5%,難易度6位/18ホール中 平均スコア5.58 平均パット数2.07 パーオン率12.5% フェアウェイ率47.0% OB率3.7% バンカー率24.5%
