,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：412yd,Hdcp：3,PAR：4,Reg.：348yd,Hdcp：11,PAR：5,Reg.：579yd,Hdcp：1
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度4位/18ホール中 平均スコア5.48 平均パット数1.99 パーオン率14.0% フェアウェイ率55.0% OB率30.3% バンカー率2.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数1.99 パーオン率14.0% フェアウェイ率55.0% OB率30.3% バンカー率2.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数1.99 パーオン率14.0% フェアウェイ率55.0% OB率30.3% バンカー率2.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率18.3% フェアウェイ率49.8% OB率17.8% バンカー率10.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率18.3% フェアウェイ率49.8% OB率17.8% バンカー率10.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率18.3% フェアウェイ率49.8% OB率17.8% バンカー率10.0%,難易度1位/18ホール中 平均スコア6.54 平均パット数1.93 パーオン率13.5% フェアウェイ率50.8% OB率15.5% バンカー率22.5%,難易度1位/18ホール中 平均スコア6.54 平均パット数1.93 パーオン率13.5% フェアウェイ率50.8% OB率15.5% バンカー率22.5%,難易度1位/18ホール中 平均スコア6.54 平均パット数1.93 パーオン率13.5% フェアウェイ率50.8% OB率15.5% バンカー率22.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：144yd,Hdcp：15,PAR：4,Reg.：425yd,Hdcp：7,PAR：5,Reg.：558yd,Hdcp：5
5,ショートホール,ショートホール,ショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
6,難易度18位/18ホール中 平均スコア3.87 平均パット数2 パーオン率36.8% フェアウェイ率- OB率2.0% バンカー率25.5%,難易度18位/18ホール中 平均スコア3.87 平均パット数2 パーオン率36.8% フェアウェイ率- OB率2.0% バンカー率25.5%,難易度18位/18ホール中 平均スコア3.87 平均パット数2 パーオン率36.8% フェアウェイ率- OB率2.0% バンカー率25.5%,難易度2位/18ホール中 平均スコア5.53 平均パット数1.9 パーオン率5.5% フェアウェイ率53.5% OB率5.0% バンカー率21.3%,難易度2位/18ホール中 平均スコア5.53 平均パット数1.9 パーオン率5.5% フェアウェイ率53.5% OB率5.0% バンカー率21.3%,難易度2位/18ホール中 平均スコア5.53 平均パット数1.9 パーオン率5.5% フェアウェイ率53.5% OB率5.0% バンカー率21.3%,難易度3位/18ホール中 平均スコア6.44 平均パット数1.96 パーオン率20.0% フェアウェイ率65.0% OB率15.0% バンカー率22.0%,難易度3位/18ホール中 平均スコア6.44 平均パット数1.96 パーオン率20.0% フェアウェイ率65.0% OB率15.0% バンカー率22.0%,難易度3位/18ホール中 平均スコア6.44 平均パット数1.96 パーオン率20.0% フェアウェイ率65.0% OB率15.0% バンカー率22.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：145yd,Hdcp：17,PAR：4,Reg.：394yd,Hdcp：13,PAR：4,Reg.：377yd,Hdcp：9
9,長いショートホール,長いショートホール,長いショートホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール
10,難易度16位/18ホール中 平均スコア3.99 平均パット数1.98 パーオン率25.0% フェアウェイ率- OB率2.5% バンカー率19.5%,難易度16位/18ホール中 平均スコア3.99 平均パット数1.98 パーオン率25.0% フェアウェイ率- OB率2.5% バンカー率19.5%,難易度16位/18ホール中 平均スコア3.99 平均パット数1.98 パーオン率25.0% フェアウェイ率- OB率2.5% バンカー率19.5%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.99 パーオン率23.0% フェアウェイ率61.5% OB率6.8% バンカー率25.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.99 パーオン率23.0% フェアウェイ率61.5% OB率6.8% バンカー率25.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.99 パーオン率23.0% フェアウェイ率61.5% OB率6.8% バンカー率25.8%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.89 パーオン率21.3% フェアウェイ率67.0% OB率4.0% バンカー率16.3%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.89 パーオン率21.3% フェアウェイ率67.0% OB率4.0% バンカー率16.3%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.89 パーオン率21.3% フェアウェイ率67.0% OB率4.0% バンカー率16.3%
