,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：353yd,Hdcp：4,PAR：5,Reg.：493yd,Hdcp：10,PAR：4,Reg.：370yd,Hdcp：16
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度7位/18ホール中 平均スコア5.45 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率13.8% バンカー率37.3%,難易度7位/18ホール中 平均スコア5.45 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率13.8% バンカー率37.3%,難易度7位/18ホール中 平均スコア5.45 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率13.8% バンカー率37.3%,難易度10位/18ホール中 平均スコア6.34 平均パット数2.04 パーオン率32.3% フェアウェイ率42.0% OB率19.0% バンカー率20.0%,難易度10位/18ホール中 平均スコア6.34 平均パット数2.04 パーオン率32.3% フェアウェイ率42.0% OB率19.0% バンカー率20.0%,難易度10位/18ホール中 平均スコア6.34 平均パット数2.04 パーオン率32.3% フェアウェイ率42.0% OB率19.0% バンカー率20.0%,難易度12位/18ホール中 平均スコア5.26 平均パット数2 パーオン率20.5% フェアウェイ率53.5% OB率3.5% バンカー率38.3%,難易度12位/18ホール中 平均スコア5.26 平均パット数2 パーオン率20.5% フェアウェイ率53.5% OB率3.5% バンカー率38.3%,難易度12位/18ホール中 平均スコア5.26 平均パット数2 パーオン率20.5% フェアウェイ率53.5% OB率3.5% バンカー率38.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：168yd,Hdcp：14,PAR：4,Reg.：390yd,Hdcp：8,PAR：4,Reg.：391yd,Hdcp：2
5,池越えのショートホール,池越えのショートホール,池越えのショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
6,難易度15位/18ホール中 平均スコア4.05 平均パット数2.02 パーオン率30.0% フェアウェイ率- OB率6.3% バンカー率4.3%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.02 パーオン率30.0% フェアウェイ率- OB率6.3% バンカー率4.3%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.02 パーオン率30.0% フェアウェイ率- OB率6.3% バンカー率4.3%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率19.3% フェアウェイ率45.3% OB率3.5% バンカー率32.0%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率19.3% フェアウェイ率45.3% OB率3.5% バンカー率32.0%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率19.3% フェアウェイ率45.3% OB率3.5% バンカー率32.0%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.04 パーオン率12.5% フェアウェイ率35.0% OB率3.3% バンカー率37.8%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.04 パーオン率12.5% フェアウェイ率35.0% OB率3.3% バンカー率37.8%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.04 パーオン率12.5% フェアウェイ率35.0% OB率3.3% バンカー率37.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：479yd,Hdcp：12,PAR：3,Reg.：175yd,Hdcp：18,PAR：4,Reg.：402yd,Hdcp：6
9,池越えのロングホール,池越えのロングホール,池越えのロングホール,長いショートホール,長いショートホール,長いショートホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
10,難易度2位/18ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率39.5% OB率6.3% バンカー率25.5%,難易度2位/18ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率39.5% OB率6.3% バンカー率25.5%,難易度2位/18ホール中 平均スコア6.71 平均パット数2.08 パーオン率20.0% フェアウェイ率39.5% OB率6.3% バンカー率25.5%,難易度17位/18ホール中 平均スコア4 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率20.8% バンカー率28.5%,難易度17位/18ホール中 平均スコア4 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率20.8% バンカー率28.5%,難易度17位/18ホール中 平均スコア4 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率20.8% バンカー率28.5%,難易度1位/18ホール中 平均スコア5.88 平均パット数2.05 パーオン率11.0% フェアウェイ率43.5% OB率10.3% バンカー率29.3%,難易度1位/18ホール中 平均スコア5.88 平均パット数2.05 パーオン率11.0% フェアウェイ率43.5% OB率10.3% バンカー率29.3%,難易度1位/18ホール中 平均スコア5.88 平均パット数2.05 パーオン率11.0% フェアウェイ率43.5% OB率10.3% バンカー率29.3%
