,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：357yd,Hdcp：12,PAR：3,Reg.：171yd,Hdcp：18,PAR：4,Reg.：316yd,Hdcp：14
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,ショートホール,ショートホール,ショートホール,短いミドルホール,短いミドルホール,短いミドルホール
2,難易度7位/18ホール中 平均スコア5.52 平均パット数2.08 パーオン率19.5% フェアウェイ率56.5% OB率33.5% バンカー率33.3%,難易度7位/18ホール中 平均スコア5.52 平均パット数2.08 パーオン率19.5% フェアウェイ率56.5% OB率33.5% バンカー率33.3%,難易度7位/18ホール中 平均スコア5.52 平均パット数2.08 パーオン率19.5% フェアウェイ率56.5% OB率33.5% バンカー率33.3%,難易度16位/18ホール中 平均スコア3.97 平均パット数2.09 パーオン率33.3% フェアウェイ率- OB率7.7% バンカー率28.3%,難易度16位/18ホール中 平均スコア3.97 平均パット数2.09 パーオン率33.3% フェアウェイ率- OB率7.7% バンカー率28.3%,難易度16位/18ホール中 平均スコア3.97 平均パット数2.09 パーオン率33.3% フェアウェイ率- OB率7.7% バンカー率28.3%,難易度10位/18ホール中 平均スコア5.37 平均パット数2.12 パーオン率26.3% フェアウェイ率63.0% OB率24.3% バンカー率29.3%,難易度10位/18ホール中 平均スコア5.37 平均パット数2.12 パーオン率26.3% フェアウェイ率63.0% OB率24.3% バンカー率29.3%,難易度10位/18ホール中 平均スコア5.37 平均パット数2.12 パーオン率26.3% フェアウェイ率63.0% OB率24.3% バンカー率29.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：390yd,Hdcp：2,PAR：5,Reg.：483yd,Hdcp：8,PAR：4,Reg.：383yd,Hdcp：4
5,長いミドルホール,長いミドルホール,長いミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度1位/18ホール中 平均スコア5.86 平均パット数2.23 パーオン率11.0% フェアウェイ率46.0% OB率34.3% バンカー率35.0%,難易度1位/18ホール中 平均スコア5.86 平均パット数2.23 パーオン率11.0% フェアウェイ率46.0% OB率34.3% バンカー率35.0%,難易度1位/18ホール中 平均スコア5.86 平均パット数2.23 パーオン率11.0% フェアウェイ率46.0% OB率34.3% バンカー率35.0%,難易度5位/18ホール中 平均スコア6.49 平均パット数2.09 パーオン率25.0% フェアウェイ率51.8% OB率48.0% バンカー率9.0%,難易度5位/18ホール中 平均スコア6.49 平均パット数2.09 パーオン率25.0% フェアウェイ率51.8% OB率48.0% バンカー率9.0%,難易度5位/18ホール中 平均スコア6.49 平均パット数2.09 パーオン率25.0% フェアウェイ率51.8% OB率48.0% バンカー率9.0%,難易度4位/18ホール中 平均スコア5.51 平均パット数2.02 パーオン率16.5% フェアウェイ率56.5% OB率44.3% バンカー率18.5%,難易度4位/18ホール中 平均スコア5.51 平均パット数2.02 パーオン率16.5% フェアウェイ率56.5% OB率44.3% バンカー率18.5%,難易度4位/18ホール中 平均スコア5.51 平均パット数2.02 パーオン率16.5% フェアウェイ率56.5% OB率44.3% バンカー率18.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：379yd,Hdcp：10,PAR：3,Reg.：151yd,Hdcp：16,PAR：5,Reg.：490yd,Hdcp：6
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度9位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率24.0% フェアウェイ率63.8% OB率37.3% バンカー率30.0%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率24.0% フェアウェイ率63.8% OB率37.3% バンカー率30.0%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率24.0% フェアウェイ率63.8% OB率37.3% バンカー率30.0%,難易度18位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率18.7% バンカー率26.8%,難易度18位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率18.7% バンカー率26.8%,難易度18位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率18.7% バンカー率26.8%,難易度8位/18ホール中 平均スコア6.41 平均パット数2.11 パーオン率27.3% フェアウェイ率63.3% OB率32.3% バンカー率23.3%,難易度8位/18ホール中 平均スコア6.41 平均パット数2.11 パーオン率27.3% フェアウェイ率63.3% OB率32.3% バンカー率23.3%,難易度8位/18ホール中 平均スコア6.41 平均パット数2.11 パーオン率27.3% フェアウェイ率63.3% OB率32.3% バンカー率23.3%
