,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：519yd,Hdcp：13,PAR：4,Reg.：389yd,Hdcp：9,PAR：4,Reg.：394yd,Hdcp：1
1,フェアウェイの広い、雄大なロングホール,フェアウェイの広い、雄大なロングホール,フェアウェイの広い、雄大なロングホール,正面バンカーの手前がベストポジション,正面バンカーの手前がベストポジション,正面バンカーの手前がベストポジション,打ち上げで距離もあるタフなミドルホール,打ち上げで距離もあるタフなミドルホール,打ち上げで距離もあるタフなミドルホール
2,難易度3位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率18.0% フェアウェイ率53.8% OB率15.8% バンカー率29.8%,難易度3位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率18.0% フェアウェイ率53.8% OB率15.8% バンカー率29.8%,難易度3位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率18.0% フェアウェイ率53.8% OB率15.8% バンカー率29.8%,難易度4位/18ホール中 平均スコア5.47 平均パット数1.92 パーオン率16.8% フェアウェイ率62.5% OB率42.8% バンカー率18.0%,難易度4位/18ホール中 平均スコア5.47 平均パット数1.92 パーオン率16.8% フェアウェイ率62.5% OB率42.8% バンカー率18.0%,難易度4位/18ホール中 平均スコア5.47 平均パット数1.92 パーオン率16.8% フェアウェイ率62.5% OB率42.8% バンカー率18.0%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.02 パーオン率9.5% フェアウェイ率53.0% OB率51.0% バンカー率1.5%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.02 パーオン率9.5% フェアウェイ率53.0% OB率51.0% バンカー率1.5%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.02 パーオン率9.5% フェアウェイ率53.0% OB率51.0% バンカー率1.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：193yd,Hdcp：11,PAR：5,Reg.：457yd,Hdcp：7,PAR：4,Reg.：334yd,Hdcp：15
5,リージャス特有のラブグラスが印象的なホール,リージャス特有のラブグラスが印象的なホール,リージャス特有のラブグラスが印象的なホール,ティショットは多少打ち下ろしていく感じ,ティショットは多少打ち下ろしていく感じ,ティショットは多少打ち下ろしていく感じ,距離の無い打ち下ろしのホール　ワンオンも可能,距離の無い打ち下ろしのホール　ワンオンも可能,距離の無い打ち下ろしのホール　ワンオンも可能
6,難易度15位/18ホール中 平均スコア4.13 平均パット数2.03 パーオン率24.3% フェアウェイ率- OB率34.0% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.13 平均パット数2.03 パーオン率24.3% フェアウェイ率- OB率34.0% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.13 平均パット数2.03 パーオン率24.3% フェアウェイ率- OB率34.0% バンカー率10.3%,難易度5位/18ホール中 平均スコア6.45 平均パット数1.97 パーオン率23.8% フェアウェイ率51.0% OB率61.0% バンカー率13.3%,難易度5位/18ホール中 平均スコア6.45 平均パット数1.97 パーオン率23.8% フェアウェイ率51.0% OB率61.0% バンカー率13.3%,難易度5位/18ホール中 平均スコア6.45 平均パット数1.97 パーオン率23.8% フェアウェイ率51.0% OB率61.0% バンカー率13.3%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.87 パーオン率26.0% フェアウェイ率56.5% OB率38.5% バンカー率17.5%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.87 パーオン率26.0% フェアウェイ率56.5% OB率38.5% バンカー率17.5%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.87 パーオン率26.0% フェアウェイ率56.5% OB率38.5% バンカー率17.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：150yd,Hdcp：17,PAR：4,Reg.：359yd,Hdcp：5,PAR：4,Reg.：401yd,Hdcp：3
9,比較的パーの取り易いショートホール,比較的パーの取り易いショートホール,比較的パーの取り易いショートホール,雄大でストレートなミドルホール,雄大でストレートなミドルホール,雄大でストレートなミドルホール,第一打は正面に見える樹に向かってビッグドライブ！,第一打は正面に見える樹に向かってビッグドライブ！,第一打は正面に見える樹に向かってビッグドライブ！
10,難易度18位/18ホール中 平均スコア4 平均パット数1.99 パーオン率28.8% フェアウェイ率- OB率13.3% バンカー率48.0%,難易度18位/18ホール中 平均スコア4 平均パット数1.99 パーオン率28.8% フェアウェイ率- OB率13.3% バンカー率48.0%,難易度18位/18ホール中 平均スコア4 平均パット数1.99 パーオン率28.8% フェアウェイ率- OB率13.3% バンカー率48.0%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率22.5% フェアウェイ率45.3% OB率27.5% バンカー率43.0%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率22.5% フェアウェイ率45.3% OB率27.5% バンカー率43.0%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率22.5% フェアウェイ率45.3% OB率27.5% バンカー率43.0%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率16.8% フェアウェイ率52.5% OB率15.3% バンカー率39.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率16.8% フェアウェイ率52.5% OB率15.3% バンカー率39.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率16.8% フェアウェイ率52.5% OB率15.3% バンカー率39.8%
