,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：407yd,Hdcp：8,PAR：4,Reg.：277yd,Hdcp：16,PAR：4,Reg.：413yd,Hdcp：2
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度5位/18ホール中 平均スコア5.68 平均パット数1.89 パーオン率7.5% フェアウェイ率39.0% OB率20.8% バンカー率19.5%,難易度5位/18ホール中 平均スコア5.68 平均パット数1.89 パーオン率7.5% フェアウェイ率39.0% OB率20.8% バンカー率19.5%,難易度5位/18ホール中 平均スコア5.68 平均パット数1.89 パーオン率7.5% フェアウェイ率39.0% OB率20.8% バンカー率19.5%,難易度18位/18ホール中 平均スコア4.78 平均パット数1.84 パーオン率36.0% フェアウェイ率56.0% OB率9.5% バンカー率19.3%,難易度18位/18ホール中 平均スコア4.78 平均パット数1.84 パーオン率36.0% フェアウェイ率56.0% OB率9.5% バンカー率19.3%,難易度18位/18ホール中 平均スコア4.78 平均パット数1.84 パーオン率36.0% フェアウェイ率56.0% OB率9.5% バンカー率19.3%,難易度2位/18ホール中 平均スコア5.89 平均パット数1.86 パーオン率4.8% フェアウェイ率60.0% OB率53.3% バンカー率12.0%,難易度2位/18ホール中 平均スコア5.89 平均パット数1.86 パーオン率4.8% フェアウェイ率60.0% OB率53.3% バンカー率12.0%,難易度2位/18ホール中 平均スコア5.89 平均パット数1.86 パーオン率4.8% フェアウェイ率60.0% OB率53.3% バンカー率12.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：271yd,Hdcp：12,PAR：5,Reg.：487yd,Hdcp：4,PAR：3,Reg.：130yd,Hdcp：18
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いショートホール,短いショートホール,短いショートホール
6,難易度11位/18ホール中 平均スコア5.16 平均パット数1.87 パーオン率28.8% フェアウェイ率48.5% OB率44.3% バンカー率18.8%,難易度11位/18ホール中 平均スコア5.16 平均パット数1.87 パーオン率28.8% フェアウェイ率48.5% OB率44.3% バンカー率18.8%,難易度11位/18ホール中 平均スコア5.16 平均パット数1.87 パーオン率28.8% フェアウェイ率48.5% OB率44.3% バンカー率18.8%,難易度3位/18ホール中 平均スコア6.75 平均パット数2.01 パーオン率16.5% フェアウェイ率38.0% OB率59.8% バンカー率9.0%,難易度3位/18ホール中 平均スコア6.75 平均パット数2.01 パーオン率16.5% フェアウェイ率38.0% OB率59.8% バンカー率9.0%,難易度3位/18ホール中 平均スコア6.75 平均パット数2.01 パーオン率16.5% フェアウェイ率38.0% OB率59.8% バンカー率9.0%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率30.3% フェアウェイ率- OB率24.5% バンカー率25.5%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率30.3% フェアウェイ率- OB率24.5% バンカー率25.5%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率30.3% フェアウェイ率- OB率24.5% バンカー率25.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：349yd,Hdcp：10,PAR：3,Reg.：128yd,Hdcp：14,PAR：5,Reg.：475yd,Hdcp：6
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度6位/18ホール中 平均スコア5.67 平均パット数1.99 パーオン率6.8% フェアウェイ率57.3% OB率33.8% バンカー率16.0%,難易度6位/18ホール中 平均スコア5.67 平均パット数1.99 パーオン率6.8% フェアウェイ率57.3% OB率33.8% バンカー率16.0%,難易度6位/18ホール中 平均スコア5.67 平均パット数1.99 パーオン率6.8% フェアウェイ率57.3% OB率33.8% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率21.3%,難易度17位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率21.3%,難易度17位/18ホール中 平均スコア3.86 平均パット数1.84 パーオン率26.0% フェアウェイ率- OB率19.0% バンカー率21.3%,難易度8位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率23.3% フェアウェイ率51.8% OB率40.5% バンカー率11.7%,難易度8位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率23.3% フェアウェイ率51.8% OB率40.5% バンカー率11.7%,難易度8位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率23.3% フェアウェイ率51.8% OB率40.5% バンカー率11.7%
