,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：403yd,Hdcp：3,PAR：4,Reg.：379yd,Hdcp：11,PAR：4,Reg.：400yd,Hdcp：5
1,ティーショットはプレッシャーを感じる打ち下し,ティーショットはプレッシャーを感じる打ち下し,ティーショットはプレッシャーを感じる打ち下し,なだらかな打ち上げのホール,なだらかな打ち上げのホール,なだらかな打ち上げのホール,フェアウェー左サイドに池があるので要注意,フェアウェー左サイドに池があるので要注意,フェアウェー左サイドに池があるので要注意
2,難易度3位/18ホール中 平均スコア5.69 平均パット数2.17 パーオン率16.3% フェアウェイ率38.3% OB率46.3% バンカー率18.8%,難易度3位/18ホール中 平均スコア5.69 平均パット数2.17 パーオン率16.3% フェアウェイ率38.3% OB率46.3% バンカー率18.8%,難易度3位/18ホール中 平均スコア5.69 平均パット数2.17 パーオン率16.3% フェアウェイ率38.3% OB率46.3% バンカー率18.8%,難易度10位/18ホール中 平均スコア5.38 平均パット数2.09 パーオン率19.0% フェアウェイ率51.8% OB率7.5% バンカー率32.0%,難易度10位/18ホール中 平均スコア5.38 平均パット数2.09 パーオン率19.0% フェアウェイ率51.8% OB率7.5% バンカー率32.0%,難易度10位/18ホール中 平均スコア5.38 平均パット数2.09 パーオン率19.0% フェアウェイ率51.8% OB率7.5% バンカー率32.0%,難易度2位/18ホール中 平均スコア5.7 平均パット数2.11 パーオン率8.3% フェアウェイ率50.5% OB率7.3% バンカー率15.5%,難易度2位/18ホール中 平均スコア5.7 平均パット数2.11 パーオン率8.3% フェアウェイ率50.5% OB率7.3% バンカー率15.5%,難易度2位/18ホール中 平均スコア5.7 平均パット数2.11 パーオン率8.3% フェアウェイ率50.5% OB率7.3% バンカー率15.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：566yd,Hdcp：1,PAR：3,Reg.：144yd,Hdcp：17,PAR：4,Reg.：333yd,Hdcp：13
5,距離のある右ドッグレッグのロングホール,距離のある右ドッグレッグのロングホール,距離のある右ドッグレッグのロングホール,短い打ち下しのショート　グリーン手前にバンカー,短い打ち下しのショート　グリーン手前にバンカー,短い打ち下しのショート　グリーン手前にバンカー,短い打ち下しのミドルホール,短い打ち下しのミドルホール,短い打ち下しのミドルホール
6,難易度9位/18ホール中 平均スコア6.48 平均パット数2.09 パーオン率20.5% フェアウェイ率57.3% OB率15.5% バンカー率26.3%,難易度9位/18ホール中 平均スコア6.48 平均パット数2.09 パーオン率20.5% フェアウェイ率57.3% OB率15.5% バンカー率26.3%,難易度9位/18ホール中 平均スコア6.48 平均パット数2.09 パーオン率20.5% フェアウェイ率57.3% OB率15.5% バンカー率26.3%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.12 パーオン率46.3% フェアウェイ率- OB率6.7% バンカー率32.3%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.12 パーオン率46.3% フェアウェイ率- OB率6.7% バンカー率32.3%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.12 パーオン率46.3% フェアウェイ率- OB率6.7% バンカー率32.3%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率31.5% フェアウェイ率46.5% OB率11.0% バンカー率30.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率31.5% フェアウェイ率46.5% OB率11.0% バンカー率30.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率31.5% フェアウェイ率46.5% OB率11.0% バンカー率30.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：360yd,Hdcp：7,PAR：3,Reg.：153yd,Hdcp：15,PAR：5,Reg.：533yd,Hdcp：9
9,ティーショットは谷越えになるので思いきりが必要,ティーショットは谷越えになるので思いきりが必要,ティーショットは谷越えになるので思いきりが必要,打ち下しのショートホール、横風に注意,打ち下しのショートホール、横風に注意,打ち下しのショートホール、横風に注意,グリーンまで打ち上げのタフなロングホール,グリーンまで打ち上げのタフなロングホール,グリーンまで打ち上げのタフなロングホール
10,難易度11位/18ホール中 平均スコア5.32 平均パット数2.13 パーオン率23.3% フェアウェイ率55.5% OB率22.0% バンカー率9.7%,難易度11位/18ホール中 平均スコア5.32 平均パット数2.13 パーオン率23.3% フェアウェイ率55.5% OB率22.0% バンカー率9.7%,難易度11位/18ホール中 平均スコア5.32 平均パット数2.13 パーオン率23.3% フェアウェイ率55.5% OB率22.0% バンカー率9.7%,難易度16位/18ホール中 平均スコア3.87 平均パット数2.11 パーオン率40.3% フェアウェイ率- OB率11.3% バンカー率16.7%,難易度16位/18ホール中 平均スコア3.87 平均パット数2.11 パーオン率40.3% フェアウェイ率- OB率11.3% バンカー率16.7%,難易度16位/18ホール中 平均スコア3.87 平均パット数2.11 パーオン率40.3% フェアウェイ率- OB率11.3% バンカー率16.7%,難易度6位/18ホール中 平均スコア6.53 平均パット数2.15 パーオン率21.3% フェアウェイ率57.0% OB率21.8% バンカー率21.8%,難易度6位/18ホール中 平均スコア6.53 平均パット数2.15 パーオン率21.3% フェアウェイ率57.0% OB率21.8% バンカー率21.8%,難易度6位/18ホール中 平均スコア6.53 平均パット数2.15 パーオン率21.3% フェアウェイ率57.0% OB率21.8% バンカー率21.8%
