,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：548yd,Hdcp：9,PAR：4,Reg.：396yd,Hdcp：3,PAR：3,Reg.：143yd,Hdcp：15
1,三打目で右ドッグレッグするロングホール,三打目で右ドッグレッグするロングホール,三打目で右ドッグレッグするロングホール,フラットで距離があるミドルホール,フラットで距離があるミドルホール,フラットで距離があるミドルホール,打ち下ろし、池越えのショートホール,打ち下ろし、池越えのショートホール,打ち下ろし、池越えのショートホール
2,難易度1位/18ホール中 平均スコア6.81 平均パット数2.09 パーオン率21.0% フェアウェイ率51.0% OB率15.0% バンカー率30.0%,難易度1位/18ホール中 平均スコア6.81 平均パット数2.09 パーオン率21.0% フェアウェイ率51.0% OB率15.0% バンカー率30.0%,難易度1位/18ホール中 平均スコア6.81 平均パット数2.09 パーオン率21.0% フェアウェイ率51.0% OB率15.0% バンカー率30.0%,難易度8位/18ホール中 平均スコア5.6 平均パット数2.01 パーオン率16.5% フェアウェイ率45.0% OB率25.3% バンカー率20.7%,難易度8位/18ホール中 平均スコア5.6 平均パット数2.01 パーオン率16.5% フェアウェイ率45.0% OB率25.3% バンカー率20.7%,難易度8位/18ホール中 平均スコア5.6 平均パット数2.01 パーオン率16.5% フェアウェイ率45.0% OB率25.3% バンカー率20.7%,難易度18位/18ホール中 平均スコア4.09 平均パット数1.99 パーオン率32.0% フェアウェイ率- OB率40.7% バンカー率28.5%,難易度18位/18ホール中 平均スコア4.09 平均パット数1.99 パーオン率32.0% フェアウェイ率- OB率40.7% バンカー率28.5%,難易度18位/18ホール中 平均スコア4.09 平均パット数1.99 パーオン率32.0% フェアウェイ率- OB率40.7% バンカー率28.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：396yd,Hdcp：7,PAR：4,Reg.：415yd,Hdcp：1,PAR：4,Reg.：373yd,Hdcp：13
5,一打目の落下地点は両サイドの変形バンカーで狭い,一打目の落下地点は両サイドの変形バンカーで狭い,一打目の落下地点は両サイドの変形バンカーで狭い,長いミドル　２打目はグリーン左手前に池がせり出す,長いミドル　２打目はグリーン左手前に池がせり出す,長いミドル　２打目はグリーン左手前に池がせり出す,フェアウェイから３つの池が眺められる美しいホール,フェアウェイから３つの池が眺められる美しいホール,フェアウェイから３つの池が眺められる美しいホール
6,難易度11位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率20.7% フェアウェイ率55.8% OB率13.0% バンカー率41.3%,難易度11位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率20.7% フェアウェイ率55.8% OB率13.0% バンカー率41.3%,難易度11位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率20.7% フェアウェイ率55.8% OB率13.0% バンカー率41.3%,難易度5位/18ホール中 平均スコア5.72 平均パット数1.97 パーオン率6.5% フェアウェイ率53.0% OB率6.0% バンカー率36.0%,難易度5位/18ホール中 平均スコア5.72 平均パット数1.97 パーオン率6.5% フェアウェイ率53.0% OB率6.0% バンカー率36.0%,難易度5位/18ホール中 平均スコア5.72 平均パット数1.97 パーオン率6.5% フェアウェイ率53.0% OB率6.0% バンカー率36.0%,難易度14位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率26.0% フェアウェイ率46.5% OB率9.3% バンカー率50.3%,難易度14位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率26.0% フェアウェイ率46.5% OB率9.3% バンカー率50.3%,難易度14位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率26.0% フェアウェイ率46.5% OB率9.3% バンカー率50.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：502yd,Hdcp：17,PAR：3,Reg.：202yd,Hdcp：11,PAR：4,Reg.：383yd,Hdcp：5
9,グリーン手前左のコブとグラスバンカーに注意,グリーン手前左のコブとグラスバンカーに注意,グリーン手前左のコブとグラスバンカーに注意,距離のある打ち下しのショートホール,距離のある打ち下しのショートホール,距離のある打ち下しのショートホール,グリーン手前に池が待受ける　セカンドが勝負どころ,グリーン手前に池が待受ける　セカンドが勝負どころ,グリーン手前に池が待受ける　セカンドが勝負どころ
10,難易度9位/18ホール中 平均スコア6.68 平均パット数1.96 パーオン率31.0% フェアウェイ率36.3% OB率41.0% バンカー率28.0%,難易度9位/18ホール中 平均スコア6.68 平均パット数1.96 パーオン率31.0% フェアウェイ率36.3% OB率41.0% バンカー率28.0%,難易度9位/18ホール中 平均スコア6.68 平均パット数1.96 パーオン率31.0% フェアウェイ率36.3% OB率41.0% バンカー率28.0%,難易度13位/18ホール中 平均スコア4.22 平均パット数1.84 パーオン率13.3% フェアウェイ率- OB率10.5% バンカー率24.3%,難易度13位/18ホール中 平均スコア4.22 平均パット数1.84 パーオン率13.3% フェアウェイ率- OB率10.5% バンカー率24.3%,難易度13位/18ホール中 平均スコア4.22 平均パット数1.84 パーオン率13.3% フェアウェイ率- OB率10.5% バンカー率24.3%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.0% フェアウェイ率55.8% OB率5.0% バンカー率15.0%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.0% フェアウェイ率55.8% OB率5.0% バンカー率15.0%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.0% フェアウェイ率55.8% OB率5.0% バンカー率15.0%
