,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：500yd,Hdcp：3,PAR：4,Reg.：340yd,Hdcp：6,PAR：3,Reg.：138yd,Hdcp：9
1,フェアウェイが美しいロングホール,フェアウェイが美しいロングホール,フェアウェイが美しいロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,ショートホール,ショートホール,ショートホール
2,難易度1位/9ホール中 平均スコア6.63 平均パット数2.02 パーオン率13.8% フェアウェイ率46.5% OB率18.5% バンカー率22.3%,難易度1位/9ホール中 平均スコア6.63 平均パット数2.02 パーオン率13.8% フェアウェイ率46.5% OB率18.5% バンカー率22.3%,難易度1位/9ホール中 平均スコア6.63 平均パット数2.02 パーオン率13.8% フェアウェイ率46.5% OB率18.5% バンカー率22.3%,難易度7位/9ホール中 平均スコア5.17 平均パット数2.02 パーオン率25.8% フェアウェイ率49.3% OB率7.8% バンカー率18.3%,難易度7位/9ホール中 平均スコア5.17 平均パット数2.02 パーオン率25.8% フェアウェイ率49.3% OB率7.8% バンカー率18.3%,難易度7位/9ホール中 平均スコア5.17 平均パット数2.02 パーオン率25.8% フェアウェイ率49.3% OB率7.8% バンカー率18.3%,難易度9位/9ホール中 平均スコア3.91 平均パット数1.93 パーオン率26.5% フェアウェイ率- OB率9.5% バンカー率20.8%,難易度9位/9ホール中 平均スコア3.91 平均パット数1.93 パーオン率26.5% フェアウェイ率- OB率9.5% バンカー率20.8%,難易度9位/9ホール中 平均スコア3.91 平均パット数1.93 パーオン率26.5% フェアウェイ率- OB率9.5% バンカー率20.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：458yd,Hdcp：4,PAR：4,Reg.：390yd,Hdcp：1,PAR：4,Reg.：365yd,Hdcp：7
5,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度6位/9ホール中 平均スコア6.29 平均パット数1.98 パーオン率28.0% フェアウェイ率59.3% OB率23.5% バンカー率17.5%,難易度6位/9ホール中 平均スコア6.29 平均パット数1.98 パーオン率28.0% フェアウェイ率59.3% OB率23.5% バンカー率17.5%,難易度6位/9ホール中 平均スコア6.29 平均パット数1.98 パーオン率28.0% フェアウェイ率59.3% OB率23.5% バンカー率17.5%,難易度3位/9ホール中 平均スコア5.5 平均パット数1.98 パーオン率11.8% フェアウェイ率43.5% OB率14.3% バンカー率17.5%,難易度3位/9ホール中 平均スコア5.5 平均パット数1.98 パーオン率11.8% フェアウェイ率43.5% OB率14.3% バンカー率17.5%,難易度3位/9ホール中 平均スコア5.5 平均パット数1.98 パーオン率11.8% フェアウェイ率43.5% OB率14.3% バンカー率17.5%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.11 パーオン率13.8% フェアウェイ率46.8% OB率16.8% バンカー率15.8%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.11 パーオン率13.8% フェアウェイ率46.8% OB率16.8% バンカー率15.8%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.11 パーオン率13.8% フェアウェイ率46.8% OB率16.8% バンカー率15.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：165yd,Hdcp：8,PAR：4,Reg.：355yd,Hdcp：5,PAR：4,Reg.：334yd,Hdcp：2
9,ショートホール　左の谷に要注意,ショートホール　左の谷に要注意,ショートホール　左の谷に要注意,ストレートのミドルホール,ストレートのミドルホール,ストレートのミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
10,難易度8位/9ホール中 平均スコア4.17 平均パット数1.99 パーオン率18.5% フェアウェイ率- OB率10.0% バンカー率20.8%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.99 パーオン率18.5% フェアウェイ率- OB率10.0% バンカー率20.8%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.99 パーオン率18.5% フェアウェイ率- OB率10.0% バンカー率20.8%,難易度4位/9ホール中 平均スコア5.5 平均パット数2.1 パーオン率17.3% フェアウェイ率52.0% OB率28.5% バンカー率11.5%,難易度4位/9ホール中 平均スコア5.5 平均パット数2.1 パーオン率17.3% フェアウェイ率52.0% OB率28.5% バンカー率11.5%,難易度4位/9ホール中 平均スコア5.5 平均パット数2.1 パーオン率17.3% フェアウェイ率52.0% OB率28.5% バンカー率11.5%,難易度5位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率20.3% フェアウェイ率41.0% OB率6.8% バンカー率19.5%,難易度5位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率20.3% フェアウェイ率41.0% OB率6.8% バンカー率19.5%,難易度5位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率20.3% フェアウェイ率41.0% OB率6.8% バンカー率19.5%
