,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：520yd,Hdcp：5,PAR：4,Reg.：380yd,Hdcp：2,PAR：3,Reg.：170yd,Hdcp：8
1,打ち下ろし右ドッグレッグのロングホール,打ち下ろし右ドッグレッグのロングホール,打ち下ろし右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,やや打ち上げで距離のしっかりあるショートホール,やや打ち上げで距離のしっかりあるショートホール,やや打ち上げで距離のしっかりあるショートホール
2,難易度2位/9ホール中 平均スコア6.63 平均パット数2.07 パーオン率19.8% フェアウェイ率47.0% OB率26.0% バンカー率16.5%,難易度2位/9ホール中 平均スコア6.63 平均パット数2.07 パーオン率19.8% フェアウェイ率47.0% OB率26.0% バンカー率16.5%,難易度2位/9ホール中 平均スコア6.63 平均パット数2.07 パーオン率19.8% フェアウェイ率47.0% OB率26.0% バンカー率16.5%,難易度4位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率13.3% フェアウェイ率42.0% OB率3.0% バンカー率18.8%,難易度4位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率13.3% フェアウェイ率42.0% OB率3.0% バンカー率18.8%,難易度4位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率13.3% フェアウェイ率42.0% OB率3.0% バンカー率18.8%,難易度8位/9ホール中 平均スコア4.23 平均パット数1.95 パーオン率14.0% フェアウェイ率- OB率13.3% バンカー率15.8%,難易度8位/9ホール中 平均スコア4.23 平均パット数1.95 パーオン率14.0% フェアウェイ率- OB率13.3% バンカー率15.8%,難易度8位/9ホール中 平均スコア4.23 平均パット数1.95 パーオン率14.0% フェアウェイ率- OB率13.3% バンカー率15.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：395yd,Hdcp：1,PAR：4,Reg.：360yd,Hdcp：4,PAR：3,Reg.：140yd,Hdcp：7
5,距離のあるタフなミドルホール,距離のあるタフなミドルホール,距離のあるタフなミドルホール,ＦＷ中央から左サイドに大きなバンカーが横たわる,ＦＷ中央から左サイドに大きなバンカーが横たわる,ＦＷ中央から左サイドに大きなバンカーが横たわる,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度3位/9ホール中 平均スコア5.6 平均パット数2.01 パーオン率12.3% フェアウェイ率49.0% OB率25.0% バンカー率15.5%,難易度3位/9ホール中 平均スコア5.6 平均パット数2.01 パーオン率12.3% フェアウェイ率49.0% OB率25.0% バンカー率15.5%,難易度3位/9ホール中 平均スコア5.6 平均パット数2.01 パーオン率12.3% フェアウェイ率49.0% OB率25.0% バンカー率15.5%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率11.8% フェアウェイ率40.0% OB率16.8% バンカー率26.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率11.8% フェアウェイ率40.0% OB率16.8% バンカー率26.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率11.8% フェアウェイ率40.0% OB率16.8% バンカー率26.0%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.92 パーオン率26.3% フェアウェイ率- OB率11.5% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.92 パーオン率26.3% フェアウェイ率- OB率11.5% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.92 パーオン率26.3% フェアウェイ率- OB率11.5% バンカー率26.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：335yd,Hdcp：6,PAR：4,Reg.：345yd,Hdcp：3,PAR：5,Reg.：490yd,Hdcp：9
9,比較的距離が短く、真っ直ぐなミドルホール,比較的距離が短く、真っ直ぐなミドルホール,比較的距離が短く、真っ直ぐなミドルホール,ティーショットはやや打ち下ろしGreenへは打ち上げ,ティーショットはやや打ち下ろしGreenへは打ち上げ,ティーショットはやや打ち下ろしGreenへは打ち上げ,ティーショットが思い切り打てるロングホール,ティーショットが思い切り打てるロングホール,ティーショットが思い切り打てるロングホール
10,難易度6位/9ホール中 平均スコア5.33 平均パット数1.93 パーオン率17.5% フェアウェイ率58.3% OB率13.5% バンカー率26.3%,難易度6位/9ホール中 平均スコア5.33 平均パット数1.93 パーオン率17.5% フェアウェイ率58.3% OB率13.5% バンカー率26.3%,難易度6位/9ホール中 平均スコア5.33 平均パット数1.93 パーオン率17.5% フェアウェイ率58.3% OB率13.5% バンカー率26.3%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.12 パーオン率11.3% フェアウェイ率41.0% OB率14.3% バンカー率21.0%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.12 パーオン率11.3% フェアウェイ率41.0% OB率14.3% バンカー率21.0%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.12 パーオン率11.3% フェアウェイ率41.0% OB率14.3% バンカー率21.0%,難易度7位/9ホール中 平均スコア6.19 平均パット数2.06 パーオン率31.5% フェアウェイ率49.3% OB率4.0% バンカー率22.8%,難易度7位/9ホール中 平均スコア6.19 平均パット数2.06 パーオン率31.5% フェアウェイ率49.3% OB率4.0% バンカー率22.8%,難易度7位/9ホール中 平均スコア6.19 平均パット数2.06 パーオン率31.5% フェアウェイ率49.3% OB率4.0% バンカー率22.8%
