,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：482yd,Hdcp：,PAR：3,Reg.：137yd,Hdcp：,PAR：4,Reg.：395yd,Hdcp：
1,左ドッグレッグのロング　グリーンまで左右ＯＢ,左ドッグレッグのロング　グリーンまで左右ＯＢ,左ドッグレッグのロング　グリーンまで左右ＯＢ,僅かに打ち上げのショートホール,僅かに打ち上げのショートホール,僅かに打ち上げのショートホール,真っ直ぐなミドルホール　フェアウェイ幅は約３０Ｙ,真っ直ぐなミドルホール　フェアウェイ幅は約３０Ｙ,真っ直ぐなミドルホール　フェアウェイ幅は約３０Ｙ
2,難易度1位/9ホール中 平均スコア6.65 平均パット数1.85 パーオン率17.5% フェアウェイ率48.0% OB率54.0% バンカー率17.3%,難易度1位/9ホール中 平均スコア6.65 平均パット数1.85 パーオン率17.5% フェアウェイ率48.0% OB率54.0% バンカー率17.3%,難易度1位/9ホール中 平均スコア6.65 平均パット数1.85 パーオン率17.5% フェアウェイ率48.0% OB率54.0% バンカー率17.3%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.79 パーオン率16.8% フェアウェイ率- OB率13.3% バンカー率17.8%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.79 パーオン率16.8% フェアウェイ率- OB率13.3% バンカー率17.8%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.79 パーオン率16.8% フェアウェイ率- OB率13.3% バンカー率17.8%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.97 パーオン率11.5% フェアウェイ率55.3% OB率20.0% バンカー率22.8%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.97 パーオン率11.5% フェアウェイ率55.3% OB率20.0% バンカー率22.8%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.97 パーオン率11.5% フェアウェイ率55.3% OB率20.0% バンカー率22.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：143yd,Hdcp：,PAR：4,Reg.：381yd,Hdcp：,PAR：4,Reg.：397yd,Hdcp：
5,池越えのショートホール,池越えのショートホール,池越えのショートホール,真っ直ぐなミドルホール 左は外周ＯＢが続く,真っ直ぐなミドルホール 左は外周ＯＢが続く,真っ直ぐなミドルホール 左は外周ＯＢが続く,両サイドを林で囲まれた緩やかな打ち上げのミドル,両サイドを林で囲まれた緩やかな打ち上げのミドル,両サイドを林で囲まれた緩やかな打ち上げのミドル
6,難易度8位/9ホール中 平均スコア4.1 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率4.3% バンカー率7.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率4.3% バンカー率7.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率4.3% バンカー率7.8%,難易度5位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率16.5% フェアウェイ率53.3% OB率9.0% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率16.5% フェアウェイ率53.3% OB率9.0% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率16.5% フェアウェイ率53.3% OB率9.0% バンカー率23.8%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.97 パーオン率5.3% フェアウェイ率47.0% OB率6.3% バンカー率31.3%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.97 パーオン率5.3% フェアウェイ率47.0% OB率6.3% バンカー率31.3%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.97 パーオン率5.3% フェアウェイ率47.0% OB率6.3% バンカー率31.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：353yd,Hdcp：,PAR：4,Reg.：387yd,Hdcp：,PAR：5,Reg.：475yd,Hdcp：
9,右ＯＢを避け左奥のクロスバンカー方向狙いで,右ＯＢを避け左奥のクロスバンカー方向狙いで,右ＯＢを避け左奥のクロスバンカー方向狙いで,黄金で一番長いミドルホール,黄金で一番長いミドルホール,黄金で一番長いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度7位/9ホール中 平均スコア5.13 平均パット数1.88 パーオン率22.8% フェアウェイ率53.0% OB率13.5% バンカー率23.5%,難易度7位/9ホール中 平均スコア5.13 平均パット数1.88 パーオン率22.8% フェアウェイ率53.0% OB率13.5% バンカー率23.5%,難易度7位/9ホール中 平均スコア5.13 平均パット数1.88 パーオン率22.8% フェアウェイ率53.0% OB率13.5% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.5 平均パット数1.91 パーオン率11.3% フェアウェイ率54.8% OB率24.5% バンカー率13.3%,難易度4位/9ホール中 平均スコア5.5 平均パット数1.91 パーオン率11.3% フェアウェイ率54.8% OB率24.5% バンカー率13.3%,難易度4位/9ホール中 平均スコア5.5 平均パット数1.91 パーオン率11.3% フェアウェイ率54.8% OB率24.5% バンカー率13.3%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.94 パーオン率27.0% フェアウェイ率56.5% OB率18.3% バンカー率19.5%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.94 パーオン率27.0% フェアウェイ率56.5% OB率18.3% バンカー率19.5%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.94 パーオン率27.0% フェアウェイ率56.5% OB率18.3% バンカー率19.5%
