,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：484yd,Hdcp：5,PAR：4,Reg.：339yd,Hdcp：3,PAR：3,Reg.：162yd,Hdcp：9
1,左サイドがずっと１ペナ　右サイドに打っていく,左サイドがずっと１ペナ　右サイドに打っていく,左サイドがずっと１ペナ　右サイドに打っていく,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,ショートホール　風の向きに強さに要注意,ショートホール　風の向きに強さに要注意,ショートホール　風の向きに強さに要注意
2,難易度3位/9ホール中 平均スコア6.52 平均パット数2.01 パーオン率21.5% フェアウェイ率49.0% OB率20.8% バンカー率23.5%,難易度3位/9ホール中 平均スコア6.52 平均パット数2.01 パーオン率21.5% フェアウェイ率49.0% OB率20.8% バンカー率23.5%,難易度3位/9ホール中 平均スコア6.52 平均パット数2.01 パーオン率21.5% フェアウェイ率49.0% OB率20.8% バンカー率23.5%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.88 パーオン率14.5% フェアウェイ率59.3% OB率20.5% バンカー率13.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.88 パーオン率14.5% フェアウェイ率59.3% OB率20.5% バンカー率13.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.88 パーオン率14.5% フェアウェイ率59.3% OB率20.5% バンカー率13.3%,難易度9位/9ホール中 平均スコア4.13 平均パット数1.91 パーオン率17.0% フェアウェイ率- OB率2.0% バンカー率35.8%,難易度9位/9ホール中 平均スコア4.13 平均パット数1.91 パーオン率17.0% フェアウェイ率- OB率2.0% バンカー率35.8%,難易度9位/9ホール中 平均スコア4.13 平均パット数1.91 パーオン率17.0% フェアウェイ率- OB率2.0% バンカー率35.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：353yd,Hdcp：7,PAR：4,Reg.：410yd,Hdcp：2,PAR：3,Reg.：172yd,Hdcp：4
5,打ち下ろしで左ドッグレッグのミドルホール,打ち下ろしで左ドッグレッグのミドルホール,打ち下ろしで左ドッグレッグのミドルホール,フェアウェイの右は崖でＯＢ　狙いは左のバンカー右,フェアウェイの右は崖でＯＢ　狙いは左のバンカー右,フェアウェイの右は崖でＯＢ　狙いは左のバンカー右,オーバーさせるつもりで大きめのクラブで打つ,オーバーさせるつもりで大きめのクラブで打つ,オーバーさせるつもりで大きめのクラブで打つ
6,難易度7位/9ホール中 平均スコア5.25 平均パット数1.84 パーオン率20.5% フェアウェイ率53.3% OB率30.8% バンカー率17.5%,難易度7位/9ホール中 平均スコア5.25 平均パット数1.84 パーオン率20.5% フェアウェイ率53.3% OB率30.8% バンカー率17.5%,難易度7位/9ホール中 平均スコア5.25 平均パット数1.84 パーオン率20.5% フェアウェイ率53.3% OB率30.8% バンカー率17.5%,難易度4位/9ホール中 平均スコア5.49 平均パット数1.88 パーオン率12.3% フェアウェイ率51.8% OB率21.3% バンカー率20.8%,難易度4位/9ホール中 平均スコア5.49 平均パット数1.88 パーオン率12.3% フェアウェイ率51.8% OB率21.3% バンカー率20.8%,難易度4位/9ホール中 平均スコア5.49 平均パット数1.88 パーオン率12.3% フェアウェイ率51.8% OB率21.3% バンカー率20.8%,難易度8位/9ホール中 平均スコア4.25 平均パット数1.83 パーオン率10.3% フェアウェイ率- OB率9.3% バンカー率37.3%,難易度8位/9ホール中 平均スコア4.25 平均パット数1.83 パーオン率10.3% フェアウェイ率- OB率9.3% バンカー率37.3%,難易度8位/9ホール中 平均スコア4.25 平均パット数1.83 パーオン率10.3% フェアウェイ率- OB率9.3% バンカー率37.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：376yd,Hdcp：8,PAR：4,Reg.：401yd,Hdcp：1,PAR：5,Reg.：503yd,Hdcp：6
9,穏やかな打ち上げの左ドッグレッグミドルホール,穏やかな打ち上げの左ドッグレッグミドルホール,穏やかな打ち上げの左ドッグレッグミドルホール,ダラダラと打ち上げていく長いミドルホール,ダラダラと打ち上げていく長いミドルホール,ダラダラと打ち上げていく長いミドルホール,第一打が打ち下ろし第２打地点からは緩やかな上り,第一打が打ち下ろし第２打地点からは緩やかな上り,第一打が打ち下ろし第２打地点からは緩やかな上り
10,難易度1位/9ホール中 平均スコア5.68 平均パット数1.93 パーオン率8.0% フェアウェイ率59.5% OB率22.5% バンカー率30.5%,難易度1位/9ホール中 平均スコア5.68 平均パット数1.93 パーオン率8.0% フェアウェイ率59.5% OB率22.5% バンカー率30.5%,難易度1位/9ホール中 平均スコア5.68 平均パット数1.93 パーオン率8.0% フェアウェイ率59.5% OB率22.5% バンカー率30.5%,難易度6位/9ホール中 平均スコア5.47 平均パット数1.95 パーオン率14.0% フェアウェイ率70.0% OB率7.3% バンカー率23.8%,難易度6位/9ホール中 平均スコア5.47 平均パット数1.95 パーオン率14.0% フェアウェイ率70.0% OB率7.3% バンカー率23.8%,難易度6位/9ホール中 平均スコア5.47 平均パット数1.95 パーオン率14.0% フェアウェイ率70.0% OB率7.3% バンカー率23.8%,難易度2位/9ホール中 平均スコア6.59 平均パット数2.11 パーオン率18.8% フェアウェイ率61.5% OB率14.0% バンカー率23.0%,難易度2位/9ホール中 平均スコア6.59 平均パット数2.11 パーオン率18.8% フェアウェイ率61.5% OB率14.0% バンカー率23.0%,難易度2位/9ホール中 平均スコア6.59 平均パット数2.11 パーオン率18.8% フェアウェイ率61.5% OB率14.0% バンカー率23.0%
