,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：537yd,Hdcp：3,PAR：4,Reg.：393yd,Hdcp：6,PAR：4,Reg.：393yd,Hdcp：2
1,クロスバンカーの先から緩やかに上がるロングホール,クロスバンカーの先から緩やかに上がるロングホール,クロスバンカーの先から緩やかに上がるロングホール,ティーからグリーン周辺の様子がよく見える,ティーからグリーン周辺の様子がよく見える,ティーからグリーン周辺の様子がよく見える,総合的に緩やかな上りのミドルホール,総合的に緩やかな上りのミドルホール,総合的に緩やかな上りのミドルホール
2,難易度5位/9ホール中 平均スコア6.21 平均パット数1.9 パーオン率23.5% フェアウェイ率45.5% OB率13.0% バンカー率33.0%,難易度5位/9ホール中 平均スコア6.21 平均パット数1.9 パーオン率23.5% フェアウェイ率45.5% OB率13.0% バンカー率33.0%,難易度5位/9ホール中 平均スコア6.21 平均パット数1.9 パーオン率23.5% フェアウェイ率45.5% OB率13.0% バンカー率33.0%,難易度3位/9ホール中 平均スコア5.33 平均パット数1.88 パーオン率15.8% フェアウェイ率37.0% OB率21.7% バンカー率27.8%,難易度3位/9ホール中 平均スコア5.33 平均パット数1.88 パーオン率15.8% フェアウェイ率37.0% OB率21.7% バンカー率27.8%,難易度3位/9ホール中 平均スコア5.33 平均パット数1.88 パーオン率15.8% フェアウェイ率37.0% OB率21.7% バンカー率27.8%,難易度2位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率14.3% フェアウェイ率39.0% OB率8.5% バンカー率25.3%,難易度2位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率14.3% フェアウェイ率39.0% OB率8.5% バンカー率25.3%,難易度2位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率14.3% フェアウェイ率39.0% OB率8.5% バンカー率25.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：159yd,Hdcp：9,PAR：4,Reg.：353yd,Hdcp：5,PAR：4,Reg.：366yd,Hdcp：4
5,ガードバンカーに注意したいショートホール,ガードバンカーに注意したいショートホール,ガードバンカーに注意したいショートホール,短いサービスホール,短いサービスホール,短いサービスホール,距離の割には打ち上げの為、球が伸びがない,距離の割には打ち上げの為、球が伸びがない,距離の割には打ち上げの為、球が伸びがない
6,難易度8位/9ホール中 平均スコア3.98 平均パット数1.84 パーオン率20.5% フェアウェイ率- OB率16.0% バンカー率28.8%,難易度8位/9ホール中 平均スコア3.98 平均パット数1.84 パーオン率20.5% フェアウェイ率- OB率16.0% バンカー率28.8%,難易度8位/9ホール中 平均スコア3.98 平均パット数1.84 パーオン率20.5% フェアウェイ率- OB率16.0% バンカー率28.8%,難易度4位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率23.0% フェアウェイ率52.8% OB率19.0% バンカー率30.5%,難易度4位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率23.0% フェアウェイ率52.8% OB率19.0% バンカー率30.5%,難易度4位/9ホール中 平均スコア5.3 平均パット数1.88 パーオン率23.0% フェアウェイ率52.8% OB率19.0% バンカー率30.5%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.9 パーオン率27.3% フェアウェイ率48.5% OB率- バンカー率28.3%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.9 パーオン率27.3% フェアウェイ率48.5% OB率- バンカー率28.3%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.9 パーオン率27.3% フェアウェイ率48.5% OB率- バンカー率28.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：376yd,Hdcp：7,PAR：3,Reg.：175yd,Hdcp：8,PAR：5,Reg.：534yd,Hdcp：1
9,左クロスバンカー付近を底にして打ち下ろしのミドル,左クロスバンカー付近を底にして打ち下ろしのミドル,左クロスバンカー付近を底にして打ち下ろしのミドル,グリーンはティーグラウンドよりわずかに高い,グリーンはティーグラウンドよりわずかに高い,グリーンはティーグラウンドよりわずかに高い,アンジュレーションを持つ女性的なホール,アンジュレーションを持つ女性的なホール,アンジュレーションを持つ女性的なホール
10,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率18.8% フェアウェイ率49.0% OB率9.0% バンカー率41.0%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率18.8% フェアウェイ率49.0% OB率9.0% バンカー率41.0%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率18.8% フェアウェイ率49.0% OB率9.0% バンカー率41.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.97 パーオン率16.8% フェアウェイ率- OB率- バンカー率19.8%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.97 パーオン率16.8% フェアウェイ率- OB率- バンカー率19.8%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.97 パーオン率16.8% フェアウェイ率- OB率- バンカー率19.8%,難易度1位/9ホール中 平均スコア6.54 平均パット数2 パーオン率16.0% フェアウェイ率51.8% OB率23.3% バンカー率21.7%,難易度1位/9ホール中 平均スコア6.54 平均パット数2 パーオン率16.0% フェアウェイ率51.8% OB率23.3% バンカー率21.7%,難易度1位/9ホール中 平均スコア6.54 平均パット数2 パーオン率16.0% フェアウェイ率51.8% OB率23.3% バンカー率21.7%
