,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：390yd,Hdcp：,PAR：3,Reg.：180yd,Hdcp：,PAR：4,Reg.：281yd,Hdcp：
1,クロスバンカーはなく距離的にも難しくない,クロスバンカーはなく距離的にも難しくない,クロスバンカーはなく距離的にも難しくない,手前のバンカーとグリーンとの間は２０Ｙ以上ある,手前のバンカーとグリーンとの間は２０Ｙ以上ある,手前のバンカーとグリーンとの間は２０Ｙ以上ある,第１打はＦＷ中央付近にある楡の木の左サイド,第１打はＦＷ中央付近にある楡の木の左サイド,第１打はＦＷ中央付近にある楡の木の左サイド
2,難易度5位/18ホール中 平均スコア5.36 平均パット数1.87 パーオン率14.8% フェアウェイ率56.0% OB率18.0% バンカー率10.3%,難易度5位/18ホール中 平均スコア5.36 平均パット数1.87 パーオン率14.8% フェアウェイ率56.0% OB率18.0% バンカー率10.3%,難易度5位/18ホール中 平均スコア5.36 平均パット数1.87 パーオン率14.8% フェアウェイ率56.0% OB率18.0% バンカー率10.3%,難易度13位/18ホール中 平均スコア4.01 平均パット数1.84 パーオン率17.0% フェアウェイ率- OB率3.0% バンカー率25.8%,難易度13位/18ホール中 平均スコア4.01 平均パット数1.84 パーオン率17.0% フェアウェイ率- OB率3.0% バンカー率25.8%,難易度13位/18ホール中 平均スコア4.01 平均パット数1.84 パーオン率17.0% フェアウェイ率- OB率3.0% バンカー率25.8%,難易度14位/18ホール中 平均スコア4.95 平均パット数1.87 パーオン率30.5% フェアウェイ率61.8% OB率3.0% バンカー率20.5%,難易度14位/18ホール中 平均スコア4.95 平均パット数1.87 パーオン率30.5% フェアウェイ率61.8% OB率3.0% バンカー率20.5%,難易度14位/18ホール中 平均スコア4.95 平均パット数1.87 パーオン率30.5% フェアウェイ率61.8% OB率3.0% バンカー率20.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：425yd,Hdcp：,PAR：5,Reg.：483yd,Hdcp：,PAR：3,Reg.：152yd,Hdcp：
5,長いミドルホール,長いミドルホール,長いミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,長いショートホール奥がＬ（左）グリーン,長いショートホール奥がＬ（左）グリーン,長いショートホール奥がＬ（左）グリーン
6,難易度3位/18ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.0% フェアウェイ率61.3% OB率6.3% バンカー率33.8%,難易度3位/18ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.0% フェアウェイ率61.3% OB率6.3% バンカー率33.8%,難易度3位/18ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.0% フェアウェイ率61.3% OB率6.3% バンカー率33.8%,難易度12位/18ホール中 平均スコア5.99 平均パット数1.8 パーオン率29.8% フェアウェイ率56.8% OB率15.8% バンカー率18.0%,難易度12位/18ホール中 平均スコア5.99 平均パット数1.8 パーオン率29.8% フェアウェイ率56.8% OB率15.8% バンカー率18.0%,難易度12位/18ホール中 平均スコア5.99 平均パット数1.8 パーオン率29.8% フェアウェイ率56.8% OB率15.8% バンカー率18.0%,難易度18位/18ホール中 平均スコア3.87 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.0% バンカー率29.3%,難易度18位/18ホール中 平均スコア3.87 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.0% バンカー率29.3%,難易度18位/18ホール中 平均スコア3.87 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.0% バンカー率29.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：349yd,Hdcp：,PAR：4,Reg.：371yd,Hdcp：,PAR：5,Reg.：492yd,Hdcp：
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,僅かな打ち上げのロング　手前がＬ（左）グリーン,僅かな打ち上げのロング　手前がＬ（左）グリーン,僅かな打ち上げのロング　手前がＬ（左）グリーン
10,難易度9位/18ホール中 平均スコア5.18 平均パット数1.82 パーオン率16.5% フェアウェイ率58.0% OB率4.0% バンカー率22.5%,難易度9位/18ホール中 平均スコア5.18 平均パット数1.82 パーオン率16.5% フェアウェイ率58.0% OB率4.0% バンカー率22.5%,難易度9位/18ホール中 平均スコア5.18 平均パット数1.82 パーオン率16.5% フェアウェイ率58.0% OB率4.0% バンカー率22.5%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.83 パーオン率14.0% フェアウェイ率59.0% OB率10.8% バンカー率35.5%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.83 パーオン率14.0% フェアウェイ率59.0% OB率10.8% バンカー率35.5%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.83 パーオン率14.0% フェアウェイ率59.0% OB率10.8% バンカー率35.5%,難易度2位/18ホール中 平均スコア6.5 平均パット数2.07 パーオン率19.0% フェアウェイ率58.3% OB率6.3% バンカー率19.0%,難易度2位/18ホール中 平均スコア6.5 平均パット数2.07 パーオン率19.0% フェアウェイ率58.3% OB率6.3% バンカー率19.0%,難易度2位/18ホール中 平均スコア6.5 平均パット数2.07 パーオン率19.0% フェアウェイ率58.3% OB率6.3% バンカー率19.0%
