,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：358yd,Hdcp：4,PAR：5,Reg.：428yd,Hdcp：10,PAR：3,Reg.：138yd,Hdcp：16
1,一番高台にレイアウトされたスタートホール,一番高台にレイアウトされたスタートホール,一番高台にレイアウトされたスタートホール,大きく右にドッグレッグしたロングホール,大きく右にドッグレッグしたロングホール,大きく右にドッグレッグしたロングホール,グリーン手前から奥にかけて角度のあるバンカー,グリーン手前から奥にかけて角度のあるバンカー,グリーン手前から奥にかけて角度のあるバンカー
2,難易度6位/18ホール中 平均スコア5.54 平均パット数2 パーオン率13.8% フェアウェイ率50.5% OB率33.0% バンカー率34.5%,難易度6位/18ホール中 平均スコア5.54 平均パット数2 パーオン率13.8% フェアウェイ率50.5% OB率33.0% バンカー率34.5%,難易度6位/18ホール中 平均スコア5.54 平均パット数2 パーオン率13.8% フェアウェイ率50.5% OB率33.0% バンカー率34.5%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.99 パーオン率30.5% フェアウェイ率46.5% OB率54.5% バンカー率20.3%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.99 パーオン率30.5% フェアウェイ率46.5% OB率54.5% バンカー率20.3%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.99 パーオン率30.5% フェアウェイ率46.5% OB率54.5% バンカー率20.3%,難易度18位/18ホール中 平均スコア3.85 平均パット数1.87 パーオン率27.0% フェアウェイ率- OB率10.8% バンカー率25.0%,難易度18位/18ホール中 平均スコア3.85 平均パット数1.87 パーオン率27.0% フェアウェイ率- OB率10.8% バンカー率25.0%,難易度18位/18ホール中 平均スコア3.85 平均パット数1.87 パーオン率27.0% フェアウェイ率- OB率10.8% バンカー率25.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：369yd,Hdcp：2,PAR：4,Reg.：343yd,Hdcp：8,PAR：4,Reg.：367yd,Hdcp：14
5,ほぼストレートに伸びたフラットなミドルホール,ほぼストレートに伸びたフラットなミドルホール,ほぼストレートに伸びたフラットなミドルホール,セカンド地点から急な打ち下ろしとなる,セカンド地点から急な打ち下ろしとなる,セカンド地点から急な打ち下ろしとなる,ティショットは左サイド狙いで攻めるのが望ましい,ティショットは左サイド狙いで攻めるのが望ましい,ティショットは左サイド狙いで攻めるのが望ましい
6,難易度2位/18ホール中 平均スコア5.6 平均パット数2.1 パーオン率19.3% フェアウェイ率48.0% OB率48.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.1 パーオン率19.3% フェアウェイ率48.0% OB率48.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.1 パーオン率19.3% フェアウェイ率48.0% OB率48.0% バンカー率16.3%,難易度8位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率23.8% フェアウェイ率60.3% OB率25.3% バンカー率1.5%,難易度8位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率23.8% フェアウェイ率60.3% OB率25.3% バンカー率1.5%,難易度8位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率23.8% フェアウェイ率60.3% OB率25.3% バンカー率1.5%,難易度9位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率26.8% フェアウェイ率53.3% OB率37.3% バンカー率11.7%,難易度9位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率26.8% フェアウェイ率53.3% OB率37.3% バンカー率11.7%,難易度9位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率26.8% フェアウェイ率53.3% OB率37.3% バンカー率11.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：175yd,Hdcp：18,PAR：4,Reg.：308yd,Hdcp：12,PAR：5,Reg.：475yd,Hdcp：6
9,右サイドから攻めるのが安全なルート,右サイドから攻めるのが安全なルート,右サイドから攻めるのが安全なルート,やや右にドッグレッグした軽い打ち上げのミドル,やや右にドッグレッグした軽い打ち上げのミドル,やや右にドッグレッグした軽い打ち上げのミドル,エンディングホールにふさわしい美しく手強いロング,エンディングホールにふさわしい美しく手強いロング,エンディングホールにふさわしい美しく手強いロング
