,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：379yd,Hdcp：3,PAR：4,Reg.：384yd,Hdcp：9,PAR：3,Reg.：172yd,Hdcp：15
1,やや左ドッグ　２段グリーンは西日本で一番段差あり,やや左ドッグ　２段グリーンは西日本で一番段差あり,やや左ドッグ　２段グリーンは西日本で一番段差あり,１打目はFW左サイド　カート道右下には１ペナライン,１打目はFW左サイド　カート道右下には１ペナライン,１打目はFW左サイド　カート道右下には１ペナライン,約10ｍ打ち下ろし　2段グリーンの奥行きは41Y,約10ｍ打ち下ろし　2段グリーンの奥行きは41Y,約10ｍ打ち下ろし　2段グリーンの奥行きは41Y
2,難易度5位/18ホール中 平均スコア5.69 平均パット数2.16 パーオン率10.8% フェアウェイ率49.5% OB率18.0% バンカー率40.0%,難易度5位/18ホール中 平均スコア5.69 平均パット数2.16 パーオン率10.8% フェアウェイ率49.5% OB率18.0% バンカー率40.0%,難易度5位/18ホール中 平均スコア5.69 平均パット数2.16 パーオン率10.8% フェアウェイ率49.5% OB率18.0% バンカー率40.0%,難易度7位/18ホール中 平均スコア5.59 平均パット数2.09 パーオン率13.0% フェアウェイ率46.8% OB率21.8% バンカー率21.0%,難易度7位/18ホール中 平均スコア5.59 平均パット数2.09 パーオン率13.0% フェアウェイ率46.8% OB率21.8% バンカー率21.0%,難易度7位/18ホール中 平均スコア5.59 平均パット数2.09 パーオン率13.0% フェアウェイ率46.8% OB率21.8% バンカー率21.0%,難易度15位/18ホール中 平均スコア3.99 平均パット数2.07 パーオン率34.8% フェアウェイ率- OB率15.0% バンカー率31.5%,難易度15位/18ホール中 平均スコア3.99 平均パット数2.07 パーオン率34.8% フェアウェイ率- OB率15.0% バンカー率31.5%,難易度15位/18ホール中 平均スコア3.99 平均パット数2.07 パーオン率34.8% フェアウェイ率- OB率15.0% バンカー率31.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：556yd,Hdcp：1,PAR：4,Reg.：401yd,Hdcp：7,PAR：4,Reg.：384yd,Hdcp：13
5,左に緩やかにドッグレックするロング　１打目はFWへ,左に緩やかにドッグレックするロング　１打目はFWへ,左に緩やかにドッグレックするロング　１打目はFWへ,緩やかな右ドッグ　1打目は約20ｍの打ち下ろし,緩やかな右ドッグ　1打目は約20ｍの打ち下ろし,緩やかな右ドッグ　1打目は約20ｍの打ち下ろし,１打目で正面バンカー群を越えるにはキャリーで230Y,１打目で正面バンカー群を越えるにはキャリーで230Y,１打目で正面バンカー群を越えるにはキャリーで230Y
6,難易度4位/18ホール中 平均スコア6.65 平均パット数2.15 パーオン率23.8% フェアウェイ率51.8% OB率21.3% バンカー率24.5%,難易度4位/18ホール中 平均スコア6.65 平均パット数2.15 パーオン率23.8% フェアウェイ率51.8% OB率21.3% バンカー率24.5%,難易度4位/18ホール中 平均スコア6.65 平均パット数2.15 パーオン率23.8% フェアウェイ率51.8% OB率21.3% バンカー率24.5%,難易度11位/18ホール中 平均スコア5.36 平均パット数2.09 パーオン率20.5% フェアウェイ率46.8% OB率15.3% バンカー率26.3%,難易度11位/18ホール中 平均スコア5.36 平均パット数2.09 パーオン率20.5% フェアウェイ率46.8% OB率15.3% バンカー率26.3%,難易度11位/18ホール中 平均スコア5.36 平均パット数2.09 パーオン率20.5% フェアウェイ率46.8% OB率15.3% バンカー率26.3%,難易度13位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率22.8% フェアウェイ率45.5% OB率3.0% バンカー率52.5%,難易度13位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率22.8% フェアウェイ率45.5% OB率3.0% バンカー率52.5%,難易度13位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率22.8% フェアウェイ率45.5% OB率3.0% バンカー率52.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：174yd,Hdcp：17,PAR：4,Reg.：387yd,Hdcp：11,PAR：5,Reg.：537yd,Hdcp：5
9,約10ｍの打ち下ろし　グリーンは奥行き34Y,約10ｍの打ち下ろし　グリーンは奥行き34Y,約10ｍの打ち下ろし　グリーンは奥行き34Y,1打目は左バンカー群の右サイド　265Y先にクリーク,1打目は左バンカー群の右サイド　265Y先にクリーク,1打目は左バンカー群の右サイド　265Y先にクリーク,約１８０Y先（フロント）にクリークが流れている,約１８０Y先（フロント）にクリークが流れている,約１８０Y先（フロント）にクリークが流れている
