,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：319yd,Hdcp：17,PAR：3,Reg.：166yd,Hdcp：11,PAR：5,Reg.：471yd,Hdcp：13
1,クロスバンカー左横を狙おう,クロスバンカー左横を狙おう,クロスバンカー左横を狙おう,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール
2,難易度5位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率21.0% フェアウェイ率38.3% OB率10.0% バンカー率22.8%,難易度5位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率21.0% フェアウェイ率38.3% OB率10.0% バンカー率22.8%,難易度5位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率21.0% フェアウェイ率38.3% OB率10.0% バンカー率22.8%,難易度8位/9ホール中 平均スコア4.18 平均パット数2.05 パーオン率27.5% フェアウェイ率- OB率38.0% バンカー率16.3%,難易度8位/9ホール中 平均スコア4.18 平均パット数2.05 パーオン率27.5% フェアウェイ率- OB率38.0% バンカー率16.3%,難易度8位/9ホール中 平均スコア4.18 平均パット数2.05 パーオン率27.5% フェアウェイ率- OB率38.0% バンカー率16.3%,難易度4位/9ホール中 平均スコア6.55 平均パット数1.99 パーオン率18.5% フェアウェイ率46.8% OB率27.8% バンカー率14.5%,難易度4位/9ホール中 平均スコア6.55 平均パット数1.99 パーオン率18.5% フェアウェイ率46.8% OB率27.8% バンカー率14.5%,難易度4位/9ホール中 平均スコア6.55 平均パット数1.99 パーオン率18.5% フェアウェイ率46.8% OB率27.8% バンカー率14.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：386yd,Hdcp：5,PAR：3,Reg.：154yd,Hdcp：15,PAR：4,Reg.：403yd,Hdcp：3
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,比較的やさしいショートホール,比較的やさしいショートホール,比較的やさしいショートホール,ティーショットはセンターより右へ思い切って打つ,ティーショットはセンターより右へ思い切って打つ,ティーショットはセンターより右へ思い切って打つ
6,難易度1位/9ホール中 平均スコア5.63 平均パット数2.02 パーオン率13.3% フェアウェイ率39.8% OB率37.0% バンカー率18.5%,難易度1位/9ホール中 平均スコア5.63 平均パット数2.02 パーオン率13.3% フェアウェイ率39.8% OB率37.0% バンカー率18.5%,難易度1位/9ホール中 平均スコア5.63 平均パット数2.02 パーオン率13.3% フェアウェイ率39.8% OB率37.0% バンカー率18.5%,難易度9位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率29.8% フェアウェイ率- OB率21.3% バンカー率33.5%,難易度9位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率29.8% フェアウェイ率- OB率21.3% バンカー率33.5%,難易度9位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率29.8% フェアウェイ率- OB率21.3% バンカー率33.5%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.04 パーオン率7.0% フェアウェイ率54.3% OB率26.5% バンカー率19.3%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.04 パーオン率7.0% フェアウェイ率54.3% OB率26.5% バンカー率19.3%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.04 パーオン率7.0% フェアウェイ率54.3% OB率26.5% バンカー率19.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：342yd,Hdcp：7,PAR：5,Reg.：489yd,Hdcp：9,PAR：4,Reg.：360yd,Hdcp：1
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,ティショットは左の山裾方向が得策,ティショットは左の山裾方向が得策,ティショットは左の山裾方向が得策,ティショットはセンターよりやや右寄りに落とす,ティショットはセンターよりやや右寄りに落とす,ティショットはセンターよりやや右寄りに落とす
10,難易度7位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率26.3% フェアウェイ率61.5% OB率31.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率26.3% フェアウェイ率61.5% OB率31.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率26.3% フェアウェイ率61.5% OB率31.3% バンカー率21.3%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.98 パーオン率24.0% フェアウェイ率56.8% OB率40.8% バンカー率19.5%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.98 パーオン率24.0% フェアウェイ率56.8% OB率40.8% バンカー率19.5%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.98 パーオン率24.0% フェアウェイ率56.8% OB率40.8% バンカー率19.5%,難易度6位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率21.3% フェアウェイ率55.3% OB率31.0% バンカー率25.5%,難易度6位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率21.3% フェアウェイ率55.3% OB率31.0% バンカー率25.5%,難易度6位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率21.3% フェアウェイ率55.3% OB率31.0% バンカー率25.5%
