,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：530yd,Hdcp：8,PAR：3,Reg.：185yd,Hdcp：6,PAR：4,Reg.：415yd,Hdcp：3
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
2,難易度2位/9ホール中 平均スコア6.49 平均パット数2.13 パーオン率25.0% フェアウェイ率41.5% OB率25.5% バンカー率30.0%,難易度2位/9ホール中 平均スコア6.49 平均パット数2.13 パーオン率25.0% フェアウェイ率41.5% OB率25.5% バンカー率30.0%,難易度2位/9ホール中 平均スコア6.49 平均パット数2.13 パーオン率25.0% フェアウェイ率41.5% OB率25.5% バンカー率30.0%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.98 パーオン率27.8% フェアウェイ率- OB率15.5% バンカー率22.8%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.98 パーオン率27.8% フェアウェイ率- OB率15.5% バンカー率22.8%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.98 パーオン率27.8% フェアウェイ率- OB率15.5% バンカー率22.8%,難易度4位/9ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.8% フェアウェイ率36.8% OB率32.8% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.8% フェアウェイ率36.8% OB率32.8% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.8% フェアウェイ率36.8% OB率32.8% バンカー率23.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：360yd,Hdcp：7,PAR：3,Reg.：160yd,Hdcp：9,PAR：4,Reg.：370yd,Hdcp：2
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度7位/9ホール中 平均スコア5.28 平均パット数2.08 パーオン率26.3% フェアウェイ率48.0% OB率20.3% バンカー率29.8%,難易度7位/9ホール中 平均スコア5.28 平均パット数2.08 パーオン率26.3% フェアウェイ率48.0% OB率20.3% バンカー率29.8%,難易度7位/9ホール中 平均スコア5.28 平均パット数2.08 パーオン率26.3% フェアウェイ率48.0% OB率20.3% バンカー率29.8%,難易度9位/9ホール中 平均スコア3.87 平均パット数2.11 パーオン率43.5% フェアウェイ率- OB率6.0% バンカー率20.5%,難易度9位/9ホール中 平均スコア3.87 平均パット数2.11 パーオン率43.5% フェアウェイ率- OB率6.0% バンカー率20.5%,難易度9位/9ホール中 平均スコア3.87 平均パット数2.11 パーオン率43.5% フェアウェイ率- OB率6.0% バンカー率20.5%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率18.8% フェアウェイ率46.0% OB率20.8% バンカー率26.8%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率18.8% フェアウェイ率46.0% OB率20.8% バンカー率26.8%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率18.8% フェアウェイ率46.0% OB率20.8% バンカー率26.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：405yd,Hdcp：4,PAR：4,Reg.：385yd,Hdcp：1,PAR：5,Reg.：490yd,Hdcp：5
9,右ドッグレッグで池越えのミドルホール,右ドッグレッグで池越えのミドルホール,右ドッグレッグで池越えのミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度3位/9ホール中 平均スコア5.5 平均パット数2.07 パーオン率20.0% フェアウェイ率39.3% OB率11.0% バンカー率16.8%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.07 パーオン率20.0% フェアウェイ率39.3% OB率11.0% バンカー率16.8%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.07 パーオン率20.0% フェアウェイ率39.3% OB率11.0% バンカー率16.8%,難易度1位/9ホール中 平均スコア5.56 平均パット数2.1 パーオン率10.0% フェアウェイ率38.0% OB率10.0% バンカー率26.3%,難易度1位/9ホール中 平均スコア5.56 平均パット数2.1 パーオン率10.0% フェアウェイ率38.0% OB率10.0% バンカー率26.3%,難易度1位/9ホール中 平均スコア5.56 平均パット数2.1 パーオン率10.0% フェアウェイ率38.0% OB率10.0% バンカー率26.3%,難易度5位/9ホール中 平均スコア6.33 平均パット数2.12 パーオン率27.8% フェアウェイ率49.8% OB率5.3% バンカー率41.8%,難易度5位/9ホール中 平均スコア6.33 平均パット数2.12 パーオン率27.8% フェアウェイ率49.8% OB率5.3% バンカー率41.8%,難易度5位/9ホール中 平均スコア6.33 平均パット数2.12 パーオン率27.8% フェアウェイ率49.8% OB率5.3% バンカー率41.8%
