,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：520yd,Hdcp：10,PAR：4,Reg.：365yd,Hdcp：8,PAR：3,Reg.：170yd,Hdcp：14
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度2位/9ホール中 平均スコア6.55 平均パット数2.09 パーオン率24.8% フェアウェイ率47.3% OB率26.5% バンカー率35.8%,難易度2位/9ホール中 平均スコア6.55 平均パット数2.09 パーオン率24.8% フェアウェイ率47.3% OB率26.5% バンカー率35.8%,難易度2位/9ホール中 平均スコア6.55 平均パット数2.09 パーオン率24.8% フェアウェイ率47.3% OB率26.5% バンカー率35.8%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.02 パーオン率23.0% フェアウェイ率48.5% OB率26.3% バンカー率12.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.02 パーオン率23.0% フェアウェイ率48.5% OB率26.3% バンカー率12.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.02 パーオン率23.0% フェアウェイ率48.5% OB率26.3% バンカー率12.3%,難易度8位/9ホール中 平均スコア4.1 平均パット数2 パーオン率30.8% フェアウェイ率- OB率14.5% バンカー率6.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数2 パーオン率30.8% フェアウェイ率- OB率14.5% バンカー率6.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数2 パーオン率30.8% フェアウェイ率- OB率14.5% バンカー率6.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：425yd,Hdcp：2,PAR：4,Reg.：400yd,Hdcp：6,PAR：4,Reg.：385yd,Hdcp：12
5,長いミドルホール,長いミドルホール,長いミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
6,難易度1位/9ホール中 平均スコア5.72 平均パット数2.06 パーオン率6.3% フェアウェイ率49.0% OB率20.8% バンカー率29.5%,難易度1位/9ホール中 平均スコア5.72 平均パット数2.06 パーオン率6.3% フェアウェイ率49.0% OB率20.8% バンカー率29.5%,難易度1位/9ホール中 平均スコア5.72 平均パット数2.06 パーオン率6.3% フェアウェイ率49.0% OB率20.8% バンカー率29.5%,難易度7位/9ホール中 平均スコア5.2 平均パット数1.98 パーオン率22.5% フェアウェイ率55.5% OB率15.8% バンカー率22.0%,難易度7位/9ホール中 平均スコア5.2 平均パット数1.98 パーオン率22.5% フェアウェイ率55.5% OB率15.8% バンカー率22.0%,難易度7位/9ホール中 平均スコア5.2 平均パット数1.98 パーオン率22.5% フェアウェイ率55.5% OB率15.8% バンカー率22.0%,難易度4位/9ホール中 平均スコア5.51 平均パット数2.06 パーオン率18.3% フェアウェイ率47.5% OB率8.5% バンカー率9.5%,難易度4位/9ホール中 平均スコア5.51 平均パット数2.06 パーオン率18.3% フェアウェイ率47.5% OB率8.5% バンカー率9.5%,難易度4位/9ホール中 平均スコア5.51 平均パット数2.06 パーオン率18.3% フェアウェイ率47.5% OB率8.5% バンカー率9.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：565yd,Hdcp：4,PAR：3,Reg.：205yd,Hdcp：16,PAR：4,Reg.：350yd,Hdcp：18
9,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度3位/9ホール中 平均スコア6.51 平均パット数2.04 パーオン率20.3% フェアウェイ率56.0% OB率19.8% バンカー率31.8%,難易度3位/9ホール中 平均スコア6.51 平均パット数2.04 パーオン率20.3% フェアウェイ率56.0% OB率19.8% バンカー率31.8%,難易度3位/9ホール中 平均スコア6.51 平均パット数2.04 パーオン率20.3% フェアウェイ率56.0% OB率19.8% バンカー率31.8%,難易度9位/9ホール中 平均スコア4.05 平均パット数2 パーオン率25.3% フェアウェイ率- OB率10.5% バンカー率44.8%,難易度9位/9ホール中 平均スコア4.05 平均パット数2 パーオン率25.3% フェアウェイ率- OB率10.5% バンカー率44.8%,難易度9位/9ホール中 平均スコア4.05 平均パット数2 パーオン率25.3% フェアウェイ率- OB率10.5% バンカー率44.8%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.99 パーオン率17.8% フェアウェイ率44.0% OB率5.7% バンカー率49.3%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.99 パーオン率17.8% フェアウェイ率44.0% OB率5.7% バンカー率49.3%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.99 パーオン率17.8% フェアウェイ率44.0% OB率5.7% バンカー率49.3%
