,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：574yd,Hdcp：5,PAR：4,Reg.：330yd,Hdcp：11,PAR：4,Reg.：355yd,Hdcp：15
1,セカンドから打ち下ろしのロングホール,セカンドから打ち下ろしのロングホール,セカンドから打ち下ろしのロングホール,セカンドから打ち上げのミドルホール,セカンドから打ち上げのミドルホール,セカンドから打ち上げのミドルホール,見晴らしの良い打ち下ろしのミドルホール,見晴らしの良い打ち下ろしのミドルホール,見晴らしの良い打ち下ろしのミドルホール
2,難易度1位/18ホール中 平均スコア6.89 平均パット数2.1 パーオン率12.5% フェアウェイ率51.8% OB率35.8% バンカー率23.5%,難易度1位/18ホール中 平均スコア6.89 平均パット数2.1 パーオン率12.5% フェアウェイ率51.8% OB率35.8% バンカー率23.5%,難易度1位/18ホール中 平均スコア6.89 平均パット数2.1 パーオン率12.5% フェアウェイ率51.8% OB率35.8% バンカー率23.5%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.04 パーオン率20.5% フェアウェイ率57.0% OB率24.0% バンカー率21.0%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.04 パーオン率20.5% フェアウェイ率57.0% OB率24.0% バンカー率21.0%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.04 パーオン率20.5% フェアウェイ率57.0% OB率24.0% バンカー率21.0%,難易度12位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.0% フェアウェイ率41.8% OB率21.3% バンカー率27.0%,難易度12位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.0% フェアウェイ率41.8% OB率21.3% バンカー率27.0%,難易度12位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.0% フェアウェイ率41.8% OB率21.3% バンカー率27.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：181yd,Hdcp：13,PAR：4,Reg.：393yd,Hdcp：9,PAR：5,Reg.：543yd,Hdcp：7
5,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,豪快に飛ばしてほしいロングホール,豪快に飛ばしてほしいロングホール,豪快に飛ばしてほしいロングホール
6,難易度18位/18ホール中 平均スコア3.94 平均パット数2.04 パーオン率31.5% フェアウェイ率- OB率7.3% バンカー率24.5%,難易度18位/18ホール中 平均スコア3.94 平均パット数2.04 パーオン率31.5% フェアウェイ率- OB率7.3% バンカー率24.5%,難易度18位/18ホール中 平均スコア3.94 平均パット数2.04 パーオン率31.5% フェアウェイ率- OB率7.3% バンカー率24.5%,難易度9位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率18.0% フェアウェイ率50.8% OB率25.8% バンカー率19.5%,難易度9位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率18.0% フェアウェイ率50.8% OB率25.8% バンカー率19.5%,難易度9位/18ホール中 平均スコア5.37 平均パット数2.01 パーオン率18.0% フェアウェイ率50.8% OB率25.8% バンカー率19.5%,難易度5位/18ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率47.5% OB率27.0% バンカー率25.5%,難易度5位/18ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率47.5% OB率27.0% バンカー率25.5%,難易度5位/18ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率47.5% OB率27.0% バンカー率25.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：444yd,Hdcp：1,PAR：3,Reg.：153yd,Hdcp：17,PAR：4,Reg.：372yd,Hdcp：3
9,ハンディキャップ１のミドル　セカンドから打ち下し,ハンディキャップ１のミドル　セカンドから打ち下し,ハンディキャップ１のミドル　セカンドから打ち下し,やや打ち上げのショートホール,やや打ち上げのショートホール,やや打ち上げのショートホール,距離のある打ち上げの左ドッグレッグミドルホール,距離のある打ち上げの左ドッグレッグミドルホール,距離のある打ち上げの左ドッグレッグミドルホール
10,難易度3位/18ホール中 平均スコア5.68 平均パット数2.06 パーオン率5.8% フェアウェイ率64.3% OB率29.7% バンカー率10.3%,難易度3位/18ホール中 平均スコア5.68 平均パット数2.06 パーオン率5.8% フェアウェイ率64.3% OB率29.7% バンカー率10.3%,難易度3位/18ホール中 平均スコア5.68 平均パット数2.06 パーオン率5.8% フェアウェイ率64.3% OB率29.7% バンカー率10.3%,難易度15位/18ホール中 平均スコア3.95 平均パット数2.15 パーオン率34.3% フェアウェイ率- OB率8.7% バンカー率18.5%,難易度15位/18ホール中 平均スコア3.95 平均パット数2.15 パーオン率34.3% フェアウェイ率- OB率8.7% バンカー率18.5%,難易度15位/18ホール中 平均スコア3.95 平均パット数2.15 パーオン率34.3% フェアウェイ率- OB率8.7% バンカー率18.5%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率18.5% フェアウェイ率56.5% OB率6.7% バンカー率31.0%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率18.5% フェアウェイ率56.5% OB率6.7% バンカー率31.0%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.15 パーオン率18.5% フェアウェイ率56.5% OB率6.7% バンカー率31.0%
