,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：496yd,Hdcp：11,PAR：3,Reg.：182yd,Hdcp：7,PAR：4,Reg.：323yd,Hdcp：5
1,フェアーウェーは打ち下ろし、打ち上げ,フェアーウェーは打ち下ろし、打ち上げ,フェアーウェーは打ち下ろし、打ち上げ,打ち下ろしの距離のある池越えショートホール,打ち下ろしの距離のある池越えショートホール,打ち下ろしの距離のある池越えショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度1位/18ホール中 平均スコア6.71 平均パット数1.98 パーオン率17.5% フェアウェイ率45.3% OB率44.5% バンカー率19.3%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.98 パーオン率17.5% フェアウェイ率45.3% OB率44.5% バンカー率19.3%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.98 パーオン率17.5% フェアウェイ率45.3% OB率44.5% バンカー率19.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.5% フェアウェイ率- OB率23.8% バンカー率6.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.5% フェアウェイ率- OB率23.8% バンカー率6.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.5% フェアウェイ率- OB率23.8% バンカー率6.3%,難易度5位/18ホール中 平均スコア5.4 平均パット数1.98 パーオン率18.0% フェアウェイ率40.3% OB率33.5% バンカー率23.5%,難易度5位/18ホール中 平均スコア5.4 平均パット数1.98 パーオン率18.0% フェアウェイ率40.3% OB率33.5% バンカー率23.5%,難易度5位/18ホール中 平均スコア5.4 平均パット数1.98 パーオン率18.0% フェアウェイ率40.3% OB率33.5% バンカー率23.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：358yd,Hdcp：1,PAR：3,Reg.：162yd,Hdcp：13,PAR：5,Reg.：489yd,Hdcp：15
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,グリーンまで打ち下ろしのロングホール,グリーンまで打ち下ろしのロングホール,グリーンまで打ち下ろしのロングホール
6,難易度2位/18ホール中 平均スコア5.78 平均パット数1.99 パーオン率9.3% フェアウェイ率45.8% OB率47.3% バンカー率31.3%,難易度2位/18ホール中 平均スコア5.78 平均パット数1.99 パーオン率9.3% フェアウェイ率45.8% OB率47.3% バンカー率31.3%,難易度2位/18ホール中 平均スコア5.78 平均パット数1.99 パーオン率9.3% フェアウェイ率45.8% OB率47.3% バンカー率31.3%,難易度18位/18ホール中 平均スコア3.98 平均パット数1.95 パーオン率26.5% フェアウェイ率- OB率12.8% バンカー率34.5%,難易度18位/18ホール中 平均スコア3.98 平均パット数1.95 パーオン率26.5% フェアウェイ率- OB率12.8% バンカー率34.5%,難易度18位/18ホール中 平均スコア3.98 平均パット数1.95 パーオン率26.5% フェアウェイ率- OB率12.8% バンカー率34.5%,難易度3位/18ホール中 平均スコア6.41 平均パット数1.94 パーオン率27.8% フェアウェイ率46.3% OB率41.0% バンカー率24.8%,難易度3位/18ホール中 平均スコア6.41 平均パット数1.94 パーオン率27.8% フェアウェイ率46.3% OB率41.0% バンカー率24.8%,難易度3位/18ホール中 平均スコア6.41 平均パット数1.94 パーオン率27.8% フェアウェイ率46.3% OB率41.0% バンカー率24.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：150yd,Hdcp：3,PAR：4,Reg.：276yd,Hdcp：9,PAR：4,Reg.：286yd,Hdcp：17
9,谷越えのやや打ち上げミドルホール,谷越えのやや打ち上げミドルホール,谷越えのやや打ち上げミドルホール,右ドッグレッグの短いミドルホール,右ドッグレッグの短いミドルホール,右ドッグレッグの短いミドルホール,右打ち上げ、打ち下ろしの短いミドルホール,右打ち上げ、打ち下ろしの短いミドルホール,右打ち上げ、打ち下ろしの短いミドルホール
10,難易度8位/18ホール中 平均スコア4.43 平均パット数1.97 パーオン率10.3% フェアウェイ率- OB率23.3% バンカー率23.5%,難易度8位/18ホール中 平均スコア4.43 平均パット数1.97 パーオン率10.3% フェアウェイ率- OB率23.3% バンカー率23.5%,難易度8位/18ホール中 平均スコア4.43 平均パット数1.97 パーオン率10.3% フェアウェイ率- OB率23.3% バンカー率23.5%,難易度14位/18ホール中 平均スコア5.05 平均パット数2.04 パーオン率34.5% フェアウェイ率52.0% OB率32.8% バンカー率1.7%,難易度14位/18ホール中 平均スコア5.05 平均パット数2.04 パーオン率34.5% フェアウェイ率52.0% OB率32.8% バンカー率1.7%,難易度14位/18ホール中 平均スコア5.05 平均パット数2.04 パーオン率34.5% フェアウェイ率52.0% OB率32.8% バンカー率1.7%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率29.8% フェアウェイ率59.3% OB率27.8% バンカー率33.0%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率29.8% フェアウェイ率59.3% OB率27.8% バンカー率33.0%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率29.8% フェアウェイ率59.3% OB率27.8% バンカー率33.0%
