,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：546yd,Hdcp：9,PAR：4,Reg.：301yd,Hdcp：17,PAR：3,Reg.：130yd,Hdcp：15
1,左ドッグレッグのロング セカンドから打ち下ろし,左ドッグレッグのロング セカンドから打ち下ろし,左ドッグレッグのロング セカンドから打ち下ろし,打ち下ろしで距離の短いミドルホール,打ち下ろしで距離の短いミドルホール,打ち下ろしで距離の短いミドルホール,やや打ち下ろしの為、風の計算が難しいホール,やや打ち下ろしの為、風の計算が難しいホール,やや打ち下ろしの為、風の計算が難しいホール
2,難易度6位/18ホール中 平均スコア6.5 平均パット数2.15 パーオン率27.8% フェアウェイ率37.8% OB率29.0% バンカー率28.0%,難易度6位/18ホール中 平均スコア6.5 平均パット数2.15 パーオン率27.8% フェアウェイ率37.8% OB率29.0% バンカー率28.0%,難易度6位/18ホール中 平均スコア6.5 平均パット数2.15 パーオン率27.8% フェアウェイ率37.8% OB率29.0% バンカー率28.0%,難易度16位/18ホール中 平均スコア5.08 平均パット数2.11 パーオン率41.8% フェアウェイ率42.0% OB率40.0% バンカー率17.8%,難易度16位/18ホール中 平均スコア5.08 平均パット数2.11 パーオン率41.8% フェアウェイ率42.0% OB率40.0% バンカー率17.8%,難易度16位/18ホール中 平均スコア5.08 平均パット数2.11 パーオン率41.8% フェアウェイ率42.0% OB率40.0% バンカー率17.8%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.12 パーオン率43.8% フェアウェイ率- OB率18.3% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.12 パーオン率43.8% フェアウェイ率- OB率18.3% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.12 パーオン率43.8% フェアウェイ率- OB率18.3% バンカー率1.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：388yd,Hdcp：5,PAR：5,Reg.：533yd,Hdcp：1,PAR：4,Reg.：317yd,Hdcp：13
5,長いミドルホール カート道から右はOB,長いミドルホール カート道から右はOB,長いミドルホール カート道から右はOB,距離の長い緩やかな上がりのロングホール,距離の長い緩やかな上がりのロングホール,距離の長い緩やかな上がりのロングホール,ティショットは正面の木より左から,ティショットは正面の木より左から,ティショットは正面の木より左から
6,難易度4位/18ホール中 平均スコア5.72 平均パット数2.17 パーオン率14.5% フェアウェイ率43.8% OB率50.3% バンカー率12.3%,難易度4位/18ホール中 平均スコア5.72 平均パット数2.17 パーオン率14.5% フェアウェイ率43.8% OB率50.3% バンカー率12.3%,難易度4位/18ホール中 平均スコア5.72 平均パット数2.17 パーオン率14.5% フェアウェイ率43.8% OB率50.3% バンカー率12.3%,難易度5位/18ホール中 平均スコア6.64 平均パット数2.11 パーオン率20.8% フェアウェイ率54.0% OB率38.3% バンカー率14.3%,難易度5位/18ホール中 平均スコア6.64 平均パット数2.11 パーオン率20.8% フェアウェイ率54.0% OB率38.3% バンカー率14.3%,難易度5位/18ホール中 平均スコア6.64 平均パット数2.11 パーオン率20.8% フェアウェイ率54.0% OB率38.3% バンカー率14.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.15 パーオン率33.5% フェアウェイ率56.3% OB率19.3% バンカー率23.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.15 パーオン率33.5% フェアウェイ率56.3% OB率19.3% バンカー率23.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.15 パーオン率33.5% フェアウェイ率56.3% OB率19.3% バンカー率23.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：200yd,Hdcp：11,PAR：4,Reg.：371yd,Hdcp：7,PAR：4,Reg.：418yd,Hdcp：3
9,距離のあるショートホール,距離のあるショートホール,距離のあるショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いミドル ロングヒッターは左のバンカー越えを,長いミドル ロングヒッターは左のバンカー越えを,長いミドル ロングヒッターは左のバンカー越えを
10,難易度14位/18ホール中 平均スコア4.14 平均パット数2.16 パーオン率26.5% フェアウェイ率- OB率9.7% バンカー率28.3%,難易度14位/18ホール中 平均スコア4.14 平均パット数2.16 パーオン率26.5% フェアウェイ率- OB率9.7% バンカー率28.3%,難易度14位/18ホール中 平均スコア4.14 平均パット数2.16 パーオン率26.5% フェアウェイ率- OB率9.7% バンカー率28.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数2.12 パーオン率28.3% フェアウェイ率50.8% OB率31.8% バンカー率28.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数2.12 パーオン率28.3% フェアウェイ率50.8% OB率31.8% バンカー率28.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数2.12 パーオン率28.3% フェアウェイ率50.8% OB率31.8% バンカー率28.0%,難易度3位/18ホール中 平均スコア5.78 平均パット数2.11 パーオン率6.8% フェアウェイ率51.0% OB率20.3% バンカー率23.8%,難易度3位/18ホール中 平均スコア5.78 平均パット数2.11 パーオン率6.8% フェアウェイ率51.0% OB率20.3% バンカー率23.8%,難易度3位/18ホール中 平均スコア5.78 平均パット数2.11 パーオン率6.8% フェアウェイ率51.0% OB率20.3% バンカー率23.8%
