,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：374yd,Hdcp：3,PAR：5,Reg.：489yd,Hdcp：9,PAR：4,Reg.：357yd,Hdcp：15
1,第一打やや左側狙い　二打目から１クラブ大きめに,第一打やや左側狙い　二打目から１クラブ大きめに,第一打やや左側狙い　二打目から１クラブ大きめに,二、三打目以降打ち上げで距離が長い,二、三打目以降打ち上げで距離が長い,二、三打目以降打ち上げで距離が長い,第一打やや左狙い,第一打やや左狙い,第一打やや左狙い
2,難易度7位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率9.3% フェアウェイ率45.8% OB率8.7% バンカー率14.8%,難易度7位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率9.3% フェアウェイ率45.8% OB率8.7% バンカー率14.8%,難易度7位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率9.3% フェアウェイ率45.8% OB率8.7% バンカー率14.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数2.02 パーオン率16.8% フェアウェイ率47.3% OB率40.8% バンカー率12.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数2.02 パーオン率16.8% フェアウェイ率47.3% OB率40.8% バンカー率12.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数2.02 パーオン率16.8% フェアウェイ率47.3% OB率40.8% バンカー率12.8%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率20.5% フェアウェイ率52.5% OB率36.5% バンカー率10.8%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率20.5% フェアウェイ率52.5% OB率36.5% バンカー率10.8%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率20.5% フェアウェイ率52.5% OB率36.5% バンカー率10.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：389yd,Hdcp：1,PAR：3,Reg.：152yd,Hdcp：13,PAR：4,Reg.：280yd,Hdcp：7
5,第一打は左バンカーの右ねらい　長いミドルホール,第一打は左バンカーの右ねらい　長いミドルホール,第一打は左バンカーの右ねらい　長いミドルホール,距離感に注意が必要な短いショートホール,距離感に注意が必要な短いショートホール,距離感に注意が必要な短いショートホール,道路手前がベストポジション,道路手前がベストポジション,道路手前がベストポジション
6,難易度3位/18ホール中 平均スコア5.65 平均パット数1.97 パーオン率14.5% フェアウェイ率35.0% OB率55.5% バンカー率12.3%,難易度3位/18ホール中 平均スコア5.65 平均パット数1.97 パーオン率14.5% フェアウェイ率35.0% OB率55.5% バンカー率12.3%,難易度3位/18ホール中 平均スコア5.65 平均パット数1.97 パーオン率14.5% フェアウェイ率35.0% OB率55.5% バンカー率12.3%,難易度16位/18ホール中 平均スコア3.92 平均パット数2.05 パーオン率42.0% フェアウェイ率- OB率33.3% バンカー率9.0%,難易度16位/18ホール中 平均スコア3.92 平均パット数2.05 パーオン率42.0% フェアウェイ率- OB率33.3% バンカー率9.0%,難易度16位/18ホール中 平均スコア3.92 平均パット数2.05 パーオン率42.0% フェアウェイ率- OB率33.3% バンカー率9.0%,難易度13位/18ホール中 平均スコア5.21 平均パット数2.07 パーオン率32.8% フェアウェイ率41.0% OB率33.0% バンカー率16.3%,難易度13位/18ホール中 平均スコア5.21 平均パット数2.07 パーオン率32.8% フェアウェイ率41.0% OB率33.0% バンカー率16.3%,難易度13位/18ホール中 平均スコア5.21 平均パット数2.07 パーオン率32.8% フェアウェイ率41.0% OB率33.0% バンカー率16.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：357yd,Hdcp：17,PAR：3,Reg.：160yd,Hdcp：11,PAR：5,Reg.：498yd,Hdcp：5
9,第一打やや右側ねらい　ショットオーバーは禁物,第一打やや右側ねらい　ショットオーバーは禁物,第一打やや右側ねらい　ショットオーバーは禁物,奥より速い２段グリーン　奥がＬ（左）グリーン,奥より速い２段グリーン　奥がＬ（左）グリーン,奥より速い２段グリーン　奥がＬ（左）グリーン,二、三打目はグリーン手前の木が目標,二、三打目はグリーン手前の木が目標,二、三打目はグリーン手前の木が目標
10,難易度14位/18ホール中 平均スコア5.19 平均パット数2 パーオン率32.3% フェアウェイ率44.8% OB率42.0% バンカー率8.8%,難易度14位/18ホール中 平均スコア5.19 平均パット数2 パーオン率32.3% フェアウェイ率44.8% OB率42.0% バンカー率8.8%,難易度14位/18ホール中 平均スコア5.19 平均パット数2 パーオン率32.3% フェアウェイ率44.8% OB率42.0% バンカー率8.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.93 パーオン率24.3% フェアウェイ率- OB率17.3% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.93 パーオン率24.3% フェアウェイ率- OB率17.3% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.93 パーオン率24.3% フェアウェイ率- OB率17.3% バンカー率22.8%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率25.0% フェアウェイ率36.0% OB率26.0% バンカー率25.8%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率25.0% フェアウェイ率36.0% OB率26.0% バンカー率25.8%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率25.0% フェアウェイ率36.0% OB率26.0% バンカー率25.8%
