,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：299yd,Hdcp：5,PAR：4,Reg.：328yd,Hdcp：1,PAR：4,Reg.：271yd,Hdcp：9
1,打ち上げのミドルホール上段まで150yd必要,打ち上げのミドルホール上段まで150yd必要,打ち上げのミドルホール上段まで150yd必要,上段までレギュラーティー200yd、バックティー250yd,上段までレギュラーティー200yd、バックティー250yd,上段までレギュラーティー200yd、バックティー250yd,ティーショットは距離よりも方向重視に心掛ける,ティーショットは距離よりも方向重視に心掛ける,ティーショットは距離よりも方向重視に心掛ける
2,難易度4位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率17.8% フェアウェイ率48.8% OB率40.0% バンカー率24.8%,難易度4位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率17.8% フェアウェイ率48.8% OB率40.0% バンカー率24.8%,難易度4位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率17.8% フェアウェイ率48.8% OB率40.0% バンカー率24.8%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.07 パーオン率11.0% フェアウェイ率54.5% OB率38.5% バンカー率8.0%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.07 パーオン率11.0% フェアウェイ率54.5% OB率38.5% バンカー率8.0%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.07 パーオン率11.0% フェアウェイ率54.5% OB率38.5% バンカー率8.0%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.08 パーオン率37.5% フェアウェイ率56.3% OB率55.3% バンカー率18.3%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.08 パーオン率37.5% フェアウェイ率56.3% OB率55.3% バンカー率18.3%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.08 パーオン率37.5% フェアウェイ率56.3% OB率55.3% バンカー率18.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：474yd,Hdcp：7,PAR：4,Reg.：360yd,Hdcp：2,PAR：3,Reg.：140yd,Hdcp：6
5,ティーショットは前方大杉狙いで。左サイドは広い,ティーショットは前方大杉狙いで。左サイドは広い,ティーショットは前方大杉狙いで。左サイドは広い,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン
6,難易度6位/9ホール中 平均スコア6.07 平均パット数1.9 パーオン率38.3% フェアウェイ率46.0% OB率54.3% バンカー率28.0%,難易度6位/9ホール中 平均スコア6.07 平均パット数1.9 パーオン率38.3% フェアウェイ率46.0% OB率54.3% バンカー率28.0%,難易度6位/9ホール中 平均スコア6.07 平均パット数1.9 パーオン率38.3% フェアウェイ率46.0% OB率54.3% バンカー率28.0%,難易度5位/9ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率51.8% OB率47.5% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率51.8% OB率47.5% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率51.8% OB率47.5% バンカー率14.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.1 パーオン率31.3% フェアウェイ率- OB率18.3% バンカー率13.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.1 パーオン率31.3% フェアウェイ率- OB率18.3% バンカー率13.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.1 パーオン率31.3% フェアウェイ率- OB率18.3% バンカー率13.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：327yd,Hdcp：3,PAR：3,Reg.：135yd,Hdcp：8,PAR：5,Reg.：516yd,Hdcp：4
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ショートホール　奥がＬ（左）グリーン,ショートホール　奥がＬ（左）グリーン,ショートホール　奥がＬ（左）グリーン,ティーショットは右サイド狙いセカンドは左右OB注意,ティーショットは右サイド狙いセカンドは左右OB注意,ティーショットは右サイド狙いセカンドは左右OB注意
