,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：472yd,Hdcp：5,PAR：4,Reg.：280yd,Hdcp：13,PAR：4,Reg.：333yd,Hdcp：7
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度7位/18ホール中 平均スコア6.32 平均パット数2 パーオン率27.8% フェアウェイ率39.8% OB率15.8% バンカー率26.3%,難易度7位/18ホール中 平均スコア6.32 平均パット数2 パーオン率27.8% フェアウェイ率39.8% OB率15.8% バンカー率26.3%,難易度7位/18ホール中 平均スコア6.32 平均パット数2 パーオン率27.8% フェアウェイ率39.8% OB率15.8% バンカー率26.3%,難易度8位/18ホール中 平均スコア5.17 平均パット数1.94 パーオン率27.3% フェアウェイ率53.0% OB率26.0% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.17 平均パット数1.94 パーオン率27.3% フェアウェイ率53.0% OB率26.0% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.17 平均パット数1.94 パーオン率27.3% フェアウェイ率53.0% OB率26.0% バンカー率26.0%,難易度10位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率30.5% フェアウェイ率53.5% OB率21.3% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率30.5% フェアウェイ率53.5% OB率21.3% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率30.5% フェアウェイ率53.5% OB率21.3% バンカー率11.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：255yd,Hdcp：9,PAR：4,Reg.：263yd,Hdcp：1,PAR：4,Reg.：260yd,Hdcp：15
5,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,短いミドルホール,短いミドルホール,短いミドルホール
6,難易度16位/18ホール中 平均スコア4.89 平均パット数2 パーオン率44.5% フェアウェイ率55.8% OB率26.0% バンカー率6.8%,難易度16位/18ホール中 平均スコア4.89 平均パット数2 パーオン率44.5% フェアウェイ率55.8% OB率26.0% バンカー率6.8%,難易度16位/18ホール中 平均スコア4.89 平均パット数2 パーオン率44.5% フェアウェイ率55.8% OB率26.0% バンカー率6.8%,難易度6位/18ホール中 平均スコア5.34 平均パット数2 パーオン率27.5% フェアウェイ率48.3% OB率55.5% バンカー率4.5%,難易度6位/18ホール中 平均スコア5.34 平均パット数2 パーオン率27.5% フェアウェイ率48.3% OB率55.5% バンカー率4.5%,難易度6位/18ホール中 平均スコア5.34 平均パット数2 パーオン率27.5% フェアウェイ率48.3% OB率55.5% バンカー率4.5%,難易度13位/18ホール中 平均スコア5.05 平均パット数1.97 パーオン率36.3% フェアウェイ率47.8% OB率32.5% バンカー率25.3%,難易度13位/18ホール中 平均スコア5.05 平均パット数1.97 パーオン率36.3% フェアウェイ率47.8% OB率32.5% バンカー率25.3%,難易度13位/18ホール中 平均スコア5.05 平均パット数1.97 パーオン率36.3% フェアウェイ率47.8% OB率32.5% バンカー率25.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：111yd,Hdcp：11,PAR：3,Reg.：103yd,Hdcp：17,PAR：4,Reg.：369yd,Hdcp：3
9,ショートホール,ショートホール,ショートホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率35.5% フェアウェイ率- OB率27.3% バンカー率3.0%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率35.5% フェアウェイ率- OB率27.3% バンカー率3.0%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.97 パーオン率35.5% フェアウェイ率- OB率27.3% バンカー率3.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.89 パーオン率33.5% フェアウェイ率- OB率23.8% バンカー率10.5%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.89 パーオン率33.5% フェアウェイ率- OB率23.8% バンカー率10.5%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.89 パーオン率33.5% フェアウェイ率- OB率23.8% バンカー率10.5%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.88 パーオン率13.8% フェアウェイ率44.3% OB率29.0% バンカー率14.5%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.88 パーオン率13.8% フェアウェイ率44.3% OB率29.0% バンカー率14.5%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.88 パーオン率13.8% フェアウェイ率44.3% OB率29.0% バンカー率14.5%
