,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：393yd,Hdcp：3,PAR：4,Reg.：367yd,Hdcp：5,PAR：4,Reg.：432yd,Hdcp：1
1,第一打は中央やや左が狙い目。二打目から少し打上げ,第一打は中央やや左が狙い目。二打目から少し打上げ,第一打は中央やや左が狙い目。二打目から少し打上げ,第一打、二打とも右は禁物。花道を行こう,第一打、二打とも右は禁物。花道を行こう,第一打、二打とも右は禁物。花道を行こう,距離がある上、グリーン回りに池とバンカー,距離がある上、グリーン回りに池とバンカー,距離がある上、グリーン回りに池とバンカー
2,難易度3位/9ホール中 平均スコア5.6 平均パット数2.13 パーオン率13.5% フェアウェイ率42.0% OB率18.8% バンカー率14.3%,難易度3位/9ホール中 平均スコア5.6 平均パット数2.13 パーオン率13.5% フェアウェイ率42.0% OB率18.8% バンカー率14.3%,難易度3位/9ホール中 平均スコア5.6 平均パット数2.13 パーオン率13.5% フェアウェイ率42.0% OB率18.8% バンカー率14.3%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.08 パーオン率16.8% フェアウェイ率42.0% OB率16.5% バンカー率29.3%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.08 パーオン率16.8% フェアウェイ率42.0% OB率16.5% バンカー率29.3%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.08 パーオン率16.8% フェアウェイ率42.0% OB率16.5% バンカー率29.3%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.09 パーオン率9.3% フェアウェイ率47.5% OB率10.3% バンカー率19.5%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.09 パーオン率9.3% フェアウェイ率47.5% OB率10.3% バンカー率19.5%,難易度1位/9ホール中 平均スコア5.7 平均パット数2.09 パーオン率9.3% フェアウェイ率47.5% OB率10.3% バンカー率19.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：333yd,Hdcp：9,PAR：3,Reg.：147yd,Hdcp：6,PAR：4,Reg.：415yd,Hdcp：2
5,サービスホールだが欲を出しすぎると手こずる,サービスホールだが欲を出しすぎると手こずる,サービスホールだが欲を出しすぎると手こずる,二段グリーン　ピンの位置によりクラブを変えること,二段グリーン　ピンの位置によりクラブを変えること,二段グリーン　ピンの位置によりクラブを変えること,距離のあるホールだけに正確に打ちたい,距離のあるホールだけに正確に打ちたい,距離のあるホールだけに正確に打ちたい
6,難易度7位/9ホール中 平均スコア5.06 平均パット数2.09 パーオン率34.8% フェアウェイ率52.3% OB率9.7% バンカー率35.5%,難易度7位/9ホール中 平均スコア5.06 平均パット数2.09 パーオン率34.8% フェアウェイ率52.3% OB率9.7% バンカー率35.5%,難易度7位/9ホール中 平均スコア5.06 平均パット数2.09 パーオン率34.8% フェアウェイ率52.3% OB率9.7% バンカー率35.5%,難易度9位/9ホール中 平均スコア3.85 平均パット数2.06 パーオン率39.8% フェアウェイ率- OB率13.0% バンカー率7.5%,難易度9位/9ホール中 平均スコア3.85 平均パット数2.06 パーオン率39.8% フェアウェイ率- OB率13.0% バンカー率7.5%,難易度9位/9ホール中 平均スコア3.85 平均パット数2.06 パーオン率39.8% フェアウェイ率- OB率13.0% バンカー率7.5%,難易度2位/9ホール中 平均スコア5.73 平均パット数2.09 パーオン率7.8% フェアウェイ率43.0% OB率15.5% バンカー率10.3%,難易度2位/9ホール中 平均スコア5.73 平均パット数2.09 パーオン率7.8% フェアウェイ率43.0% OB率15.5% バンカー率10.3%,難易度2位/9ホール中 平均スコア5.73 平均パット数2.09 パーオン率7.8% フェアウェイ率43.0% OB率15.5% バンカー率10.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：458yd,Hdcp：8,PAR：3,Reg.：150yd,Hdcp：7,PAR：5,Reg.：482yd,Hdcp：4
9,ＯＢはないのでドライバーは思いきり打てる,ＯＢはないのでドライバーは思いきり打てる,ＯＢはないのでドライバーは思いきり打てる,手前のバンカーが効いているので花道から狙う,手前のバンカーが効いているので花道から狙う,手前のバンカーが効いているので花道から狙う,２オンも可能だが、２つのハザードが待ち受ける,２オンも可能だが、２つのハザードが待ち受ける,２オンも可能だが、２つのハザードが待ち受ける
