,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：569yd,Hdcp：11,PAR：4,Reg.：381yd,Hdcp：1,PAR：4,Reg.：377yd,Hdcp：5
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度3位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率21.0% フェアウェイ率45.0% OB率41.8% バンカー率28.0%,難易度3位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率21.0% フェアウェイ率45.0% OB率41.8% バンカー率28.0%,難易度3位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率21.0% フェアウェイ率45.0% OB率41.8% バンカー率28.0%,難易度14位/18ホール中 平均スコア5.27 平均パット数2.09 パーオン率26.0% フェアウェイ率55.3% OB率15.5% バンカー率19.3%,難易度14位/18ホール中 平均スコア5.27 平均パット数2.09 パーオン率26.0% フェアウェイ率55.3% OB率15.5% バンカー率19.3%,難易度14位/18ホール中 平均スコア5.27 平均パット数2.09 パーオン率26.0% フェアウェイ率55.3% OB率15.5% バンカー率19.3%,難易度13位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率26.5% フェアウェイ率47.3% OB率27.8% バンカー率33.5%,難易度13位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率26.5% フェアウェイ率47.3% OB率27.8% バンカー率33.5%,難易度13位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率26.5% フェアウェイ率47.3% OB率27.8% バンカー率33.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：372yd,Hdcp：3,PAR：3,Reg.：167yd,Hdcp：15,PAR：4,Reg.：357yd,Hdcp：9
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
6,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率20.8% フェアウェイ率37.8% OB率21.8% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率20.8% フェアウェイ率37.8% OB率21.8% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率20.8% フェアウェイ率37.8% OB率21.8% バンカー率34.0%,難易度15位/18ホール中 平均スコア4.02 平均パット数2.04 パーオン率30.8% フェアウェイ率- OB率23.3% バンカー率20.5%,難易度15位/18ホール中 平均スコア4.02 平均パット数2.04 パーオン率30.8% フェアウェイ率- OB率23.3% バンカー率20.5%,難易度15位/18ホール中 平均スコア4.02 平均パット数2.04 パーオン率30.8% フェアウェイ率- OB率23.3% バンカー率20.5%,難易度11位/18ホール中 平均スコア5.37 平均パット数2.13 パーオン率25.0% フェアウェイ率44.3% OB率27.5% バンカー率31.0%,難易度11位/18ホール中 平均スコア5.37 平均パット数2.13 パーオン率25.0% フェアウェイ率44.3% OB率27.5% バンカー率31.0%,難易度11位/18ホール中 平均スコア5.37 平均パット数2.13 パーオン率25.0% フェアウェイ率44.3% OB率27.5% バンカー率31.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：484yd,Hdcp：17,PAR：3,Reg.：195yd,Hdcp：13,PAR：4,Reg.：383yd,Hdcp：7
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度9位/18ホール中 平均スコア6.33 平均パット数2.14 パーオン率29.3% フェアウェイ率40.8% OB率14.7% バンカー率35.5%,難易度9位/18ホール中 平均スコア6.33 平均パット数2.14 パーオン率29.3% フェアウェイ率40.8% OB率14.7% バンカー率35.5%,難易度9位/18ホール中 平均スコア6.33 平均パット数2.14 パーオン率29.3% フェアウェイ率40.8% OB率14.7% バンカー率35.5%,難易度16位/18ホール中 平均スコア4.01 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率11.0% バンカー率42.8%,難易度16位/18ホール中 平均スコア4.01 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率11.0% バンカー率42.8%,難易度16位/18ホール中 平均スコア4.01 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率11.0% バンカー率42.8%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.08 パーオン率14.3% フェアウェイ率51.5% OB率33.0% バンカー率21.0%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.08 パーオン率14.3% フェアウェイ率51.5% OB率33.0% バンカー率21.0%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.08 パーオン率14.3% フェアウェイ率51.5% OB率33.0% バンカー率21.0%
