,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：517yd,Hdcp：3,PAR：3,Reg.：126yd,Hdcp：15,PAR：4,Reg.：399yd,Hdcp：9
1,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いショートホール,短いショートホール,短いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度1位/18ホール中 平均スコア6.69 平均パット数1.92 パーオン率14.5% フェアウェイ率50.8% OB率41.5% バンカー率18.5%,難易度1位/18ホール中 平均スコア6.69 平均パット数1.92 パーオン率14.5% フェアウェイ率50.8% OB率41.5% バンカー率18.5%,難易度1位/18ホール中 平均スコア6.69 平均パット数1.92 パーオン率14.5% フェアウェイ率50.8% OB率41.5% バンカー率18.5%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.91 パーオン率29.8% フェアウェイ率- OB率10.3% バンカー率26.3%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.91 パーオン率29.8% フェアウェイ率- OB率10.3% バンカー率26.3%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.91 パーオン率29.8% フェアウェイ率- OB率10.3% バンカー率26.3%,難易度2位/18ホール中 平均スコア5.79 平均パット数1.93 パーオン率5.3% フェアウェイ率50.5% OB率30.0% バンカー率16.0%,難易度2位/18ホール中 平均スコア5.79 平均パット数1.93 パーオン率5.3% フェアウェイ率50.5% OB率30.0% バンカー率16.0%,難易度2位/18ホール中 平均スコア5.79 平均パット数1.93 パーオン率5.3% フェアウェイ率50.5% OB率30.0% バンカー率16.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：388yd,Hdcp：7,PAR：5,Reg.：443yd,Hdcp：1,PAR：4,Reg.：329yd,Hdcp：13
5,長いミドルホール,長いミドルホール,長いミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率10.3% フェアウェイ率56.3% OB率21.0% バンカー率19.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率10.3% フェアウェイ率56.3% OB率21.0% バンカー率19.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.88 パーオン率10.3% フェアウェイ率56.3% OB率21.0% バンカー率19.8%,難易度14位/18ホール中 平均スコア6.25 平均パット数1.93 パーオン率24.0% フェアウェイ率58.0% OB率29.0% バンカー率8.3%,難易度14位/18ホール中 平均スコア6.25 平均パット数1.93 パーオン率24.0% フェアウェイ率58.0% OB率29.0% バンカー率8.3%,難易度14位/18ホール中 平均スコア6.25 平均パット数1.93 パーオン率24.0% フェアウェイ率58.0% OB率29.0% バンカー率8.3%,難易度13位/18ホール中 平均スコア5.39 平均パット数1.92 パーオン率19.5% フェアウェイ率54.8% OB率44.0% バンカー率14.8%,難易度13位/18ホール中 平均スコア5.39 平均パット数1.92 パーオン率19.5% フェアウェイ率54.8% OB率44.0% バンカー率14.8%,難易度13位/18ホール中 平均スコア5.39 平均パット数1.92 パーオン率19.5% フェアウェイ率54.8% OB率44.0% バンカー率14.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：346yd,Hdcp：11,PAR：3,Reg.：130yd,Hdcp：17,PAR：4,Reg.：325yd,Hdcp：5
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度12位/18ホール中 平均スコア5.41 平均パット数1.84 パーオン率11.0% フェアウェイ率50.3% OB率17.3% バンカー率17.3%,難易度12位/18ホール中 平均スコア5.41 平均パット数1.84 パーオン率11.0% フェアウェイ率50.3% OB率17.3% バンカー率17.3%,難易度12位/18ホール中 平均スコア5.41 平均パット数1.84 パーオン率11.0% フェアウェイ率50.3% OB率17.3% バンカー率17.3%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.9 パーオン率27.8% フェアウェイ率- OB率3.0% バンカー率12.0%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.9 パーオン率27.8% フェアウェイ率- OB率3.0% バンカー率12.0%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.9 パーオン率27.8% フェアウェイ率- OB率3.0% バンカー率12.0%,難易度11位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率21.8% フェアウェイ率54.0% OB率29.3% バンカー率10.8%,難易度11位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率21.8% フェアウェイ率54.0% OB率29.3% バンカー率10.8%,難易度11位/18ホール中 平均スコア5.38 平均パット数2.01 パーオン率21.8% フェアウェイ率54.0% OB率29.3% バンカー率10.8%
