,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：373yd,Hdcp：3,PAR：4,Reg.：375yd,Hdcp：15,PAR：4,Reg.：429yd,Hdcp：7
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度3位/18ホール中 平均スコア5.44 平均パット数2.08 パーオン率17.3% フェアウェイ率39.3% OB率6.5% バンカー率35.3%,難易度3位/18ホール中 平均スコア5.44 平均パット数2.08 パーオン率17.3% フェアウェイ率39.3% OB率6.5% バンカー率35.3%,難易度3位/18ホール中 平均スコア5.44 平均パット数2.08 パーオン率17.3% フェアウェイ率39.3% OB率6.5% バンカー率35.3%,難易度10位/18ホール中 平均スコア5.24 平均パット数2.11 パーオン率29.5% フェアウェイ率42.8% OB率28.3% バンカー率28.8%,難易度10位/18ホール中 平均スコア5.24 平均パット数2.11 パーオン率29.5% フェアウェイ率42.8% OB率28.3% バンカー率28.8%,難易度10位/18ホール中 平均スコア5.24 平均パット数2.11 パーオン率29.5% フェアウェイ率42.8% OB率28.3% バンカー率28.8%,難易度4位/18ホール中 平均スコア5.44 平均パット数2 パーオン率16.8% フェアウェイ率56.3% OB率38.5% バンカー率7.8%,難易度4位/18ホール中 平均スコア5.44 平均パット数2 パーオン率16.8% フェアウェイ率56.3% OB率38.5% バンカー率7.8%,難易度4位/18ホール中 平均スコア5.44 平均パット数2 パーオン率16.8% フェアウェイ率56.3% OB率38.5% バンカー率7.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：563yd,Hdcp：1,PAR：4,Reg.：310yd,Hdcp：17,PAR：3,Reg.：191yd,Hdcp：5
5,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度7位/18ホール中 平均スコア6.28 平均パット数1.98 パーオン率25.8% フェアウェイ率55.3% OB率22.3% バンカー率25.0%,難易度7位/18ホール中 平均スコア6.28 平均パット数1.98 パーオン率25.8% フェアウェイ率55.3% OB率22.3% バンカー率25.0%,難易度7位/18ホール中 平均スコア6.28 平均パット数1.98 パーオン率25.8% フェアウェイ率55.3% OB率22.3% バンカー率25.0%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.85 パーオン率30.0% フェアウェイ率47.8% OB率26.8% バンカー率21.8%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.85 パーオン率30.0% フェアウェイ率47.8% OB率26.8% バンカー率21.8%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.85 パーオン率30.0% フェアウェイ率47.8% OB率26.8% バンカー率21.8%,難易度11位/18ホール中 平均スコア4.21 平均パット数1.93 パーオン率17.3% フェアウェイ率- OB率26.5% バンカー率23.5%,難易度11位/18ホール中 平均スコア4.21 平均パット数1.93 パーオン率17.3% フェアウェイ率- OB率26.5% バンカー率23.5%,難易度11位/18ホール中 平均スコア4.21 平均パット数1.93 パーオン率17.3% フェアウェイ率- OB率26.5% バンカー率23.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：550yd,Hdcp：9,PAR：4,Reg.：377yd,Hdcp：11,PAR：3,Reg.：138yd,Hdcp：13
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
10,難易度1位/18ホール中 平均スコア6.45 平均パット数2.02 パーオン率20.8% フェアウェイ率51.8% OB率20.3% バンカー率29.0%,難易度1位/18ホール中 平均スコア6.45 平均パット数2.02 パーオン率20.8% フェアウェイ率51.8% OB率20.3% バンカー率29.0%,難易度1位/18ホール中 平均スコア6.45 平均パット数2.02 パーオン率20.8% フェアウェイ率51.8% OB率20.3% バンカー率29.0%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.96 パーオン率21.3% フェアウェイ率46.8% OB率36.5% バンカー率27.0%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.96 パーオン率21.3% フェアウェイ率46.8% OB率36.5% バンカー率27.0%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.96 パーオン率21.3% フェアウェイ率46.8% OB率36.5% バンカー率27.0%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.17 パーオン率37.0% フェアウェイ率- OB率28.5% バンカー率19.8%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.17 パーオン率37.0% フェアウェイ率- OB率28.5% バンカー率19.8%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.17 パーオン率37.0% フェアウェイ率- OB率28.5% バンカー率19.8%
