,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：418yd,Hdcp：3,PAR：5,Reg.：486yd,Hdcp：4,PAR：3,Reg.：175yd,Hdcp：7
1,広々とした打ち下ろしのミドルホール,広々とした打ち下ろしのミドルホール,広々とした打ち下ろしのミドルホール,ティショットは池越えになり右側にＯＢ,ティショットは池越えになり右側にＯＢ,ティショットは池越えになり右側にＯＢ,比較的パーのとりやすいショートホール,比較的パーのとりやすいショートホール,比較的パーのとりやすいショートホール
2,難易度3位/9ホール中 平均スコア5.52 平均パット数2.1 パーオン率14.5% フェアウェイ率40.3% OB率7.3% バンカー率24.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.1 パーオン率14.5% フェアウェイ率40.3% OB率7.3% バンカー率24.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.1 パーオン率14.5% フェアウェイ率40.3% OB率7.3% バンカー率24.8%,難易度2位/9ホール中 平均スコア6.5 平均パット数2.1 パーオン率22.5% フェアウェイ率39.5% OB率31.8% バンカー率9.5%,難易度2位/9ホール中 平均スコア6.5 平均パット数2.1 パーオン率22.5% フェアウェイ率39.5% OB率31.8% バンカー率9.5%,難易度2位/9ホール中 平均スコア6.5 平均パット数2.1 パーオン率22.5% フェアウェイ率39.5% OB率31.8% バンカー率9.5%,難易度7位/9ホール中 平均スコア3.95 平均パット数2.07 パーオン率35.5% フェアウェイ率- OB率11.5% バンカー率34.5%,難易度7位/9ホール中 平均スコア3.95 平均パット数2.07 パーオン率35.5% フェアウェイ率- OB率11.5% バンカー率34.5%,難易度7位/9ホール中 平均スコア3.95 平均パット数2.07 パーオン率35.5% フェアウェイ率- OB率11.5% バンカー率34.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：390yd,Hdcp：1,PAR：4,Reg.：273yd,Hdcp：8,PAR：3,Reg.：156yd,Hdcp：9
5,レギュラーティからは平坦、パーがとりやすいミドル,レギュラーティからは平坦、パーがとりやすいミドル,レギュラーティからは平坦、パーがとりやすいミドル,フェアウェイ左側に池のあるミドルホール,フェアウェイ左側に池のあるミドルホール,フェアウェイ左側に池のあるミドルホール,風がアゲインストの時が多いショートホール,風がアゲインストの時が多いショートホール,風がアゲインストの時が多いショートホール
6,難易度6位/9ホール中 平均スコア5.26 平均パット数2.05 パーオン率22.5% フェアウェイ率42.3% OB率14.8% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.26 平均パット数2.05 パーオン率22.5% フェアウェイ率42.3% OB率14.8% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.26 平均パット数2.05 パーオン率22.5% フェアウェイ率42.3% OB率14.8% バンカー率26.0%,難易度9位/9ホール中 平均スコア4.91 平均パット数2.01 パーオン率41.8% フェアウェイ率44.3% OB率25.5% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.91 平均パット数2.01 パーオン率41.8% フェアウェイ率44.3% OB率25.5% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.91 平均パット数2.01 パーオン率41.8% フェアウェイ率44.3% OB率25.5% バンカー率14.0%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.08 パーオン率34.3% フェアウェイ率- OB率24.3% バンカー率19.5%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.08 パーオン率34.3% フェアウェイ率- OB率24.3% バンカー率19.5%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.08 パーオン率34.3% フェアウェイ率- OB率24.3% バンカー率19.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：320yd,Hdcp：5,PAR：4,Reg.：380yd,Hdcp：2,PAR：5,Reg.：489yd,Hdcp：6
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ティショットそして2打目と左側がＯＢとなるロング,ティショットそして2打目と左側がＯＢとなるロング,ティショットそして2打目と左側がＯＢとなるロング
10,難易度5位/9ホール中 平均スコア5.29 平均パット数2.1 パーオン率28.8% フェアウェイ率43.8% OB率31.8% バンカー率25.5%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.1 パーオン率28.8% フェアウェイ率43.8% OB率31.8% バンカー率25.5%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.1 パーオン率28.8% フェアウェイ率43.8% OB率31.8% バンカー率25.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率16.0% フェアウェイ率51.3% OB率16.8% バンカー率33.8%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率16.0% フェアウェイ率51.3% OB率16.8% バンカー率33.8%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.07 パーオン率16.0% フェアウェイ率51.3% OB率16.8% バンカー率33.8%,難易度1位/9ホール中 平均スコア6.51 平均パット数2.13 パーオン率25.0% フェアウェイ率41.3% OB率28.3% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.51 平均パット数2.13 パーオン率25.0% フェアウェイ率41.3% OB率28.3% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.51 平均パット数2.13 パーオン率25.0% フェアウェイ率41.3% OB率28.3% バンカー率20.0%
