,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：494yd,Hdcp：5,PAR：4,Reg.：353yd,Hdcp：7,PAR：4,Reg.：328yd,Hdcp：8
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,短いミドルホール,短いミドルホール,短いミドルホール
2,難易度5位/9ホール中 平均スコア6.08 平均パット数2.04 パーオン率35.3% フェアウェイ率47.0% OB率6.0% バンカー率39.5%,難易度5位/9ホール中 平均スコア6.08 平均パット数2.04 パーオン率35.3% フェアウェイ率47.0% OB率6.0% バンカー率39.5%,難易度5位/9ホール中 平均スコア6.08 平均パット数2.04 パーオン率35.3% フェアウェイ率47.0% OB率6.0% バンカー率39.5%,難易度6位/9ホール中 平均スコア5.11 平均パット数2.06 パーオン率33.5% フェアウェイ率47.5% OB率15.8% バンカー率22.3%,難易度6位/9ホール中 平均スコア5.11 平均パット数2.06 パーオン率33.5% フェアウェイ率47.5% OB率15.8% バンカー率22.3%,難易度6位/9ホール中 平均スコア5.11 平均パット数2.06 パーオン率33.5% フェアウェイ率47.5% OB率15.8% バンカー率22.3%,難易度3位/9ホール中 平均スコア5.34 平均パット数2.08 パーオン率30.3% フェアウェイ率52.5% OB率45.5% バンカー率25.8%,難易度3位/9ホール中 平均スコア5.34 平均パット数2.08 パーオン率30.3% フェアウェイ率52.5% OB率45.5% バンカー率25.8%,難易度3位/9ホール中 平均スコア5.34 平均パット数2.08 パーオン率30.3% フェアウェイ率52.5% OB率45.5% バンカー率25.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：367yd,Hdcp：3,PAR：4,Reg.：336yd,Hdcp：6,PAR：3,Reg.：165yd,Hdcp：9
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール
6,難易度4位/9ホール中 平均スコア5.34 平均パット数2.11 パーオン率28.5% フェアウェイ率55.5% OB率36.8% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数2.11 パーオン率28.5% フェアウェイ率55.5% OB率36.8% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数2.11 パーオン率28.5% フェアウェイ率55.5% OB率36.8% バンカー率23.5%,難易度7位/9ホール中 平均スコア4.99 平均パット数2.04 パーオン率39.8% フェアウェイ率47.0% OB率33.3% バンカー率19.3%,難易度7位/9ホール中 平均スコア4.99 平均パット数2.04 パーオン率39.8% フェアウェイ率47.0% OB率33.3% バンカー率19.3%,難易度7位/9ホール中 平均スコア4.99 平均パット数2.04 パーオン率39.8% フェアウェイ率47.0% OB率33.3% バンカー率19.3%,難易度8位/9ホール中 平均スコア3.88 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率28.5% バンカー率19.0%,難易度8位/9ホール中 平均スコア3.88 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率28.5% バンカー率19.0%,難易度8位/9ホール中 平均スコア3.88 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率28.5% バンカー率19.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：375yd,Hdcp：2,PAR：3,Reg.：180yd,Hdcp：4,PAR：5,Reg.：580yd,Hdcp：1
9,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,長いショートホール,長いショートホール,長いショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度1位/9ホール中 平均スコア5.68 平均パット数2.15 パーオン率22.3% フェアウェイ率46.0% OB率56.3% バンカー率26.8%,難易度1位/9ホール中 平均スコア5.68 平均パット数2.15 パーオン率22.3% フェアウェイ率46.0% OB率56.3% バンカー率26.8%,難易度1位/9ホール中 平均スコア5.68 平均パット数2.15 パーオン率22.3% フェアウェイ率46.0% OB率56.3% バンカー率26.8%,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率46.5% フェアウェイ率- OB率8.8% バンカー率18.3%,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率46.5% フェアウェイ率- OB率8.8% バンカー率18.3%,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率46.5% フェアウェイ率- OB率8.8% バンカー率18.3%,難易度2位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率18.5% フェアウェイ率42.8% OB率5.8% バンカー率52.0%,難易度2位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率18.5% フェアウェイ率42.8% OB率5.8% バンカー率52.0%,難易度2位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率18.5% フェアウェイ率42.8% OB率5.8% バンカー率52.0%
