,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：393yd,Hdcp：3,PAR：3,Reg.：155yd,Hdcp：17,PAR：4,Reg.：361yd,Hdcp：7
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,,,,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
2,難易度4位/18ホール中 平均スコア5.55 平均パット数2.1 パーオン率15.0% フェアウェイ率42.5% OB率15.0% バンカー率28.8%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.1 パーオン率15.0% フェアウェイ率42.5% OB率15.0% バンカー率28.8%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.1 パーオン率15.0% フェアウェイ率42.5% OB率15.0% バンカー率28.8%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.05 パーオン率29.8% フェアウェイ率- OB率9.5% バンカー率45.8%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.05 パーオン率29.8% フェアウェイ率- OB率9.5% バンカー率45.8%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.05 パーオン率29.8% フェアウェイ率- OB率9.5% バンカー率45.8%,難易度7位/18ホール中 平均スコア5.44 平均パット数1.99 パーオン率15.5% フェアウェイ率40.3% OB率22.8% バンカー率25.5%,難易度7位/18ホール中 平均スコア5.44 平均パット数1.99 パーオン率15.5% フェアウェイ率40.3% OB率22.8% バンカー率25.5%,難易度7位/18ホール中 平均スコア5.44 平均パット数1.99 パーオン率15.5% フェアウェイ率40.3% OB率22.8% バンカー率25.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：327yd,Hdcp：13,PAR：3,Reg.：164yd,Hdcp：5,PAR：5,Reg.：557yd,Hdcp：11
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,,,,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
6,難易度14位/18ホール中 平均スコア5.18 平均パット数2.04 パーオン率26.3% フェアウェイ率51.5% OB率17.0% バンカー率25.3%,難易度14位/18ホール中 平均スコア5.18 平均パット数2.04 パーオン率26.3% フェアウェイ率51.5% OB率17.0% バンカー率25.3%,難易度14位/18ホール中 平均スコア5.18 平均パット数2.04 パーオン率26.3% フェアウェイ率51.5% OB率17.0% バンカー率25.3%,難易度15位/18ホール中 平均スコア4.19 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率31.5% バンカー率27.0%,難易度15位/18ホール中 平均スコア4.19 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率31.5% バンカー率27.0%,難易度15位/18ホール中 平均スコア4.19 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率31.5% バンカー率27.0%,難易度3位/18ホール中 平均スコア6.6 平均パット数2.07 パーオン率22.5% フェアウェイ率49.8% OB率42.8% バンカー率17.3%,難易度3位/18ホール中 平均スコア6.6 平均パット数2.07 パーオン率22.5% フェアウェイ率49.8% OB率42.8% バンカー率17.3%,難易度3位/18ホール中 平均スコア6.6 平均パット数2.07 パーオン率22.5% フェアウェイ率49.8% OB率42.8% バンカー率17.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：311yd,Hdcp：15,PAR：5,Reg.：549yd,Hdcp：1,PAR：4,Reg.：391yd,Hdcp：9
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度12位/18ホール中 平均スコア5.29 平均パット数2.13 パーオン率28.0% フェアウェイ率48.3% OB率24.5% バンカー率22.8%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.13 パーオン率28.0% フェアウェイ率48.3% OB率24.5% バンカー率22.8%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.13 パーオン率28.0% フェアウェイ率48.3% OB率24.5% バンカー率22.8%,難易度2位/18ホール中 平均スコア6.65 平均パット数2.06 パーオン率19.8% フェアウェイ率43.0% OB率28.0% バンカー率27.5%,難易度2位/18ホール中 平均スコア6.65 平均パット数2.06 パーオン率19.8% フェアウェイ率43.0% OB率28.0% バンカー率27.5%,難易度2位/18ホール中 平均スコア6.65 平均パット数2.06 パーオン率19.8% フェアウェイ率43.0% OB率28.0% バンカー率27.5%,難易度8位/18ホール中 平均スコア5.46 平均パット数2.12 パーオン率18.5% フェアウェイ率44.5% OB率35.3% バンカー率24.0%,難易度8位/18ホール中 平均スコア5.46 平均パット数2.12 パーオン率18.5% フェアウェイ率44.5% OB率35.3% バンカー率24.0%,難易度8位/18ホール中 平均スコア5.46 平均パット数2.12 パーオン率18.5% フェアウェイ率44.5% OB率35.3% バンカー率24.0%
