,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：294yd,Hdcp：,PAR：3,Reg.：129yd,Hdcp：,PAR：4,Reg.：360yd,Hdcp：
1,短いミドルホール,短いミドルホール,短いミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率53.5% OB率20.3% バンカー率12.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率53.5% OB率20.3% バンカー率12.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率53.5% OB率20.3% バンカー率12.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数2.03 パーオン率44.0% フェアウェイ率- OB率28.8% バンカー率1.3%,難易度9位/9ホール中 平均スコア3.86 平均パット数2.03 パーオン率44.0% フェアウェイ率- OB率28.8% バンカー率1.3%,難易度9位/9ホール中 平均スコア3.86 平均パット数2.03 パーオン率44.0% フェアウェイ率- OB率28.8% バンカー率1.3%,難易度1位/9ホール中 平均スコア5.57 平均パット数2.22 パーオン率23.8% フェアウェイ率43.8% OB率50.3% バンカー率9.5%,難易度1位/9ホール中 平均スコア5.57 平均パット数2.22 パーオン率23.8% フェアウェイ率43.8% OB率50.3% バンカー率9.5%,難易度1位/9ホール中 平均スコア5.57 平均パット数2.22 パーオン率23.8% フェアウェイ率43.8% OB率50.3% バンカー率9.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：390yd,Hdcp：,PAR：5,Reg.：469yd,Hdcp：,PAR：5,Reg.：467yd,Hdcp：
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール
6,難易度3位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率14.5% フェアウェイ率53.8% OB率30.0% バンカー率15.0%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率14.5% フェアウェイ率53.8% OB率30.0% バンカー率15.0%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.04 パーオン率14.5% フェアウェイ率53.8% OB率30.0% バンカー率15.0%,難易度4位/9ホール中 平均スコア6.42 平均パット数2.04 パーオン率30.0% フェアウェイ率53.5% OB率47.5% バンカー率8.8%,難易度4位/9ホール中 平均スコア6.42 平均パット数2.04 パーオン率30.0% フェアウェイ率53.5% OB率47.5% バンカー率8.8%,難易度4位/9ホール中 平均スコア6.42 平均パット数2.04 パーオン率30.0% フェアウェイ率53.5% OB率47.5% バンカー率8.8%,難易度5位/9ホール中 平均スコア6.42 平均パット数2.08 パーオン率27.3% フェアウェイ率51.0% OB率35.0% バンカー率19.0%,難易度5位/9ホール中 平均スコア6.42 平均パット数2.08 パーオン率27.3% フェアウェイ率51.0% OB率35.0% バンカー率19.0%,難易度5位/9ホール中 平均スコア6.42 平均パット数2.08 パーオン率27.3% フェアウェイ率51.0% OB率35.0% バンカー率19.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：369yd,Hdcp：,PAR：3,Reg.：154yd,Hdcp：,PAR：4,Reg.：322yd,Hdcp：
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,ショートホール,ショートホール,ショートホール,短いミドルホール,短いミドルホール,短いミドルホール
10,難易度2位/9ホール中 平均スコア5.57 平均パット数2.08 パーオン率15.8% フェアウェイ率53.5% OB率33.0% バンカー率24.3%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.08 パーオン率15.8% フェアウェイ率53.5% OB率33.0% バンカー率24.3%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.08 パーオン率15.8% フェアウェイ率53.5% OB率33.0% バンカー率24.3%,難易度7位/9ホール中 平均スコア4.18 平均パット数2.24 パーオン率32.3% フェアウェイ率- OB率24.3% バンカー率7.3%,難易度7位/9ホール中 平均スコア4.18 平均パット数2.24 パーオン率32.3% フェアウェイ率- OB率24.3% バンカー率7.3%,難易度7位/9ホール中 平均スコア4.18 平均パット数2.24 パーオン率32.3% フェアウェイ率- OB率24.3% バンカー率7.3%,難易度8位/9ホール中 平均スコア5.04 平均パット数1.95 パーオン率32.5% フェアウェイ率55.8% OB率28.0% バンカー率25.0%,難易度8位/9ホール中 平均スコア5.04 平均パット数1.95 パーオン率32.5% フェアウェイ率55.8% OB率28.0% バンカー率25.0%,難易度8位/9ホール中 平均スコア5.04 平均パット数1.95 パーオン率32.5% フェアウェイ率55.8% OB率28.0% バンカー率25.0%
