,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：340yd,Hdcp：16,PAR：3,Reg.：176yd,Hdcp：12,PAR：5,Reg.：544yd,Hdcp：4
1,下り坂のミドルホール,下り坂のミドルホール,下り坂のミドルホール,池越えのショートホール　奥がＬ（左）グリーン,池越えのショートホール　奥がＬ（左）グリーン,池越えのショートホール　奥がＬ（左）グリーン,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度14位/18ホール中 平均スコア5.1 平均パット数1.92 パーオン率29.0% フェアウェイ率60.5% OB率20.5% バンカー率15.8%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.92 パーオン率29.0% フェアウェイ率60.5% OB率20.5% バンカー率15.8%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.92 パーオン率29.0% フェアウェイ率60.5% OB率20.5% バンカー率15.8%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率35.0% バンカー率1.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率35.0% バンカー率1.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率35.0% バンカー率1.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2 パーオン率13.8% フェアウェイ率56.0% OB率36.3% バンカー率16.8%,難易度2位/18ホール中 平均スコア6.63 平均パット数2 パーオン率13.8% フェアウェイ率56.0% OB率36.3% バンカー率16.8%,難易度2位/18ホール中 平均スコア6.63 平均パット数2 パーオン率13.8% フェアウェイ率56.0% OB率36.3% バンカー率16.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：441yd,Hdcp：2,PAR：4,Reg.：250yd,Hdcp：14,PAR：5,Reg.：445yd,Hdcp：10
5,長いミドルホール,長いミドルホール,長いミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,谷越えのロングホール,谷越えのロングホール,谷越えのロングホール
6,難易度3位/18ホール中 平均スコア5.66 平均パット数2.01 パーオン率7.5% フェアウェイ率51.8% OB率37.8% バンカー率16.0%,難易度3位/18ホール中 平均スコア5.66 平均パット数2.01 パーオン率7.5% フェアウェイ率51.8% OB率37.8% バンカー率16.0%,難易度3位/18ホール中 平均スコア5.66 平均パット数2.01 パーオン率7.5% フェアウェイ率51.8% OB率37.8% バンカー率16.0%,難易度9位/18ホール中 平均スコア5.28 平均パット数1.99 パーオン率27.8% フェアウェイ率54.5% OB率42.5% バンカー率8.5%,難易度9位/18ホール中 平均スコア5.28 平均パット数1.99 パーオン率27.8% フェアウェイ率54.5% OB率42.5% バンカー率8.5%,難易度9位/18ホール中 平均スコア5.28 平均パット数1.99 パーオン率27.8% フェアウェイ率54.5% OB率42.5% バンカー率8.5%,難易度4位/18ホール中 平均スコア6.46 平均パット数1.93 パーオン率28.3% フェアウェイ率67.8% OB率56.3% バンカー率3.3%,難易度4位/18ホール中 平均スコア6.46 平均パット数1.93 パーオン率28.3% フェアウェイ率67.8% OB率56.3% バンカー率3.3%,難易度4位/18ホール中 平均スコア6.46 平均パット数1.93 パーオン率28.3% フェアウェイ率67.8% OB率56.3% バンカー率3.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：141yd,Hdcp：18,PAR：4,Reg.：399yd,Hdcp：6,PAR：4,Reg.：360yd,Hdcp：8
9,ショートホール,ショートホール,ショートホール,セカンドショットが谷越えのミドルホール,セカンドショットが谷越えのミドルホール,セカンドショットが谷越えのミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度18位/18ホール中 平均スコア3.77 平均パット数1.87 パーオン率34.8% フェアウェイ率- OB率17.0% バンカー率11.5%,難易度18位/18ホール中 平均スコア3.77 平均パット数1.87 パーオン率34.8% フェアウェイ率- OB率17.0% バンカー率11.5%,難易度18位/18ホール中 平均スコア3.77 平均パット数1.87 パーオン率34.8% フェアウェイ率- OB率17.0% バンカー率11.5%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.01 パーオン率12.3% フェアウェイ率56.0% OB率60.0% バンカー率6.3%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.01 パーオン率12.3% フェアウェイ率56.0% OB率60.0% バンカー率6.3%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.01 パーオン率12.3% フェアウェイ率56.0% OB率60.0% バンカー率6.3%,難易度5位/18ホール中 平均スコア5.55 平均パット数2.09 パーオン率13.5% フェアウェイ率63.3% OB率24.0% バンカー率17.8%,難易度5位/18ホール中 平均スコア5.55 平均パット数2.09 パーオン率13.5% フェアウェイ率63.3% OB率24.0% バンカー率17.8%,難易度5位/18ホール中 平均スコア5.55 平均パット数2.09 パーオン率13.5% フェアウェイ率63.3% OB率24.0% バンカー率17.8%
