,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：505yd,Hdcp：2,PAR：4,Reg.：332yd,Hdcp：8,PAR：4,Reg.：354yd,Hdcp：5
1,逆Ｓ字型のロングホール,逆Ｓ字型のロングホール,逆Ｓ字型のロングホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール
2,難易度2位/9ホール中 平均スコア6.52 平均パット数2.13 パーオン率24.3% フェアウェイ率39.5% OB率22.3% バンカー率19.5%,難易度2位/9ホール中 平均スコア6.52 平均パット数2.13 パーオン率24.3% フェアウェイ率39.5% OB率22.3% バンカー率19.5%,難易度2位/9ホール中 平均スコア6.52 平均パット数2.13 パーオン率24.3% フェアウェイ率39.5% OB率22.3% バンカー率19.5%,難易度4位/9ホール中 平均スコア5.44 平均パット数2.1 パーオン率18.3% フェアウェイ率51.5% OB率8.7% バンカー率24.8%,難易度4位/9ホール中 平均スコア5.44 平均パット数2.1 パーオン率18.3% フェアウェイ率51.5% OB率8.7% バンカー率24.8%,難易度4位/9ホール中 平均スコア5.44 平均パット数2.1 パーオン率18.3% フェアウェイ率51.5% OB率8.7% バンカー率24.8%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.01 パーオン率19.3% フェアウェイ率51.8% OB率9.3% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.01 パーオン率19.3% フェアウェイ率51.8% OB率9.3% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.01 パーオン率19.3% フェアウェイ率51.8% OB率9.3% バンカー率21.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：541yd,Hdcp：1,PAR：3,Reg.：142yd,Hdcp：7,PAR：4,Reg.：370yd,Hdcp：4
5,逆Ｓ字型のロングホール,逆Ｓ字型のロングホール,逆Ｓ字型のロングホール,グリーン前を池がガードするショートホール,グリーン前を池がガードするショートホール,グリーン前を池がガードするショートホール,左ドッグレッグしながら打ち上げていくミドルホール,左ドッグレッグしながら打ち上げていくミドルホール,左ドッグレッグしながら打ち上げていくミドルホール
6,難易度6位/9ホール中 平均スコア6.3 平均パット数2.14 パーオン率30.3% フェアウェイ率54.3% OB率4.0% バンカー率25.8%,難易度6位/9ホール中 平均スコア6.3 平均パット数2.14 パーオン率30.3% フェアウェイ率54.3% OB率4.0% バンカー率25.8%,難易度6位/9ホール中 平均スコア6.3 平均パット数2.14 パーオン率30.3% フェアウェイ率54.3% OB率4.0% バンカー率25.8%,難易度8位/9ホール中 平均スコア3.92 平均パット数2.13 パーオン率45.5% フェアウェイ率- OB率9.7% バンカー率4.0%,難易度8位/9ホール中 平均スコア3.92 平均パット数2.13 パーオン率45.5% フェアウェイ率- OB率9.7% バンカー率4.0%,難易度8位/9ホール中 平均スコア3.92 平均パット数2.13 パーオン率45.5% フェアウェイ率- OB率9.7% バンカー率4.0%,難易度1位/9ホール中 平均スコア5.67 平均パット数2.15 パーオン率11.0% フェアウェイ率40.0% OB率23.3% バンカー率2.8%,難易度1位/9ホール中 平均スコア5.67 平均パット数2.15 パーオン率11.0% フェアウェイ率40.0% OB率23.3% バンカー率2.8%,難易度1位/9ホール中 平均スコア5.67 平均パット数2.15 パーオン率11.0% フェアウェイ率40.0% OB率23.3% バンカー率2.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：270yd,Hdcp：6,PAR：3,Reg.：142yd,Hdcp：9,PAR：4,Reg.：370yd,Hdcp：3
9,真っ直ぐな短いミドルホール,真っ直ぐな短いミドルホール,真っ直ぐな短いミドルホール,やや打ち下ろし気味のショートホール,やや打ち下ろし気味のショートホール,やや打ち下ろし気味のショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率31.3% フェアウェイ率38.8% OB率21.5% バンカー率14.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率31.3% フェアウェイ率38.8% OB率21.5% バンカー率14.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率31.3% フェアウェイ率38.8% OB率21.5% バンカー率14.3%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.02 パーオン率31.8% フェアウェイ率- OB率13.5% バンカー率13.5%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.02 パーオン率31.8% フェアウェイ率- OB率13.5% バンカー率13.5%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.02 パーオン率31.8% フェアウェイ率- OB率13.5% バンカー率13.5%,難易度3位/9ホール中 平均スコア5.43 平均パット数2.14 パーオン率18.8% フェアウェイ率52.8% OB率16.3% バンカー率9.0%,難易度3位/9ホール中 平均スコア5.43 平均パット数2.14 パーオン率18.8% フェアウェイ率52.8% OB率16.3% バンカー率9.0%,難易度3位/9ホール中 平均スコア5.43 平均パット数2.14 パーオン率18.8% フェアウェイ率52.8% OB率16.3% バンカー率9.0%
