,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：565yd,Hdcp：9,PAR：4,Reg.：416yd,Hdcp：3,PAR：4,Reg.：364yd,Hdcp：15
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度1位/18ホール中 平均スコア6.59 平均パット数2.16 パーオン率19.8% フェアウェイ率50.8% OB率33.0% バンカー率8.3%,難易度1位/18ホール中 平均スコア6.59 平均パット数2.16 パーオン率19.8% フェアウェイ率50.8% OB率33.0% バンカー率8.3%,難易度1位/18ホール中 平均スコア6.59 平均パット数2.16 パーオン率19.8% フェアウェイ率50.8% OB率33.0% バンカー率8.3%,難易度9位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率18.3% フェアウェイ率39.3% OB率16.5% バンカー率31.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率18.3% フェアウェイ率39.3% OB率16.5% バンカー率31.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率18.3% フェアウェイ率39.3% OB率16.5% バンカー率31.5%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率46.0% OB率30.0% バンカー率28.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率46.0% OB率30.0% バンカー率28.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率46.0% OB率30.0% バンカー率28.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：140yd,Hdcp：13,PAR：4,Reg.：398yd,Hdcp：7,PAR：4,Reg.：384yd,Hdcp：1
5,難しいグリーンが特徴のショートホール,難しいグリーンが特徴のショートホール,難しいグリーンが特徴のショートホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度15位/18ホール中 平均スコア4.01 平均パット数2.16 パーオン率39.5% フェアウェイ率- OB率13.0% バンカー率15.0%,難易度15位/18ホール中 平均スコア4.01 平均パット数2.16 パーオン率39.5% フェアウェイ率- OB率13.0% バンカー率15.0%,難易度15位/18ホール中 平均スコア4.01 平均パット数2.16 パーオン率39.5% フェアウェイ率- OB率13.0% バンカー率15.0%,難易度2位/18ホール中 平均スコア5.51 平均パット数2.03 パーオン率11.8% フェアウェイ率50.5% OB率22.0% バンカー率30.8%,難易度2位/18ホール中 平均スコア5.51 平均パット数2.03 パーオン率11.8% フェアウェイ率50.5% OB率22.0% バンカー率30.8%,難易度2位/18ホール中 平均スコア5.51 平均パット数2.03 パーオン率11.8% フェアウェイ率50.5% OB率22.0% バンカー率30.8%,難易度13位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率23.3% フェアウェイ率53.0% OB率23.0% バンカー率18.3%,難易度13位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率23.3% フェアウェイ率53.0% OB率23.0% バンカー率18.3%,難易度13位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率23.3% フェアウェイ率53.0% OB率23.0% バンカー率18.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：129yd,Hdcp：17,PAR：4,Reg.：391yd,Hdcp：5,PAR：5,Reg.：465yd,Hdcp：11
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,２打地点より打ち上げとなる,２打地点より打ち上げとなる,２打地点より打ち上げとなる,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度17位/18ホール中 平均スコア3.87 平均パット数2.05 パーオン率41.5% フェアウェイ率- OB率17.0% バンカー率19.3%,難易度17位/18ホール中 平均スコア3.87 平均パット数2.05 パーオン率41.5% フェアウェイ率- OB率17.0% バンカー率19.3%,難易度17位/18ホール中 平均スコア3.87 平均パット数2.05 パーオン率41.5% フェアウェイ率- OB率17.0% バンカー率19.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数2.03 パーオン率10.3% フェアウェイ率37.8% OB率18.3% バンカー率12.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数2.03 パーオン率10.3% フェアウェイ率37.8% OB率18.3% バンカー率12.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数2.03 パーオン率10.3% フェアウェイ率37.8% OB率18.3% バンカー率12.0%,難易度14位/18ホール中 平均スコア6.03 平均パット数2.03 パーオン率34.5% フェアウェイ率53.3% OB率10.0% バンカー率19.0%,難易度14位/18ホール中 平均スコア6.03 平均パット数2.03 パーオン率34.5% フェアウェイ率53.3% OB率10.0% バンカー率19.0%,難易度14位/18ホール中 平均スコア6.03 平均パット数2.03 パーオン率34.5% フェアウェイ率53.3% OB率10.0% バンカー率19.0%
