,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：498yd,Hdcp：10,PAR：3,Reg.：149yd,Hdcp：14,PAR：4,Reg.：341yd,Hdcp：4
1,左サイドは上り斜面なのでティショットは左狙い,左サイドは上り斜面なのでティショットは左狙い,左サイドは上り斜面なのでティショットは左狙い,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,まともにアゲンストの風が吹く場合が多い,まともにアゲンストの風が吹く場合が多い,まともにアゲンストの風が吹く場合が多い
2,難易度4位/18ホール中 平均スコア6.44 平均パット数2.02 パーオン率23.3% フェアウェイ率54.8% OB率35.0% バンカー率8.3%,難易度4位/18ホール中 平均スコア6.44 平均パット数2.02 パーオン率23.3% フェアウェイ率54.8% OB率35.0% バンカー率8.3%,難易度4位/18ホール中 平均スコア6.44 平均パット数2.02 パーオン率23.3% フェアウェイ率54.8% OB率35.0% バンカー率8.3%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.99 パーオン率23.5% フェアウェイ率- OB率32.3% バンカー率9.0%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.99 パーオン率23.5% フェアウェイ率- OB率32.3% バンカー率9.0%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.99 パーオン率23.5% フェアウェイ率- OB率32.3% バンカー率9.0%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率19.0% フェアウェイ率46.3% OB率36.3% バンカー率8.3%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率19.0% フェアウェイ率46.3% OB率36.3% バンカー率8.3%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率19.0% フェアウェイ率46.3% OB率36.3% バンカー率8.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：384yd,Hdcp：16,PAR：4,Reg.：359yd,Hdcp：8,PAR：5,Reg.：517yd,Hdcp：2
5,ティショットの狙い目は右クロスバンカーのやや左,ティショットの狙い目は右クロスバンカーのやや左,ティショットの狙い目は右クロスバンカーのやや左,ストレートで、豪快な打ち下ろしホール,ストレートで、豪快な打ち下ろしホール,ストレートで、豪快な打ち下ろしホール,あごの深いバンカーに囲まれたグリーン,あごの深いバンカーに囲まれたグリーン,あごの深いバンカーに囲まれたグリーン
6,難易度10位/18ホール中 平均スコア5.36 平均パット数1.99 パーオン率19.0% フェアウェイ率45.5% OB率38.3% バンカー率5.7%,難易度10位/18ホール中 平均スコア5.36 平均パット数1.99 パーオン率19.0% フェアウェイ率45.5% OB率38.3% バンカー率5.7%,難易度10位/18ホール中 平均スコア5.36 平均パット数1.99 パーオン率19.0% フェアウェイ率45.5% OB率38.3% バンカー率5.7%,難易度11位/18ホール中 平均スコア5.28 平均パット数2 パーオン率26.0% フェアウェイ率52.0% OB率32.0% バンカー率17.3%,難易度11位/18ホール中 平均スコア5.28 平均パット数2 パーオン率26.0% フェアウェイ率52.0% OB率32.0% バンカー率17.3%,難易度11位/18ホール中 平均スコア5.28 平均パット数2 パーオン率26.0% フェアウェイ率52.0% OB率32.0% バンカー率17.3%,難易度6位/18ホール中 平均スコア6.4 平均パット数2.03 パーオン率25.0% フェアウェイ率51.5% OB率42.3% バンカー率12.8%,難易度6位/18ホール中 平均スコア6.4 平均パット数2.03 パーオン率25.0% フェアウェイ率51.5% OB率42.3% バンカー率12.8%,難易度6位/18ホール中 平均スコア6.4 平均パット数2.03 パーオン率25.0% フェアウェイ率51.5% OB率42.3% バンカー率12.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：372yd,Hdcp：6,PAR：3,Reg.：140yd,Hdcp：18,PAR：4,Reg.：341yd,Hdcp：12
9,右サイドが谷のミドルホール,右サイドが谷のミドルホール,右サイドが谷のミドルホール,左、右ともに池があるショートホール,左、右ともに池があるショートホール,左、右ともに池があるショートホール,ティショットは谷越え、アゲンストの風の場合が多い,ティショットは谷越え、アゲンストの風の場合が多い,ティショットは谷越え、アゲンストの風の場合が多い
10,難易度3位/18ホール中 平均スコア5.55 平均パット数2.01 パーオン率13.8% フェアウェイ率45.5% OB率34.8% バンカー率14.8%,難易度3位/18ホール中 平均スコア5.55 平均パット数2.01 パーオン率13.8% フェアウェイ率45.5% OB率34.8% バンカー率14.8%,難易度3位/18ホール中 平均スコア5.55 平均パット数2.01 パーオン率13.8% フェアウェイ率45.5% OB率34.8% バンカー率14.8%,難易度16位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率32.0% フェアウェイ率- OB率14.0% バンカー率17.7%,難易度16位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率32.0% フェアウェイ率- OB率14.0% バンカー率17.7%,難易度16位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率32.0% フェアウェイ率- OB率14.0% バンカー率17.7%,難易度7位/18ホール中 平均スコア5.43 平均パット数2.07 パーオン率19.0% フェアウェイ率50.3% OB率29.3% バンカー率11.0%,難易度7位/18ホール中 平均スコア5.43 平均パット数2.07 パーオン率19.0% フェアウェイ率50.3% OB率29.3% バンカー率11.0%,難易度7位/18ホール中 平均スコア5.43 平均パット数2.07 パーオン率19.0% フェアウェイ率50.3% OB率29.3% バンカー率11.0%
