,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：380yd,Hdcp：4,PAR：3,Reg.：190yd,Hdcp：12,PAR：5,Reg.：528yd,Hdcp：8
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度2位/18ホール中 平均スコア5.68 平均パット数2 パーオン率9.0% フェアウェイ率57.0% OB率37.5% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.68 平均パット数2 パーオン率9.0% フェアウェイ率57.0% OB率37.5% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.68 平均パット数2 パーオン率9.0% フェアウェイ率57.0% OB率37.5% バンカー率12.5%,難易度16位/18ホール中 平均スコア4.03 平均パット数1.85 パーオン率16.8% フェアウェイ率- OB率19.8% バンカー率8.3%,難易度16位/18ホール中 平均スコア4.03 平均パット数1.85 パーオン率16.8% フェアウェイ率- OB率19.8% バンカー率8.3%,難易度16位/18ホール中 平均スコア4.03 平均パット数1.85 パーオン率16.8% フェアウェイ率- OB率19.8% バンカー率8.3%,難易度1位/18ホール中 平均スコア6.63 平均パット数1.89 パーオン率18.3% フェアウェイ率46.8% OB率58.0% バンカー率11.3%,難易度1位/18ホール中 平均スコア6.63 平均パット数1.89 パーオン率18.3% フェアウェイ率46.8% OB率58.0% バンカー率11.3%,難易度1位/18ホール中 平均スコア6.63 平均パット数1.89 パーオン率18.3% フェアウェイ率46.8% OB率58.0% バンカー率11.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：343yd,Hdcp：18,PAR：5,Reg.：442yd,Hdcp：10,PAR：4,Reg.：326yd,Hdcp：2
5,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度14位/18ホール中 平均スコア5.11 平均パット数2.05 パーオン率29.8% フェアウェイ率64.5% OB率18.8% バンカー率12.3%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.05 パーオン率29.8% フェアウェイ率64.5% OB率18.8% バンカー率12.3%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.05 パーオン率29.8% フェアウェイ率64.5% OB率18.8% バンカー率12.3%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.08 パーオン率34.3% フェアウェイ率66.3% OB率35.5% バンカー率9.5%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.08 パーオン率34.3% フェアウェイ率66.3% OB率35.5% バンカー率9.5%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.08 パーオン率34.3% フェアウェイ率66.3% OB率35.5% バンカー率9.5%,難易度6位/18ホール中 平均スコア5.37 平均パット数2 パーオン率21.5% フェアウェイ率59.3% OB率35.3% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.37 平均パット数2 パーオン率21.5% フェアウェイ率59.3% OB率35.3% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.37 平均パット数2 パーオン率21.5% フェアウェイ率59.3% OB率35.3% バンカー率14.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：151yd,Hdcp：14,PAR：4,Reg.：313yd,Hdcp：6,PAR：4,Reg.：303yd,Hdcp：16
9,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度15位/18ホール中 平均スコア4.09 平均パット数1.89 パーオン率18.5% フェアウェイ率- OB率26.0% バンカー率14.8%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.89 パーオン率18.5% フェアウェイ率- OB率26.0% バンカー率14.8%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.89 パーオン率18.5% フェアウェイ率- OB率26.0% バンカー率14.8%,難易度10位/18ホール中 平均スコア5.25 平均パット数2 パーオン率25.3% フェアウェイ率48.5% OB率42.5% バンカー率12.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数2 パーオン率25.3% フェアウェイ率48.5% OB率42.5% バンカー率12.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数2 パーオン率25.3% フェアウェイ率48.5% OB率42.5% バンカー率12.3%,難易度12位/18ホール中 平均スコア5.17 平均パット数2.1 パーオン率36.3% フェアウェイ率65.0% OB率43.3% バンカー率11.8%,難易度12位/18ホール中 平均スコア5.17 平均パット数2.1 パーオン率36.3% フェアウェイ率65.0% OB率43.3% バンカー率11.8%,難易度12位/18ホール中 平均スコア5.17 平均パット数2.1 パーオン率36.3% フェアウェイ率65.0% OB率43.3% バンカー率11.8%
