,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：360yd,Hdcp：7,PAR：4,Reg.：361yd,Hdcp：3,PAR：3,Reg.：200yd,Hdcp：9
1,左クロスバンカーが効いており、右からの攻める,左クロスバンカーが効いており、右からの攻める,左クロスバンカーが効いており、右からの攻める,バンカーが一つも無く、手前が馬の背のホール,バンカーが一つも無く、手前が馬の背のホール,バンカーが一つも無く、手前が馬の背のホール,ティから眺めるグリーンの形やバンカーの線が絶妙,ティから眺めるグリーンの形やバンカーの線が絶妙,ティから眺めるグリーンの形やバンカーの線が絶妙
2,難易度6位/9ホール中 平均スコア5.53 平均パット数2.16 パーオン率20.5% フェアウェイ率38.0% OB率11.7% バンカー率49.0%,難易度6位/9ホール中 平均スコア5.53 平均パット数2.16 パーオン率20.5% フェアウェイ率38.0% OB率11.7% バンカー率49.0%,難易度6位/9ホール中 平均スコア5.53 平均パット数2.16 パーオン率20.5% フェアウェイ率38.0% OB率11.7% バンカー率49.0%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.17 パーオン率18.0% フェアウェイ率48.3% OB率31.5% バンカー率3.0%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.17 パーオン率18.0% フェアウェイ率48.3% OB率31.5% バンカー率3.0%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.17 パーオン率18.0% フェアウェイ率48.3% OB率31.5% バンカー率3.0%,難易度8位/9ホール中 平均スコア4.22 平均パット数1.96 パーオン率14.8% フェアウェイ率- OB率6.0% バンカー率53.5%,難易度8位/9ホール中 平均スコア4.22 平均パット数1.96 パーオン率14.8% フェアウェイ率- OB率6.0% バンカー率53.5%,難易度8位/9ホール中 平均スコア4.22 平均パット数1.96 パーオン率14.8% フェアウェイ率- OB率6.0% バンカー率53.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：515yd,Hdcp：1,PAR：4,Reg.：380yd,Hdcp：5,PAR：3,Reg.：178yd,Hdcp：8
5,グリーンの周囲を深いバンカーがとりまく名物ホール,グリーンの周囲を深いバンカーがとりまく名物ホール,グリーンの周囲を深いバンカーがとりまく名物ホール,第1打はそれ程難しくない　２段グリーン,第1打はそれ程難しくない　２段グリーン,第1打はそれ程難しくない　２段グリーン,池とワイルドフラワーのコントラストが美しい,池とワイルドフラワーのコントラストが美しい,池とワイルドフラワーのコントラストが美しい
6,難易度7位/9ホール中 平均スコア6.47 平均パット数2.12 パーオン率29.5% フェアウェイ率43.3% OB率9.0% バンカー率72.8%,難易度7位/9ホール中 平均スコア6.47 平均パット数2.12 パーオン率29.5% フェアウェイ率43.3% OB率9.0% バンカー率72.8%,難易度7位/9ホール中 平均スコア6.47 平均パット数2.12 パーオン率29.5% フェアウェイ率43.3% OB率9.0% バンカー率72.8%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.04 パーオン率16.5% フェアウェイ率38.8% OB率5.7% バンカー率54.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.04 パーオン率16.5% フェアウェイ率38.8% OB率5.7% バンカー率54.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.04 パーオン率16.5% フェアウェイ率38.8% OB率5.7% バンカー率54.3%,難易度9位/9ホール中 平均スコア4.2 平均パット数2.02 パーオン率24.3% フェアウェイ率- OB率6.3% バンカー率8.8%,難易度9位/9ホール中 平均スコア4.2 平均パット数2.02 パーオン率24.3% フェアウェイ率- OB率6.3% バンカー率8.8%,難易度9位/9ホール中 平均スコア4.2 平均パット数2.02 パーオン率24.3% フェアウェイ率- OB率6.3% バンカー率8.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：405yd,Hdcp：2,PAR：5,Reg.：516yd,Hdcp：6,PAR：4,Reg.：421yd,Hdcp：4
9,第２打はグリーンが砲台になっている,第２打はグリーンが砲台になっている,第２打はグリーンが砲台になっている,第１打が右へ行きすぎると、第２打が難しくなる,第１打が右へ行きすぎると、第２打が難しくなる,第１打が右へ行きすぎると、第２打が難しくなる,特徴あるビーチバンカーが右側に続く美しいホール,特徴あるビーチバンカーが右側に続く美しいホール,特徴あるビーチバンカーが右側に続く美しいホール
10,難易度3位/9ホール中 平均スコア5.5 平均パット数2.04 パーオン率20.0% フェアウェイ率40.3% OB率9.0% バンカー率15.3%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.04 パーオン率20.0% フェアウェイ率40.3% OB率9.0% バンカー率15.3%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.04 パーオン率20.0% フェアウェイ率40.3% OB率9.0% バンカー率15.3%,難易度4位/9ホール中 平均スコア6.51 平均パット数1.94 パーオン率22.3% フェアウェイ率39.8% OB率11.3% バンカー率13.3%,難易度4位/9ホール中 平均スコア6.51 平均パット数1.94 パーオン率22.3% フェアウェイ率39.8% OB率11.3% バンカー率13.3%,難易度4位/9ホール中 平均スコア6.51 平均パット数1.94 パーオン率22.3% フェアウェイ率39.8% OB率11.3% バンカー率13.3%,難易度1位/9ホール中 平均スコア5.68 平均パット数2.06 パーオン率8.0% フェアウェイ率32.3% OB率6.8% バンカー率44.3%,難易度1位/9ホール中 平均スコア5.68 平均パット数2.06 パーオン率8.0% フェアウェイ率32.3% OB率6.8% バンカー率44.3%,難易度1位/9ホール中 平均スコア5.68 平均パット数2.06 パーオン率8.0% フェアウェイ率32.3% OB率6.8% バンカー率44.3%
