,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：351yd,Hdcp：7,PAR：3,Reg.：196yd,Hdcp：4,PAR：4,Reg.：377yd,Hdcp：1
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
2,難易度7位/9ホール中 平均スコア5.19 平均パット数1.99 パーオン率29.3% フェアウェイ率48.5% OB率30.3% バンカー率34.5%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.99 パーオン率29.3% フェアウェイ率48.5% OB率30.3% バンカー率34.5%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.99 パーオン率29.3% フェアウェイ率48.5% OB率30.3% バンカー率34.5%,難易度6位/9ホール中 平均スコア4.41 平均パット数1.95 パーオン率11.8% フェアウェイ率- OB率42.0% バンカー率21.8%,難易度6位/9ホール中 平均スコア4.41 平均パット数1.95 パーオン率11.8% フェアウェイ率- OB率42.0% バンカー率21.8%,難易度6位/9ホール中 平均スコア4.41 平均パット数1.95 パーオン率11.8% フェアウェイ率- OB率42.0% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率9.8% フェアウェイ率41.0% OB率41.3% バンカー率13.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率9.8% フェアウェイ率41.0% OB率41.3% バンカー率13.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率9.8% フェアウェイ率41.0% OB率41.3% バンカー率13.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：386yd,Hdcp：3,PAR：4,Reg.：347yd,Hdcp：5,PAR：5,Reg.：499yd,Hdcp：2
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール　奥がＬ（左）グリーン,左ドッグレッグのミドルホール　奥がＬ（左）グリーン,左ドッグレッグのミドルホール　奥がＬ（左）グリーン,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
6,難易度2位/9ホール中 平均スコア5.62 平均パット数1.9 パーオン率14.0% フェアウェイ率44.8% OB率54.3% バンカー率21.0%,難易度2位/9ホール中 平均スコア5.62 平均パット数1.9 パーオン率14.0% フェアウェイ率44.8% OB率54.3% バンカー率21.0%,難易度2位/9ホール中 平均スコア5.62 平均パット数1.9 パーオン率14.0% フェアウェイ率44.8% OB率54.3% バンカー率21.0%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.91 パーオン率20.3% フェアウェイ率48.3% OB率61.8% バンカー率11.5%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.91 パーオン率20.3% フェアウェイ率48.3% OB率61.8% バンカー率11.5%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.91 パーオン率20.3% フェアウェイ率48.3% OB率61.8% バンカー率11.5%,難易度5位/9ホール中 平均スコア6.32 平均パット数1.93 パーオン率27.8% フェアウェイ率41.3% OB率54.8% バンカー率11.5%,難易度5位/9ホール中 平均スコア6.32 平均パット数1.93 パーオン率27.8% フェアウェイ率41.3% OB率54.8% バンカー率11.5%,難易度5位/9ホール中 平均スコア6.32 平均パット数1.93 パーオン率27.8% フェアウェイ率41.3% OB率54.8% バンカー率11.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：162yd,Hdcp：9,PAR：4,Reg.：346yd,Hdcp：8,PAR：5,Reg.：501yd,Hdcp：6
9,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度9位/9ホール中 平均スコア4.07 平均パット数1.88 パーオン率17.5% フェアウェイ率- OB率18.7% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.07 平均パット数1.88 パーオン率17.5% フェアウェイ率- OB率18.7% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.07 平均パット数1.88 パーオン率17.5% フェアウェイ率- OB率18.7% バンカー率14.0%,難易度8位/9ホール中 平均スコア5.27 平均パット数1.93 パーオン率19.0% フェアウェイ率37.3% OB率12.0% バンカー率18.3%,難易度8位/9ホール中 平均スコア5.27 平均パット数1.93 パーオン率19.0% フェアウェイ率37.3% OB率12.0% バンカー率18.3%,難易度8位/9ホール中 平均スコア5.27 平均パット数1.93 パーオン率19.0% フェアウェイ率37.3% OB率12.0% バンカー率18.3%,難易度1位/9ホール中 平均スコア6.56 平均パット数2.05 パーオン率18.0% フェアウェイ率46.0% OB率19.0% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.56 平均パット数2.05 パーオン率18.0% フェアウェイ率46.0% OB率19.0% バンカー率20.0%,難易度1位/9ホール中 平均スコア6.56 平均パット数2.05 パーオン率18.0% フェアウェイ率46.0% OB率19.0% バンカー率20.0%
