,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：308yd,Hdcp：7,PAR：3,Reg.：181yd,Hdcp：15,PAR：5,Reg.：526yd,Hdcp：1
1,ティーショットは右寄り山すそ狙い,ティーショットは右寄り山すそ狙い,ティーショットは右寄り山すそ狙い,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,全体に右ドッグレッグで、しかも右がＯＢ,全体に右ドッグレッグで、しかも右がＯＢ,全体に右ドッグレッグで、しかも右がＯＢ
2,難易度9位/18ホール中 平均スコア5.49 平均パット数2.07 パーオン率19.3% フェアウェイ率65.0% OB率28.0% バンカー率26.3%,難易度9位/18ホール中 平均スコア5.49 平均パット数2.07 パーオン率19.3% フェアウェイ率65.0% OB率28.0% バンカー率26.3%,難易度9位/18ホール中 平均スコア5.49 平均パット数2.07 パーオン率19.3% フェアウェイ率65.0% OB率28.0% バンカー率26.3%,難易度14位/18ホール中 平均スコア4.25 平均パット数2.05 パーオン率23.3% フェアウェイ率- OB率37.8% バンカー率8.3%,難易度14位/18ホール中 平均スコア4.25 平均パット数2.05 パーオン率23.3% フェアウェイ率- OB率37.8% バンカー率8.3%,難易度14位/18ホール中 平均スコア4.25 平均パット数2.05 パーオン率23.3% フェアウェイ率- OB率37.8% バンカー率8.3%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.93 パーオン率13.0% フェアウェイ率60.5% OB率40.8% バンカー率20.3%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.93 パーオン率13.0% フェアウェイ率60.5% OB率40.8% バンカー率20.3%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.93 パーオン率13.0% フェアウェイ率60.5% OB率40.8% バンカー率20.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：184yd,Hdcp：18,PAR：4,Reg.：355yd,Hdcp：9,PAR：4,Reg.：331yd,Hdcp：11
5,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン,ショートホール　手前がＬ（左）グリーン,打ち下ろしで左ドッグレッグのミドルホール,打ち下ろしで左ドッグレッグのミドルホール,打ち下ろしで左ドッグレッグのミドルホール,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール
6,難易度18位/18ホール中 平均スコア3.84 平均パット数1.89 パーオン率28.0% フェアウェイ率- OB率12.3% バンカー率10.0%,難易度18位/18ホール中 平均スコア3.84 平均パット数1.89 パーオン率28.0% フェアウェイ率- OB率12.3% バンカー率10.0%,難易度18位/18ホール中 平均スコア3.84 平均パット数1.89 パーオン率28.0% フェアウェイ率- OB率12.3% バンカー率10.0%,難易度12位/18ホール中 平均スコア5.26 平均パット数2.02 パーオン率26.8% フェアウェイ率54.0% OB率22.0% バンカー率16.3%,難易度12位/18ホール中 平均スコア5.26 平均パット数2.02 パーオン率26.8% フェアウェイ率54.0% OB率22.0% バンカー率16.3%,難易度12位/18ホール中 平均スコア5.26 平均パット数2.02 パーオン率26.8% フェアウェイ率54.0% OB率22.0% バンカー率16.3%,難易度16位/18ホール中 平均スコア5 平均パット数1.87 パーオン率27.8% フェアウェイ率58.3% OB率23.5% バンカー率17.0%,難易度16位/18ホール中 平均スコア5 平均パット数1.87 パーオン率27.8% フェアウェイ率58.3% OB率23.5% バンカー率17.0%,難易度16位/18ホール中 平均スコア5 平均パット数1.87 パーオン率27.8% フェアウェイ率58.3% OB率23.5% バンカー率17.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：346yd,Hdcp：5,PAR：5,Reg.：506yd,Hdcp：3,PAR：4,Reg.：347yd,Hdcp：13
9,左右がＯＢ　ティーショットは慎重に,左右がＯＢ　ティーショットは慎重に,左右がＯＢ　ティーショットは慎重に,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,打ち下ろしの豪快なティーショット,打ち下ろしの豪快なティーショット,打ち下ろしの豪快なティーショット
10,難易度6位/18ホール中 平均スコア5.49 平均パット数2.01 パーオン率19.5% フェアウェイ率59.5% OB率45.0% バンカー率25.0%,難易度6位/18ホール中 平均スコア5.49 平均パット数2.01 パーオン率19.5% フェアウェイ率59.5% OB率45.0% バンカー率25.0%,難易度6位/18ホール中 平均スコア5.49 平均パット数2.01 パーオン率19.5% フェアウェイ率59.5% OB率45.0% バンカー率25.0%,難易度3位/18ホール中 平均スコア6.54 平均パット数2.07 パーオン率21.3% フェアウェイ率63.8% OB率29.3% バンカー率25.8%,難易度3位/18ホール中 平均スコア6.54 平均パット数2.07 パーオン率21.3% フェアウェイ率63.8% OB率29.3% バンカー率25.8%,難易度3位/18ホール中 平均スコア6.54 平均パット数2.07 パーオン率21.3% フェアウェイ率63.8% OB率29.3% バンカー率25.8%,難易度13位/18ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.5% フェアウェイ率57.3% OB率19.0% バンカー率26.3%,難易度13位/18ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.5% フェアウェイ率57.3% OB率19.0% バンカー率26.3%,難易度13位/18ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.5% フェアウェイ率57.3% OB率19.0% バンカー率26.3%
