,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：509yd,Hdcp：2,PAR：4,Reg.：358yd,Hdcp：8,PAR：3,Reg.：159yd,Hdcp：6
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,短いショートホール,短いショートホール,短いショートホール
2,難易度3位/9ホール中 平均スコア6.31 平均パット数2.02 パーオン率40.7% フェアウェイ率56.8% OB率- バンカー率35.0%,難易度3位/9ホール中 平均スコア6.31 平均パット数2.02 パーオン率40.7% フェアウェイ率56.8% OB率- バンカー率35.0%,難易度3位/9ホール中 平均スコア6.31 平均パット数2.02 パーオン率40.7% フェアウェイ率56.8% OB率- バンカー率35.0%,難易度6位/9ホール中 平均スコア5.19 平均パット数2.09 パーオン率21.5% フェアウェイ率68.8% OB率8.0% バンカー率-,難易度6位/9ホール中 平均スコア5.19 平均パット数2.09 パーオン率21.5% フェアウェイ率68.8% OB率8.0% バンカー率-,難易度6位/9ホール中 平均スコア5.19 平均パット数2.09 パーオン率21.5% フェアウェイ率68.8% OB率8.0% バンカー率-,難易度9位/9ホール中 平均スコア3.89 平均パット数1.91 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率43.5%,難易度9位/9ホール中 平均スコア3.89 平均パット数1.91 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率43.5%,難易度9位/9ホール中 平均スコア3.89 平均パット数1.91 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率43.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：315yd,Hdcp：4,PAR：4,Reg.：427yd,Hdcp：1,PAR：3,Reg.：164yd,Hdcp：5
5,真っ直ぐな池越えの短いミドルホール,真っ直ぐな池越えの短いミドルホール,真っ直ぐな池越えの短いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール,打ち下ろしの池越えショートホール,打ち下ろしの池越えショートホール,打ち下ろしの池越えショートホール
6,難易度5位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率26.0% フェアウェイ率78.8% OB率50.0% バンカー率-,難易度5位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率26.0% フェアウェイ率78.8% OB率50.0% バンカー率-,難易度5位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率26.0% フェアウェイ率78.8% OB率50.0% バンカー率-,難易度1位/9ホール中 平均スコア5.52 平均パット数2.03 パーオン率19.7% フェアウェイ率31.3% OB率14.0% バンカー率43.0%,難易度1位/9ホール中 平均スコア5.52 平均パット数2.03 パーオン率19.7% フェアウェイ率31.3% OB率14.0% バンカー率43.0%,難易度1位/9ホール中 平均スコア5.52 平均パット数2.03 パーオン率19.7% フェアウェイ率31.3% OB率14.0% バンカー率43.0%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.97 パーオン率30.3% フェアウェイ率- OB率- バンカー率50.0%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.97 パーオン率30.3% フェアウェイ率- OB率- バンカー率50.0%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.97 パーオン率30.3% フェアウェイ率- OB率- バンカー率50.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：341yd,Hdcp：7,PAR：5,Reg.：523yd,Hdcp：3,PAR：4,Reg.：307yd,Hdcp：9
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,池越えの左ドッグレッグミドルホール,池越えの左ドッグレッグミドルホール,池越えの左ドッグレッグミドルホール
10,難易度2位/9ホール中 平均スコア5.55 平均パット数2.15 パーオン率24.3% フェアウェイ率64.3% OB率17.0% バンカー率17.0%,難易度2位/9ホール中 平均スコア5.55 平均パット数2.15 パーオン率24.3% フェアウェイ率64.3% OB率17.0% バンカー率17.0%,難易度2位/9ホール中 平均スコア5.55 平均パット数2.15 パーオン率24.3% フェアウェイ率64.3% OB率17.0% バンカー率17.0%,難易度4位/9ホール中 平均スコア6.17 平均パット数1.94 パーオン率42.0% フェアウェイ率50.0% OB率42.5% バンカー率25.0%,難易度4位/9ホール中 平均スコア6.17 平均パット数1.94 パーオン率42.0% フェアウェイ率50.0% OB率42.5% バンカー率25.0%,難易度4位/9ホール中 平均スコア6.17 平均パット数1.94 パーオン率42.0% フェアウェイ率50.0% OB率42.5% バンカー率25.0%,難易度8位/9ホール中 平均スコア5 平均パット数2.06 パーオン率35.8% フェアウェイ率67.3% OB率- バンカー率42.0%,難易度8位/9ホール中 平均スコア5 平均パット数2.06 パーオン率35.8% フェアウェイ率67.3% OB率- バンカー率42.0%,難易度8位/9ホール中 平均スコア5 平均パット数2.06 パーオン率35.8% フェアウェイ率67.3% OB率- バンカー率42.0%
