,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：389yd,Hdcp：10,PAR：5,Reg.：503yd,Hdcp：4,PAR：3,Reg.：160yd,Hdcp：16
1,視野が広いので伸び伸び打って行けるホール,視野が広いので伸び伸び打って行けるホール,視野が広いので伸び伸び打って行けるホール,第１打はフェアウェイ右目狙いです,第１打はフェアウェイ右目狙いです,第１打はフェアウェイ右目狙いです,グリーン面が全体に中央にくだっている,グリーン面が全体に中央にくだっている,グリーン面が全体に中央にくだっている
2,難易度13位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率19.3% フェアウェイ率38.0% OB率4.3% バンカー率32.8%,難易度13位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率19.3% フェアウェイ率38.0% OB率4.3% バンカー率32.8%,難易度13位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率19.3% フェアウェイ率38.0% OB率4.3% バンカー率32.8%,難易度11位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率23.3% フェアウェイ率40.0% OB率4.3% バンカー率39.0%,難易度11位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率23.3% フェアウェイ率40.0% OB率4.3% バンカー率39.0%,難易度11位/18ホール中 平均スコア6.36 平均パット数2.04 パーオン率23.3% フェアウェイ率40.0% OB率4.3% バンカー率39.0%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.15 パーオン率43.5% フェアウェイ率- OB率1.0% バンカー率21.5%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.15 パーオン率43.5% フェアウェイ率- OB率1.0% バンカー率21.5%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.15 パーオン率43.5% フェアウェイ率- OB率1.0% バンカー率21.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：393yd,Hdcp：8,PAR：4,Reg.：371yd,Hdcp：14,PAR：5,Reg.：530yd,Hdcp：2
5,ＦＷ両サイドにバンカー、左サイドに大きなマウンド,ＦＷ両サイドにバンカー、左サイドに大きなマウンド,ＦＷ両サイドにバンカー、左サイドに大きなマウンド,第１打は左狙いで右のバンカーと林には絶対に注意,第１打は左狙いで右のバンカーと林には絶対に注意,第１打は左狙いで右のバンカーと林には絶対に注意,第１打は手前一本松のやや右目狙いが良いでしょう,第１打は手前一本松のやや右目狙いが良いでしょう,第１打は手前一本松のやや右目狙いが良いでしょう
6,難易度14位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率15.8% フェアウェイ率43.3% OB率3.3% バンカー率29.0%,難易度14位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率15.8% フェアウェイ率43.3% OB率3.3% バンカー率29.0%,難易度14位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率15.8% フェアウェイ率43.3% OB率3.3% バンカー率29.0%,難易度8位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率15.5% フェアウェイ率38.0% OB率4.0% バンカー率24.3%,難易度8位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率15.5% フェアウェイ率38.0% OB率4.0% バンカー率24.3%,難易度8位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率15.5% フェアウェイ率38.0% OB率4.0% バンカー率24.3%,難易度4位/18ホール中 平均スコア6.58 平均パット数2.07 パーオン率19.3% フェアウェイ率38.3% OB率2.3% バンカー率27.0%,難易度4位/18ホール中 平均スコア6.58 平均パット数2.07 パーオン率19.3% フェアウェイ率38.3% OB率2.3% バンカー率27.0%,難易度4位/18ホール中 平均スコア6.58 平均パット数2.07 パーオン率19.3% フェアウェイ率38.3% OB率2.3% バンカー率27.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：164yd,Hdcp：18,PAR：4,Reg.：434yd,Hdcp：6,PAR：4,Reg.：377yd,Hdcp：12
9,手前と左サイドが池、右サイドには深いバンカー,手前と左サイドが池、右サイドには深いバンカー,手前と左サイドが池、右サイドには深いバンカー,第１打は右に見えにくいバンカーと谷があるため注意,第１打は右に見えにくいバンカーと谷があるため注意,第１打は右に見えにくいバンカーと谷があるため注意,風はいつも左から右、左の林越えを狙う気持ちで,風はいつも左から右、左の林越えを狙う気持ちで,風はいつも左から右、左の林越えを狙う気持ちで
