,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：3,Reg.：177yd,Hdcp：10,PAR：4,Reg.：396yd,Hdcp：4,PAR：5,Reg.：521yd,Hdcp：16
1,グリーンセンターが狙いで、きっちりオンさせたい,グリーンセンターが狙いで、きっちりオンさせたい,グリーンセンターが狙いで、きっちりオンさせたい,FWが左→右に傾斜、ティショットはFW左サイドが狙い,FWが左→右に傾斜、ティショットはFW左サイドが狙い,FWが左→右に傾斜、ティショットはFW左サイドが狙い,表蔵王で最も距離の短いロングホール,表蔵王で最も距離の短いロングホール,表蔵王で最も距離の短いロングホール
2,難易度7位/9ホール中 平均スコア4.3 平均パット数2.01 パーオン率12.3% フェアウェイ率- OB率10.7% バンカー率44.0%,難易度7位/9ホール中 平均スコア4.3 平均パット数2.01 パーオン率12.3% フェアウェイ率- OB率10.7% バンカー率44.0%,難易度7位/9ホール中 平均スコア4.3 平均パット数2.01 パーオン率12.3% フェアウェイ率- OB率10.7% バンカー率44.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率12.0% フェアウェイ率43.3% OB率18.0% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率12.0% フェアウェイ率43.3% OB率18.0% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.92 パーオン率12.0% フェアウェイ率43.3% OB率18.0% バンカー率18.0%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.06 パーオン率23.8% フェアウェイ率50.0% OB率16.5% バンカー率36.5%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.06 パーオン率23.8% フェアウェイ率50.0% OB率16.5% バンカー率36.5%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.06 パーオン率23.8% フェアウェイ率50.0% OB率16.5% バンカー率36.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：376yd,Hdcp：8,PAR：4,Reg.：312yd,Hdcp：14,PAR：5,Reg.：555yd,Hdcp：2
5,２打目以降打ち上げでグリーンは２段グリーン,２打目以降打ち上げでグリーンは２段グリーン,２打目以降打ち上げでグリーンは２段グリーン,距離の無いサービスホール,距離の無いサービスホール,距離の無いサービスホール,表蔵王で最長のロングホール,表蔵王で最長のロングホール,表蔵王で最長のロングホール
6,難易度6位/9ホール中 平均スコア5.34 平均パット数2.07 パーオン率20.8% フェアウェイ率47.8% OB率15.8% バンカー率16.0%,難易度6位/9ホール中 平均スコア5.34 平均パット数2.07 パーオン率20.8% フェアウェイ率47.8% OB率15.8% バンカー率16.0%,難易度6位/9ホール中 平均スコア5.34 平均パット数2.07 パーオン率20.8% フェアウェイ率47.8% OB率15.8% バンカー率16.0%,難易度8位/9ホール中 平均スコア5.16 平均パット数1.98 パーオン率27.3% フェアウェイ率51.5% OB率22.0% バンカー率19.7%,難易度8位/9ホール中 平均スコア5.16 平均パット数1.98 パーオン率27.3% フェアウェイ率51.5% OB率22.0% バンカー率19.7%,難易度8位/9ホール中 平均スコア5.16 平均パット数1.98 パーオン率27.3% フェアウェイ率51.5% OB率22.0% バンカー率19.7%,難易度1位/9ホール中 平均スコア6.66 平均パット数2.04 パーオン率14.3% フェアウェイ率49.3% OB率11.0% バンカー率23.3%,難易度1位/9ホール中 平均スコア6.66 平均パット数2.04 パーオン率14.3% フェアウェイ率49.3% OB率11.0% バンカー率23.3%,難易度1位/9ホール中 平均スコア6.66 平均パット数2.04 パーオン率14.3% フェアウェイ率49.3% OB率11.0% バンカー率23.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：447yd,Hdcp：6,PAR：3,Reg.：133yd,Hdcp：10,PAR：4,Reg.：383yd,Hdcp：12
9,表蔵王で最長のミドルホール,表蔵王で最長のミドルホール,表蔵王で最長のミドルホール,距離が短くやさしいホール、きっちりとグリーンオン,距離が短くやさしいホール、きっちりとグリーンオン,距離が短くやさしいホール、きっちりとグリーンオン,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度3位/9ホール中 平均スコア5.49 平均パット数1.86 パーオン率10.0% フェアウェイ率38.8% OB率5.3% バンカー率44.5%,難易度3位/9ホール中 平均スコア5.49 平均パット数1.86 パーオン率10.0% フェアウェイ率38.8% OB率5.3% バンカー率44.5%,難易度3位/9ホール中 平均スコア5.49 平均パット数1.86 パーオン率10.0% フェアウェイ率38.8% OB率5.3% バンカー率44.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.95 パーオン率31.8% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.95 パーオン率31.8% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.95 パーオン率31.8% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.04 パーオン率16.5% フェアウェイ率39.5% OB率2.0% バンカー率18.0%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.04 パーオン率16.5% フェアウェイ率39.5% OB率2.0% バンカー率18.0%,難易度2位/9ホール中 平均スコア5.54 平均パット数2.04 パーオン率16.5% フェアウェイ率39.5% OB率2.0% バンカー率18.0%
