,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：3,Reg.：191yd,Hdcp：3,PAR：4,Reg.：339yd,Hdcp：6,PAR：5,Reg.：477yd,Hdcp：9
1,長いショートホール,長いショートホール,長いショートホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,谷越えのロングホール,谷越えのロングホール,谷越えのロングホール
2,難易度6位/9ホール中 平均スコア4.15 平均パット数2.02 パーオン率22.3% フェアウェイ率- OB率18.3% バンカー率13.8%,難易度6位/9ホール中 平均スコア4.15 平均パット数2.02 パーオン率22.3% フェアウェイ率- OB率18.3% バンカー率13.8%,難易度6位/9ホール中 平均スコア4.15 平均パット数2.02 パーオン率22.3% フェアウェイ率- OB率18.3% バンカー率13.8%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.07 パーオン率11.0% フェアウェイ率49.5% OB率26.5% バンカー率14.5%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.07 パーオン率11.0% フェアウェイ率49.5% OB率26.5% バンカー率14.5%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.07 パーオン率11.0% フェアウェイ率49.5% OB率26.5% バンカー率14.5%,難易度2位/9ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率46.3% OB率32.0% バンカー率13.3%,難易度2位/9ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率46.3% OB率32.0% バンカー率13.3%,難易度2位/9ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率46.3% OB率32.0% バンカー率13.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：399yd,Hdcp：4,PAR：4,Reg.：279yd,Hdcp：1,PAR：3,Reg.：171yd,Hdcp：7
5,木に囲まれたストレートのミドルホール,木に囲まれたストレートのミドルホール,木に囲まれたストレートのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,ショートホール,ショートホール,ショートホール
6,難易度9位/9ホール中 平均スコア4.91 平均パット数2 パーオン率42.3% フェアウェイ率50.8% OB率15.5% バンカー率14.3%,難易度9位/9ホール中 平均スコア4.91 平均パット数2 パーオン率42.3% フェアウェイ率50.8% OB率15.5% バンカー率14.3%,難易度9位/9ホール中 平均スコア4.91 平均パット数2 パーオン率42.3% フェアウェイ率50.8% OB率15.5% バンカー率14.3%,難易度4位/9ホール中 平均スコア5.16 平均パット数1.96 パーオン率28.5% フェアウェイ率44.8% OB率22.0% バンカー率19.3%,難易度4位/9ホール中 平均スコア5.16 平均パット数1.96 パーオン率28.5% フェアウェイ率44.8% OB率22.0% バンカー率19.3%,難易度4位/9ホール中 平均スコア5.16 平均パット数1.96 パーオン率28.5% フェアウェイ率44.8% OB率22.0% バンカー率19.3%,難易度7位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率20.5% フェアウェイ率- OB率4.8% バンカー率28.3%,難易度7位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率20.5% フェアウェイ率- OB率4.8% バンカー率28.3%,難易度7位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率20.5% フェアウェイ率- OB率4.8% バンカー率28.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：317yd,Hdcp：8,PAR：5,Reg.：449yd,Hdcp：5,PAR：4,Reg.：321yd,Hdcp：2
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,豪快なショットが楽しめるロングホール,豪快なショットが楽しめるロングホール,豪快なショットが楽しめるロングホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール
10,難易度8位/9ホール中 平均スコア5.03 平均パット数2.02 パーオン率32.5% フェアウェイ率44.5% OB率8.0% バンカー率14.3%,難易度8位/9ホール中 平均スコア5.03 平均パット数2.02 パーオン率32.5% フェアウェイ率44.5% OB率8.0% バンカー率14.3%,難易度8位/9ホール中 平均スコア5.03 平均パット数2.02 パーオン率32.5% フェアウェイ率44.5% OB率8.0% バンカー率14.3%,難易度5位/9ホール中 平均スコア6.1 平均パット数1.96 パーオン率32.5% フェアウェイ率37.5% OB率21.5% バンカー率14.3%,難易度5位/9ホール中 平均スコア6.1 平均パット数1.96 パーオン率32.5% フェアウェイ率37.5% OB率21.5% バンカー率14.3%,難易度5位/9ホール中 平均スコア6.1 平均パット数1.96 パーオン率32.5% フェアウェイ率37.5% OB率21.5% バンカー率14.3%,難易度3位/9ホール中 平均スコア5.27 平均パット数1.91 パーオン率16.5% フェアウェイ率37.0% OB率11.3% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.27 平均パット数1.91 パーオン率16.5% フェアウェイ率37.0% OB率11.3% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.27 平均パット数1.91 パーオン率16.5% フェアウェイ率37.0% OB率11.3% バンカー率21.8%
