,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：347yd,Hdcp：,PAR：4,Reg.：384yd,Hdcp：,PAR：4,Reg.：286yd,Hdcp：
1,右のＯＢラインが浅いのでセンターやや右がベスト,右のＯＢラインが浅いのでセンターやや右がベスト,右のＯＢラインが浅いのでセンターやや右がベスト,右サイドのライが平らなので右サイド狙い,右サイドのライが平らなので右サイド狙い,右サイドのライが平らなので右サイド狙い,フェアウェイセンターから右サイド狙い,フェアウェイセンターから右サイド狙い,フェアウェイセンターから右サイド狙い
2,難易度4位/18ホール中 平均スコア5.63 平均パット数2.11 パーオン率14.3% フェアウェイ率61.0% OB率32.3% バンカー率5.3%,難易度4位/18ホール中 平均スコア5.63 平均パット数2.11 パーオン率14.3% フェアウェイ率61.0% OB率32.3% バンカー率5.3%,難易度4位/18ホール中 平均スコア5.63 平均パット数2.11 パーオン率14.3% フェアウェイ率61.0% OB率32.3% バンカー率5.3%,難易度10位/18ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.0% フェアウェイ率51.5% OB率15.8% バンカー率18.8%,難易度10位/18ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.0% フェアウェイ率51.5% OB率15.8% バンカー率18.8%,難易度10位/18ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.0% フェアウェイ率51.5% OB率15.8% バンカー率18.8%,難易度12位/18ホール中 平均スコア5.02 平均パット数1.97 パーオン率34.0% フェアウェイ率55.3% OB率23.0% バンカー率14.3%,難易度12位/18ホール中 平均スコア5.02 平均パット数1.97 パーオン率34.0% フェアウェイ率55.3% OB率23.0% バンカー率14.3%,難易度12位/18ホール中 平均スコア5.02 平均パット数1.97 パーオン率34.0% フェアウェイ率55.3% OB率23.0% バンカー率14.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：135yd,Hdcp：,PAR：5,Reg.：422yd,Hdcp：,PAR：4,Reg.：345yd,Hdcp：
5,かなりの砲台になっている,かなりの砲台になっている,かなりの砲台になっている,フェアウェイセンター狙い　手前がＬ（左）グリーン,フェアウェイセンター狙い　手前がＬ（左）グリーン,フェアウェイセンター狙い　手前がＬ（左）グリーン,フェアウェイセンターかやや左サイド狙い,フェアウェイセンターかやや左サイド狙い,フェアウェイセンターかやや左サイド狙い
6,難易度18位/18ホール中 平均スコア3.92 平均パット数2.02 パーオン率34.0% フェアウェイ率- OB率13.5% バンカー率12.5%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.02 パーオン率34.0% フェアウェイ率- OB率13.5% バンカー率12.5%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.02 パーオン率34.0% フェアウェイ率- OB率13.5% バンカー率12.5%,難易度8位/18ホール中 平均スコア6.24 平均パット数1.98 パーオン率31.5% フェアウェイ率47.5% OB率32.0% バンカー率25.0%,難易度8位/18ホール中 平均スコア6.24 平均パット数1.98 パーオン率31.5% フェアウェイ率47.5% OB率32.0% バンカー率25.0%,難易度8位/18ホール中 平均スコア6.24 平均パット数1.98 パーオン率31.5% フェアウェイ率47.5% OB率32.0% バンカー率25.0%,難易度9位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率25.0% フェアウェイ率57.8% OB率24.5% バンカー率19.8%,難易度9位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率25.0% フェアウェイ率57.8% OB率24.5% バンカー率19.8%,難易度9位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率25.0% フェアウェイ率57.8% OB率24.5% バンカー率19.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：374yd,Hdcp：,PAR：3,Reg.：177yd,Hdcp：,PAR：5,Reg.：524yd,Hdcp：
9,フェアウェイセンターかやや右サイド狙い,フェアウェイセンターかやや右サイド狙い,フェアウェイセンターかやや右サイド狙い,ＢＧ左はすぐＯＢなので気をつけて,ＢＧ左はすぐＯＢなので気をつけて,ＢＧ左はすぐＯＢなので気をつけて,フェアウェイ右サイドの段狙い,フェアウェイ右サイドの段狙い,フェアウェイ右サイドの段狙い
10,難易度5位/18ホール中 平均スコア5.52 平均パット数2.01 パーオン率17.5% フェアウェイ率54.3% OB率40.8% バンカー率21.0%,難易度5位/18ホール中 平均スコア5.52 平均パット数2.01 パーオン率17.5% フェアウェイ率54.3% OB率40.8% バンカー率21.0%,難易度5位/18ホール中 平均スコア5.52 平均パット数2.01 パーオン率17.5% フェアウェイ率54.3% OB率40.8% バンカー率21.0%,難易度14位/18ホール中 平均スコア3.96 平均パット数1.94 パーオン率24.3% フェアウェイ率- OB率15.8% バンカー率20.0%,難易度14位/18ホール中 平均スコア3.96 平均パット数1.94 パーオン率24.3% フェアウェイ率- OB率15.8% バンカー率20.0%,難易度14位/18ホール中 平均スコア3.96 平均パット数1.94 パーオン率24.3% フェアウェイ率- OB率15.8% バンカー率20.0%,難易度7位/18ホール中 平均スコア6.32 平均パット数2.01 パーオン率28.5% フェアウェイ率59.5% OB率32.3% バンカー率16.8%,難易度7位/18ホール中 平均スコア6.32 平均パット数2.01 パーオン率28.5% フェアウェイ率59.5% OB率32.3% バンカー率16.8%,難易度7位/18ホール中 平均スコア6.32 平均パット数2.01 パーオン率28.5% フェアウェイ率59.5% OB率32.3% バンカー率16.8%
