,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：346yd,Hdcp：5,PAR：4,Reg.：292yd,Hdcp：8,PAR：5,Reg.：457yd,Hdcp：2
1,２打目以降打ち上げのミドルホール,２打目以降打ち上げのミドルホール,２打目以降打ち上げのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール
2,難易度2位/9ホール中 平均スコア5.35 平均パット数1.96 パーオン率13.0% フェアウェイ率47.0% OB率12.0% バンカー率18.8%,難易度2位/9ホール中 平均スコア5.35 平均パット数1.96 パーオン率13.0% フェアウェイ率47.0% OB率12.0% バンカー率18.8%,難易度2位/9ホール中 平均スコア5.35 平均パット数1.96 パーオン率13.0% フェアウェイ率47.0% OB率12.0% バンカー率18.8%,難易度5位/9ホール中 平均スコア5.08 平均パット数1.93 パーオン率21.8% フェアウェイ率71.8% OB率3.0% バンカー率21.3%,難易度5位/9ホール中 平均スコア5.08 平均パット数1.93 パーオン率21.8% フェアウェイ率71.8% OB率3.0% バンカー率21.3%,難易度5位/9ホール中 平均スコア5.08 平均パット数1.93 パーオン率21.8% フェアウェイ率71.8% OB率3.0% バンカー率21.3%,難易度7位/9ホール中 平均スコア6 平均パット数2.03 パーオン率38.0% フェアウェイ率48.5% OB率5.3% バンカー率4.0%,難易度7位/9ホール中 平均スコア6 平均パット数2.03 パーオン率38.0% フェアウェイ率48.5% OB率5.3% バンカー率4.0%,難易度7位/9ホール中 平均スコア6 平均パット数2.03 パーオン率38.0% フェアウェイ率48.5% OB率5.3% バンカー率4.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：295yd,Hdcp：1,PAR：3,Reg.：130yd,Hdcp：7,PAR：4,Reg.：286yd,Hdcp：4
5,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,短いミドルホール,短いミドルホール,短いミドルホール
6,難易度4位/9ホール中 平均スコア5.08 平均パット数1.94 パーオン率21.5% フェアウェイ率62.3% OB率15.7% バンカー率14.7%,難易度4位/9ホール中 平均スコア5.08 平均パット数1.94 パーオン率21.5% フェアウェイ率62.3% OB率15.7% バンカー率14.7%,難易度4位/9ホール中 平均スコア5.08 平均パット数1.94 パーオン率21.5% フェアウェイ率62.3% OB率15.7% バンカー率14.7%,難易度9位/9ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.0% フェアウェイ率- OB率2.3% バンカー率30.3%,難易度9位/9ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.0% フェアウェイ率- OB率2.3% バンカー率30.3%,難易度9位/9ホール中 平均スコア3.81 平均パット数2.09 パーオン率46.0% フェアウェイ率- OB率2.3% バンカー率30.3%,難易度3位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率17.5% フェアウェイ率42.8% OB率1.7% バンカー率13.3%,難易度3位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率17.5% フェアウェイ率42.8% OB率1.7% バンカー率13.3%,難易度3位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率17.5% フェアウェイ率42.8% OB率1.7% バンカー率13.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：234yd,Hdcp：9,PAR：3,Reg.：139yd,Hdcp：6,PAR：5,Reg.：470yd,Hdcp：3
9,短い打ち上げのミドルホール,短い打ち上げのミドルホール,短い打ち上げのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
10,難易度8位/9ホール中 平均スコア5 平均パット数1.91 パーオン率31.8% フェアウェイ率51.3% OB率7.0% バンカー率38.0%,難易度8位/9ホール中 平均スコア5 平均パット数1.91 パーオン率31.8% フェアウェイ率51.3% OB率7.0% バンカー率38.0%,難易度8位/9ホール中 平均スコア5 平均パット数1.91 パーオン率31.8% フェアウェイ率51.3% OB率7.0% バンカー率38.0%,難易度6位/9ホール中 平均スコア4.04 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率15.0% バンカー率15.3%,難易度6位/9ホール中 平均スコア4.04 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率15.0% バンカー率15.3%,難易度6位/9ホール中 平均スコア4.04 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率15.0% バンカー率15.3%,難易度1位/9ホール中 平均スコア6.53 平均パット数2.01 パーオン率16.3% フェアウェイ率58.3% OB率29.0% バンカー率15.8%,難易度1位/9ホール中 平均スコア6.53 平均パット数2.01 パーオン率16.3% フェアウェイ率58.3% OB率29.0% バンカー率15.8%,難易度1位/9ホール中 平均スコア6.53 平均パット数2.01 パーオン率16.3% フェアウェイ率58.3% OB率29.0% バンカー率15.8%
