,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：456yd,Hdcp：15,PAR：5,Reg.：572yd,Hdcp：9,PAR：4,Reg.：425yd,Hdcp：3
1,ゆるやかな打ち下ろし,ゆるやかな打ち下ろし,ゆるやかな打ち下ろし,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,セカンドから左の池が目に入る,セカンドから左の池が目に入る,セカンドから左の池が目に入る
2,難易度6位/18ホール中 平均スコア5.54 平均パット数2.05 パーオン率13.5% フェアウェイ率42.5% OB率7.0% バンカー率29.5%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.05 パーオン率13.5% フェアウェイ率42.5% OB率7.0% バンカー率29.5%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.05 パーオン率13.5% フェアウェイ率42.5% OB率7.0% バンカー率29.5%,難易度12位/18ホール中 平均スコア6.25 平均パット数2.07 パーオン率27.5% フェアウェイ率40.8% OB率7.8% バンカー率23.5%,難易度12位/18ホール中 平均スコア6.25 平均パット数2.07 パーオン率27.5% フェアウェイ率40.8% OB率7.8% バンカー率23.5%,難易度12位/18ホール中 平均スコア6.25 平均パット数2.07 パーオン率27.5% フェアウェイ率40.8% OB率7.8% バンカー率23.5%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.09 パーオン率16.3% フェアウェイ率40.0% OB率9.8% バンカー率27.0%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.09 パーオン率16.3% フェアウェイ率40.0% OB率9.8% バンカー率27.0%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.09 パーオン率16.3% フェアウェイ率40.0% OB率9.8% バンカー率27.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：178yd,Hdcp：7,PAR：4,Reg.：380yd,Hdcp：1,PAR：4,Reg.：330yd,Hdcp：13
5,池越えのショート　池を意識しすぎない,池越えのショート　池を意識しすぎない,池越えのショート　池を意識しすぎない,林越えはリスクが高い　右ドッグレッグのミドル,林越えはリスクが高い　右ドッグレッグのミドル,林越えはリスクが高い　右ドッグレッグのミドル,距離のないミドル　左右のバンカーに注意,距離のないミドル　左右のバンカーに注意,距離のないミドル　左右のバンカーに注意
6,難易度18位/18ホール中 平均スコア3.95 平均パット数2.06 パーオン率36.8% フェアウェイ率- OB率5.5% バンカー率26.3%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.06 パーオン率36.8% フェアウェイ率- OB率5.5% バンカー率26.3%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.06 パーオン率36.8% フェアウェイ率- OB率5.5% バンカー率26.3%,難易度7位/18ホール中 平均スコア5.5 平均パット数2.14 パーオン率18.8% フェアウェイ率55.0% OB率19.3% バンカー率21.5%,難易度7位/18ホール中 平均スコア5.5 平均パット数2.14 パーオン率18.8% フェアウェイ率55.0% OB率19.3% バンカー率21.5%,難易度7位/18ホール中 平均スコア5.5 平均パット数2.14 パーオン率18.8% フェアウェイ率55.0% OB率19.3% バンカー率21.5%,難易度15位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率33.0% フェアウェイ率42.8% OB率2.8% バンカー率40.0%,難易度15位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率33.0% フェアウェイ率42.8% OB率2.8% バンカー率40.0%,難易度15位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率33.0% フェアウェイ率42.8% OB率2.8% バンカー率40.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：385yd,Hdcp：5,PAR：3,Reg.：187yd,Hdcp：11,PAR：5,Reg.：590yd,Hdcp：17
9,ゆるやかな打ち上げのミドル,ゆるやかな打ち上げのミドル,ゆるやかな打ち上げのミドル,クラブ選択がキー　グリーン左サイドのＯＢに注意,クラブ選択がキー　グリーン左サイドのＯＢに注意,クラブ選択がキー　グリーン左サイドのＯＢに注意,距離のあるロング　左サイドに池が続く,距離のあるロング　左サイドに池が続く,距離のあるロング　左サイドに池が続く
10,難易度3位/18ホール中 平均スコア5.62 平均パット数2.13 パーオン率13.0% フェアウェイ率45.5% OB率4.5% バンカー率25.8%,難易度3位/18ホール中 平均スコア5.62 平均パット数2.13 パーオン率13.0% フェアウェイ率45.5% OB率4.5% バンカー率25.8%,難易度3位/18ホール中 平均スコア5.62 平均パット数2.13 パーオン率13.0% フェアウェイ率45.5% OB率4.5% バンカー率25.8%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率23.3% フェアウェイ率- OB率6.0% バンカー率31.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率23.3% フェアウェイ率- OB率6.0% バンカー率31.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.99 パーオン率23.3% フェアウェイ率- OB率6.0% バンカー率31.3%,難易度2位/18ホール中 平均スコア6.67 平均パット数2.01 パーオン率14.3% フェアウェイ率40.8% OB率4.3% バンカー率33.3%,難易度2位/18ホール中 平均スコア6.67 平均パット数2.01 パーオン率14.3% フェアウェイ率40.8% OB率4.3% バンカー率33.3%,難易度2位/18ホール中 平均スコア6.67 平均パット数2.01 パーオン率14.3% フェアウェイ率40.8% OB率4.3% バンカー率33.3%
