,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：364yd,Hdcp：9,PAR：5,Reg.：446yd,Hdcp：3,PAR：3,Reg.：146yd,Hdcp：15
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
2,難易度4位/18ホール中 平均スコア5.46 平均パット数2 パーオン率15.0% フェアウェイ率55.3% OB率9.8% バンカー率4.5%,難易度4位/18ホール中 平均スコア5.46 平均パット数2 パーオン率15.0% フェアウェイ率55.3% OB率9.8% バンカー率4.5%,難易度4位/18ホール中 平均スコア5.46 平均パット数2 パーオン率15.0% フェアウェイ率55.3% OB率9.8% バンカー率4.5%,難易度7位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率22.0% フェアウェイ率54.3% OB率4.5% バンカー率12.5%,難易度7位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率22.0% フェアウェイ率54.3% OB率4.5% バンカー率12.5%,難易度7位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率22.0% フェアウェイ率54.3% OB率4.5% バンカー率12.5%,難易度18位/18ホール中 平均スコア3.97 平均パット数1.95 パーオン率27.0% フェアウェイ率- OB率17.0% バンカー率23.5%,難易度18位/18ホール中 平均スコア3.97 平均パット数1.95 パーオン率27.0% フェアウェイ率- OB率17.0% バンカー率23.5%,難易度18位/18ホール中 平均スコア3.97 平均パット数1.95 パーオン率27.0% フェアウェイ率- OB率17.0% バンカー率23.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：375yd,Hdcp：13,PAR：4,Reg.：384yd,Hdcp：1,PAR：4,Reg.：374yd,Hdcp：7
5,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,フェアウェイの起伏が激しいミドルホール,フェアウェイの起伏が激しいミドルホール,フェアウェイの起伏が激しいミドルホール
6,難易度13位/18ホール中 平均スコア5.2 平均パット数1.97 パーオン率28.3% フェアウェイ率56.8% OB率26.5% バンカー率13.0%,難易度13位/18ホール中 平均スコア5.2 平均パット数1.97 パーオン率28.3% フェアウェイ率56.8% OB率26.5% バンカー率13.0%,難易度13位/18ホール中 平均スコア5.2 平均パット数1.97 パーオン率28.3% フェアウェイ率56.8% OB率26.5% バンカー率13.0%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.97 パーオン率24.0% フェアウェイ率56.0% OB率12.3% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.97 パーオン率24.0% フェアウェイ率56.0% OB率12.3% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.97 パーオン率24.0% フェアウェイ率56.0% OB率12.3% バンカー率10.3%,難易度6位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率14.3% フェアウェイ率55.3% OB率7.3% バンカー率6.3%,難易度6位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率14.3% フェアウェイ率55.3% OB率7.3% バンカー率6.3%,難易度6位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率14.3% フェアウェイ率55.3% OB率7.3% バンカー率6.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：306yd,Hdcp：5,PAR：3,Reg.：174yd,Hdcp：17,PAR：5,Reg.：468yd,Hdcp：11
9,短いミドルホール,短いミドルホール,短いミドルホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度11位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率23.0% フェアウェイ率59.8% OB率22.3% バンカー率3.8%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率23.0% フェアウェイ率59.8% OB率22.3% バンカー率3.8%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率23.0% フェアウェイ率59.8% OB率22.3% バンカー率3.8%,難易度15位/18ホール中 平均スコア4.23 平均パット数1.95 パーオン率13.8% フェアウェイ率- OB率3.0% バンカー率33.8%,難易度15位/18ホール中 平均スコア4.23 平均パット数1.95 パーオン率13.8% フェアウェイ率- OB率3.0% バンカー率33.8%,難易度15位/18ホール中 平均スコア4.23 平均パット数1.95 パーオン率13.8% フェアウェイ率- OB率3.0% バンカー率33.8%,難易度10位/18ホール中 平均スコア6.21 平均パット数2.04 パーオン率34.0% フェアウェイ率53.8% OB率16.0% バンカー率25.8%,難易度10位/18ホール中 平均スコア6.21 平均パット数2.04 パーオン率34.0% フェアウェイ率53.8% OB率16.0% バンカー率25.8%,難易度10位/18ホール中 平均スコア6.21 平均パット数2.04 パーオン率34.0% フェアウェイ率53.8% OB率16.0% バンカー率25.8%
